#          time             L^2_Ham             L^2_Mom
   0.0000000000    1.5833742724e-07    0.0000000000e+00
   0.5000000000    8.2063341565e-08    3.2183831652e-08
   1.0000000000    7.2985583075e-08    2.9178673640e-08
   1.5000000000    6.3291291166e-08    2.6351615263e-08
   2.0000000000    5.6559791257e-08    2.4269183084e-08
   2.5000000000    4.7625868466e-08    2.2836989762e-08
   3.0000000000    4.3231054977e-08    2.0738506570e-08
   3.5000000000    3.8411728004e-08    1.9505958037e-08
   4.0000000000    3.6714193761e-08    1.8195666228e-08
   4.5000000000    3.2625106749e-08    1.7448698618e-08
   5.0000000000    3.0595365956e-08    1.7519859214e-08
   5.5000000000    2.9045161372e-08    1.6620118728e-08
   6.0000000000    2.7589218041e-08    1.6347710726e-08
   6.5000000000    2.6058006407e-08    1.5741065682e-08
   7.0000000000    2.4751877631e-08    1.5485375834e-08
   7.5000000000    2.3621978375e-08    1.4900773700e-08
   8.0000000000    2.2411817914e-08    1.4592372272e-08
   8.5000000000    2.1396652877e-08    1.4264210073e-08
   9.0000000000    2.0345011477e-08    1.4085638274e-08
   9.5000000000    1.9375912735e-08    1.3851991024e-08
  10.0000000000    1.8524479858e-08    1.3750757839e-08
  10.5000000000    1.7678554548e-08    1.3560039662e-08
  11.0000000000    1.6934970070e-08    1.3379227912e-08
  11.5000000000    1.6200145858e-08    1.3218005344e-08
  12.0000000000    1.5558290477e-08    1.3035334725e-08
  12.5000000000    1.4941638921e-08    1.2881619662e-08
  13.0000000000    1.4382077666e-08    1.2739888318e-08
  13.5000000000    1.3867149761e-08    1.2608665299e-08
  14.0000000000    1.3397796832e-08    1.2502117531e-08
  14.5000000000    1.2947669420e-08    1.2400543731e-08
  15.0000000000    1.2533820022e-08    1.2299899239e-08
  15.5000000000    1.2161051780e-08    1.2212291950e-08
  16.0000000000    1.1826766401e-08    1.2128126981e-08
  16.5000000000    1.1527515478e-08    1.2061387375e-08
  17.0000000000    1.1269799446e-08    1.2006337489e-08
  17.5000000000    1.1052225579e-08    1.1973812125e-08
  18.0000000000    1.0884825245e-08    1.1963803910e-08
  18.5000000000    1.0766195418e-08    1.1991015460e-08
