#          time         integral Re         integral Im
#          r =           140.000000          140.000000
   0.0000000000    1.4641316156e-22    3.6366525970e-23
   0.2500000000    1.7084820032e-22    3.1998652202e-23
   0.5000000000    1.3685334104e-22    6.7239230221e-23
   0.7500000000    1.7720261264e-22    3.2753961282e-23
   1.0000000000    1.6392328173e-22    2.8344944699e-23
   1.2500000000    1.5496750465e-22    2.4143549646e-23
   1.5000000000    1.6028389143e-22   -3.9656463536e-23
   1.7500000000    1.6646862071e-22    2.5035717159e-23
   2.0000000000    1.7495486065e-22    6.3800928723e-23
   2.2500000000    1.7770576746e-22    3.4589633828e-23
   2.5000000000    1.4957015052e-22    2.3045737390e-23
   2.7500000000    1.7467750901e-22    5.5077600619e-23
   3.0000000000    1.6164330970e-22    3.2244471683e-23
   3.2500000000    1.5357546051e-22   -9.7770235882e-24
   3.5000000000    1.7158642606e-22    2.5418784520e-23
   3.7500000000    1.4925897536e-22   -1.5708872926e-23
   4.0000000000    1.8538033506e-22    3.3216533242e-23
   4.2500000000    1.7416339995e-22    4.1359866355e-23
   4.5000000000    2.0659895775e-22    1.1647680526e-23
   4.7500000000    1.5653572058e-22    5.2506795574e-23
   5.0000000000    1.1652820475e-22    4.9185754979e-23
   5.2500000000    1.2446692969e-22   -1.8604801977e-23
   5.5000000000    1.6596941243e-22    2.0035509027e-24
   5.7500000000    1.5402066980e-22    1.0189729086e-23
   6.0000000000    1.4447905355e-22    5.1887693534e-23
   6.2500000000    1.7169091157e-22   -2.4929757753e-24
   6.5000000000    1.4058191123e-22   -1.7195739522e-23
   6.7500000000    1.6142762543e-22    4.5142410976e-23
   7.0000000000    1.6771769540e-22    3.1310852340e-24
   7.2500000000    1.7356492396e-22    4.2065394575e-23
   7.5000000000    1.6141460348e-22    2.9264822511e-23
   7.7500000000    1.4681085062e-22    1.4500723081e-23
   8.0000000000    1.6566932090e-22    1.6684725232e-23
   8.2500000000    1.4748495238e-22   -2.2410369920e-23
   8.5000000000    1.5202520734e-22    5.8073471268e-24
   8.7500000000    2.0231349258e-22   -2.5580733748e-23
   9.0000000000    1.5093097544e-22   -1.3354343123e-23
   9.2500000000    1.4456666522e-22    1.7894866138e-23
   9.5000000000    1.6501888000e-22    7.0714918292e-24
   9.7500000000    1.2778283273e-22   -9.4460809501e-25
  10.0000000000    1.5028961764e-22    1.0316576119e-23
  10.2500000000    1.2314712386e-22    4.2092743851e-23
  10.5000000000    1.5022975694e-22    2.9266135028e-23
  10.7500000000    1.7165607370e-22    8.1913322559e-24
  11.0000000000    1.7322978554e-22    3.2597822604e-23
  11.2500000000    1.3759350095e-22    1.6884788481e-23
  11.5000000000    1.6489536504e-22    3.1054222753e-23
  11.7500000000    1.3049363110e-22   -3.3752785680e-23
  12.0000000000    1.5699254784e-22   -5.6906422682e-24
  12.2500000000    1.4139500785e-22    5.9968069416e-23
  12.5000000000    1.6068338594e-22    2.1790134508e-23
  12.7500000000    1.2186449480e-22    3.6684699413e-23
  13.0000000000    1.3681601831e-22   -2.6966610468e-23
  13.2500000000    1.6711885441e-22    1.4892644537e-23
  13.5000000000    9.1225572993e-23   -1.0651083510e-23
  13.7500000000    1.2400137910e-22    4.7793919120e-23
  14.0000000000    1.4256318856e-22   -3.7090425274e-24
  14.2500000000    1.2587189318e-22   -6.6346140237e-24
  14.5000000000    1.2353753257e-22   -3.0293798349e-24
  14.7500000000    1.4771280432e-22    2.6966850789e-23
  15.0000000000    1.2099546124e-22    2.5407932634e-23
  15.2500000000    1.6202623061e-22    1.6972637606e-23
  15.5000000000    1.5698340642e-22    3.2972593617e-23
  15.7500000000    1.4424687135e-22    7.2694647843e-24
  16.0000000000    1.3861716412e-22    9.2854783407e-24
  16.2500000000    1.2626322056e-22    7.8191517337e-24
  16.5000000000    1.0459191523e-22    2.0281959570e-23
  16.7500000000    1.4437040011e-22    2.1395054293e-23
  17.0000000000    1.4922931530e-22    2.1424198308e-23
  17.2500000000    1.2423997219e-22    2.2512152169e-23
  17.5000000000    1.6016191920e-22    2.0461238237e-23
  17.7500000000    1.1209222296e-22    2.8435140730e-23
  18.0000000000    1.2852251033e-22    1.1998002285e-23
  18.2500000000    1.4500304509e-22    3.6727884702e-23
  18.5000000000    1.2921315228e-22    5.7864603009e-24
  18.7500000000    1.2566849717e-22    7.2009610731e-24
