#          time             L^2_Ham             L^2_Mom
   0.0000000000    3.1941653999e-07    8.9441835538e-08
   0.5000000000    2.7859054867e-07    9.5346454204e-08
   1.0000000000    2.7015311773e-07    9.5737876629e-08
   1.5000000000    2.6006068516e-07    9.7088697963e-08
   2.0000000000    2.4847652123e-07    9.8861121014e-08
   2.5000000000    2.3541181066e-07    1.0070557045e-07
   3.0000000000    2.2170912309e-07    1.0209442612e-07
   3.5000000000    2.0770653409e-07    1.0327406981e-07
   4.0000000000    1.9436166918e-07    1.0376117432e-07
   4.5000000000    1.8153369854e-07    1.0386223904e-07
   5.0000000000    1.6985622239e-07    1.0366164432e-07
   5.5000000000    1.5935127534e-07    1.0313875315e-07
   6.0000000000    1.5032596136e-07    1.0250228558e-07
   6.5000000000    1.4253838951e-07    1.0177139966e-07
   7.0000000000    1.3572307605e-07    1.0157715533e-07
   7.5000000000    1.2990536605e-07    1.0067139714e-07
   8.0000000000    1.2475848408e-07    1.0040802284e-07
   8.5000000000    1.2015073470e-07    1.0034000998e-07
   9.0000000000    1.1601123240e-07    1.0049538247e-07
   9.5000000000    1.1217394158e-07    1.0096443390e-07
  10.0000000000    1.0856957240e-07    1.0156678559e-07
  10.5000000000    1.0517704357e-07    1.0240924786e-07
  11.0000000000    1.0187738585e-07    1.0347103185e-07
  11.5000000000    9.8718663083e-08    1.0480408148e-07
  12.0000000000    9.5629120885e-08    1.0845019253e-07
  12.5000000000    9.2631937620e-08    1.0764146264e-07
  13.0000000000    8.9736065266e-08    1.0942921185e-07
  13.5000000000    8.6938161790e-08    1.1115007259e-07
  14.0000000000    8.4270710869e-08    1.1308995245e-07
  14.5000000000    8.1727762500e-08    1.1511625662e-07
  15.0000000000    7.9308345622e-08    1.1725791192e-07
  15.5000000000    7.7029100287e-08    1.1952317593e-07
  16.0000000000    7.4873024121e-08    1.2188659704e-07
  16.5000000000    7.2854375726e-08    1.2435980664e-07
  17.0000000000    7.0966799247e-08    1.2722119035e-07
  17.5000000000    6.9208019373e-08    1.2969147144e-07
  18.0000000000    6.7572877448e-08    1.3251544808e-07
  18.5000000000    6.6060569587e-08    1.3543254635e-07
  19.0000000000    6.4641359676e-08    1.3844222412e-07
  19.5000000000    6.3316456930e-08    1.4156698141e-07
  20.0000000000    6.2083358217e-08    1.4488203235e-07
  20.5000000000    6.0943452903e-08    1.4813659248e-07
  21.0000000000    5.9958177391e-08    1.5158603835e-07
  21.5000000000    5.9932697552e-08    1.5635471908e-07
  22.0000000000    5.8420235550e-08    1.5917580609e-07
  22.5000000000    5.6918044063e-08    1.6249936583e-07
  23.0000000000    5.5963870310e-08    1.6626604847e-07
  23.5000000000    5.5097713854e-08    1.7013249669e-07
  24.0000000000    5.4289362897e-08    1.7406057016e-07
  24.5000000000    5.3535214869e-08    1.7810451902e-07
  25.0000000000    5.2893033765e-08    1.8244840044e-07
  25.5000000000    5.2445457993e-08    1.8658585144e-07
  26.0000000000    5.3843299960e-08    1.9393735441e-07
  26.5000000000    5.7832344140e-08    2.0240763489e-07
  27.0000000000    5.3613894218e-08    2.0050829207e-07
  27.5000000000    4.9778015252e-08    2.0405684997e-07
  28.0000000000    4.8810579891e-08    2.0849089844e-07
  28.5000000000    4.8122913929e-08    2.1298570933e-07
  29.0000000000    4.7531147918e-08    2.1769738251e-07
  29.5000000000    4.7037284795e-08    2.2241464763e-07
  30.0000000000    4.6624285582e-08    2.2856978277e-07
  30.5000000000    4.6452441511e-08    2.3257614715e-07
  31.0000000000    4.7372895193e-08    2.3752185611e-07
  31.5000000000    5.1959864814e-08    2.4299432074e-07
  32.0000000000    5.1257153778e-08    2.4829401382e-07
