#          time         integral Re         integral Im
#          r =           140.000000          140.000000
   0.0000000000   -4.1738772503e-30   -1.0094532394e-30
   0.2500000000    3.0395756263e-30    1.8849545966e-30
   0.5000000000    2.4032025347e-31   -3.8507663883e-30
   0.7500000000    5.4708805388e-31   -6.0756807738e-30
   1.0000000000    2.1366907283e-30   -5.0407837542e-31
   1.2500000000   -2.0484369095e-30   -1.1851104124e-29
   1.5000000000   -6.8126475988e-30   -1.3681307181e-30
   1.7500000000   -1.9060107852e-30    3.4424995030e-31
   2.0000000000   -3.3563805639e-30   -3.7355874245e-30
   2.2500000000    4.3422593063e-30   -9.6711499634e-31
   2.5000000000    1.3062915485e-30   -3.4818120311e-30
   2.7500000000    2.6801512460e-30    7.9843791148e-31
   3.0000000000    3.5341994582e-30    1.2248184747e-31
   3.2500000000    2.6026726413e-30   -6.8975232982e-30
   3.5000000000    9.8607859945e-31    4.8114917022e-31
   3.7500000000    1.4244281764e-31   -6.5368560505e-30
   4.0000000000    5.9900383670e-31    9.5625300695e-31
   4.2500000000   -9.2342991322e-32   -4.0258101151e-32
   4.5000000000    4.3723829485e-30   -2.1867341841e-30
   4.7500000000    2.5800030600e-30    2.2078013020e-30
   5.0000000000   -5.3384284801e-30   -1.0077611740e-29
   5.2500000000   -1.0874858313e-29    7.1746545156e-30
   5.5000000000   -5.1292236076e-30   -1.2855305532e-29
   5.7500000000   -1.0537591442e-29    2.2646857768e-30
   6.0000000000   -1.1028372837e-29    3.5244804031e-30
   6.2500000000   -5.7870296890e-30    5.6475307340e-31
   6.5000000000   -3.3853444981e-30   -4.3926929231e-31
   6.7500000000   -5.6142078248e-30   -8.7504296744e-30
   7.0000000000   -1.2291908812e-29   -5.1989936002e-31
   7.2500000000   -6.1628676199e-30   -6.6025600070e-30
   7.5000000000   -3.8847499303e-30    7.1001095482e-30
   7.7500000000   -5.3001981208e-30   -5.0155229697e-31
   8.0000000000   -1.2413264326e-29   -3.5697385924e-30
   8.2500000000    5.3023129845e-30   -9.6999997270e-30
   8.5000000000    1.0650227253e-29   -2.4687186880e-30
   8.7500000000    1.2952935796e-29   -2.7048569634e-30
   9.0000000000    1.3514936394e-29   -4.9553631024e-30
   9.2500000000    7.3690030335e-30    3.8392132368e-30
   9.5000000000   -7.0853687230e-30    1.3879815195e-29
   9.7500000000   -9.8314825122e-29    6.2066019808e-29
  10.0000000000   -1.2764860984e-28   -3.6532344536e-29
  10.2500000000   -8.4105266149e-29    8.7455298908e-30
  10.5000000000   -2.0087301412e-28   -4.1415030026e-29
  10.7500000000    1.9365240690e-29    4.6646291931e-30
  11.0000000000    8.8480608415e-29   -9.3186412797e-30
  11.2500000000    3.9738408942e-28   -1.1031640393e-30
  11.5000000000    5.1327923812e-28    2.0099901544e-28
  11.7500000000    2.5502930958e-28   -5.5263711713e-29
  12.0000000000    1.1244802505e-27    6.4689071448e-29
  12.2500000000    5.0542133785e-28   -5.7062679506e-29
  12.5000000000    4.3431903673e-28    7.6863081906e-28
  12.7500000000   -3.8313437039e-28   -1.0364537792e-29
  13.0000000000   -2.0249057891e-27   -5.8560880705e-28
  13.2500000000   -1.2573604234e-27    6.9486856125e-28
  13.5000000000   -2.8229574866e-27   -1.5607708907e-27
  13.7500000000   -3.3839649545e-27   -9.4061872149e-28
  14.0000000000   -2.4507894899e-27    2.9997115116e-28
  14.2500000000   -1.8207329739e-27    1.4361524268e-27
  14.5000000000    1.5499719537e-27   -5.1903363865e-28
  14.7500000000    2.3788338084e-27    8.8786627729e-28
  15.0000000000    2.3084464371e-27    1.0180312663e-27
  15.2500000000    2.6413167558e-27    1.6074392730e-27
  15.5000000000    2.1560975699e-27   -1.3953168085e-27
  15.7500000000    2.5505043074e-28    9.0715940056e-28
  16.0000000000   -1.7183256397e-28    7.4625513596e-28
  16.2500000000   -1.2017138740e-27   -3.5466583672e-27
  16.5000000000   -3.3547887420e-27   -5.4947642946e-28
  16.7500000000   -2.3200165956e-27    9.0002073278e-29
  17.0000000000   -3.1458747668e-27    3.4771310627e-28
  17.2500000000   -1.7290395399e-27    2.8478353267e-29
  17.5000000000    8.8376714154e-28   -7.2600718538e-28
  17.7500000000    1.2941320383e-27    1.6280696353e-27
  18.0000000000    7.0004785692e-27    1.1883378561e-27
  18.2500000000    3.8845337343e-27   -2.5835650347e-27
  18.5000000000    6.6974682562e-27    3.4104860748e-27
  18.7500000000    5.0669777015e-27    1.1731113839e-27
  19.0000000000    4.8853179987e-27   -1.1678084711e-27
  19.2500000000   -7.7942120740e-28   -8.3415131422e-28
  19.5000000000   -2.2502890154e-26    3.8949739964e-27
  19.7500000000   -5.1993573410e-26   -2.0960030150e-27
  20.0000000000   -5.8108878244e-26    1.9612093423e-27
  20.2500000000   -1.3717807377e-25    4.8827908471e-26
  20.5000000000   -9.7955663834e-26   -9.9766298137e-27
  20.7500000000   -1.6364022891e-25   -1.5937331913e-26
  21.0000000000   -1.4760540485e-25   -1.3432327984e-26
  21.2500000000   -2.1417966042e-25    2.4398187210e-26
  21.5000000000   -2.0973465905e-25   -1.0179248797e-25
  21.7500000000   -1.7063775899e-25   -8.5337766367e-26
  22.0000000000   -2.0601190904e-25   -1.2703136530e-25
  22.2500000000   -1.7238279614e-25   -1.1542211306e-26
  22.5000000000   -2.0834049688e-25   -8.8816963238e-26
  22.7500000000   -1.2847132956e-25    8.4876706302e-27
