#          time             L^2_Ham             L^2_Mom
   0.0000000000    5.6249339041e-06    0.0000000000e+00
   0.5000000000    7.5495230598e-07    4.8310710268e-07
   1.0000000000    4.3645366918e-07    2.6521957135e-07
   1.5000000000    3.2222554746e-07    1.8499095708e-07
   2.0000000000    2.6259805406e-07    1.4307187192e-07
   2.5000000000    2.2190192187e-07    1.1832560395e-07
   3.0000000000    2.0246613236e-07    1.0237927185e-07
   3.5000000000    1.8040106649e-07    9.2700516812e-08
   4.0000000000    1.6732114227e-07    8.3341808808e-08
   4.5000000000    1.5154766126e-07    7.7684445378e-08
   5.0000000000    1.3884628144e-07    7.3837638352e-08
   5.5000000000    1.2912012403e-07    6.9879469537e-08
   6.0000000000    1.2085104623e-07    6.7337651187e-08
   6.5000000000    1.1426792491e-07    6.5349172992e-08
   7.0000000000    1.0675506630e-07    6.4577307070e-08
   7.5000000000    1.0098443571e-07    6.2851311049e-08
   8.0000000000    9.6370767779e-08    6.2173327390e-08
   8.5000000000    9.1132873473e-08    6.1661473693e-08
   9.0000000000    9.1972532095e-08    6.3556737688e-08
   9.5000000000    8.3889261244e-08    6.1957744458e-08
  10.0000000000    8.1614466384e-08    6.2555647102e-08
  10.5000000000    8.0340986082e-08    6.4340484456e-08
  11.0000000000    8.5202336458e-08    6.8389138877e-08
  11.5000000000    1.1365709839e-07    8.0071891463e-08
  12.0000000000    1.0752373670e-07    8.6948057021e-08
  12.5000000000    9.6713119615e-08    8.5631863667e-08
  13.0000000000    9.1477872135e-08    8.6118497446e-08
  13.5000000000    9.8045822227e-08    9.0997297121e-08
  14.0000000000    1.3224556635e-07    1.0548528289e-07
  14.5000000000    1.4609822805e-07    1.3637341594e-07
  15.0000000000    1.3107871257e-07    1.3584693449e-07
  15.5000000000    1.1841444940e-07    1.2998353654e-07
  16.0000000000    1.1448380906e-07    1.2982856219e-07
  16.5000000000    1.1460549974e-07    1.2222395432e-07
  17.0000000000    6.6983487851e-08    9.4600855602e-08
  17.5000000000    5.6385241636e-08    7.1343862109e-08
  18.0000000000    5.3543739338e-08    6.5200672181e-08
  18.5000000000    5.5996123111e-08    6.5380520306e-08
  19.0000000000    6.4744603518e-08    7.1222414636e-08
  19.5000000000    7.8961844915e-08    8.2879503132e-08
  20.0000000000    8.3293750539e-08    8.6290460619e-08
