#          time             L^2_Ham             L^2_Mom
   0.0000000000    3.2491466255e-04    0.0000000000e+00
   0.5000000000    6.3428058816e-05    1.4325823033e-04
   1.0000000000    9.4002693217e-05    7.7609158304e-05
   1.5000000000    5.9193765914e-05    9.0312704579e-05
   2.0000000000    6.2214209489e-05    4.7559639110e-05
   2.5000000000    4.7879598933e-05    5.9057928769e-05
   3.0000000000    5.0776939554e-05    5.6019393459e-05
   3.5000000000    4.8639797848e-05    6.4114345232e-05
   4.0000000000    4.9654284510e-05    7.6222916918e-05
   4.5000000000    5.4558465973e-05    1.0120568871e-04
   5.0000000000    6.0058036037e-05    1.4346515879e-04
   5.5000000000    6.3901028447e-05    2.0950663736e-04
   6.0000000000    7.1988062342e-05    3.1858367975e-04
   6.5000000000    1.0342306492e-04    5.1193740125e-04
   7.0000000000    2.1484594392e-04    8.5758012169e-04
   7.5000000000    5.4028373613e-04    1.4671562067e-03
   8.0000000000    1.2835488814e-03    2.5783409580e-03
   8.5000000000    2.5156895702e-03    4.6099124277e-03
   9.0000000000    3.7550332915e-03    7.4199872140e-03
   9.5000000000    4.3176834600e-03    9.8806910412e-03
  10.0000000000    4.2875005448e-03    1.1715346679e-02
  10.5000000000    3.9187731588e-03    1.2951495161e-02
  11.0000000000    3.4317545209e-03    1.3513667710e-02
  11.5000000000    3.0033675451e-03    1.3540163083e-02
  12.0000000000    2.6776026241e-03    1.3278556103e-02
  12.5000000000    2.4348142209e-03    1.2921183658e-02
  13.0000000000    2.2498172476e-03    1.2564387391e-02
  13.5000000000    2.1030132585e-03    1.2240055478e-02
  14.0000000000    1.9784752681e-03    1.1947368928e-02
  14.5000000000    1.8643927533e-03    1.1670866392e-02
  15.0000000000    1.7546860665e-03    1.1391963823e-02
  15.5000000000    1.6482351925e-03    1.1098150240e-02
  16.0000000000    1.5462600505e-03    1.0787961545e-02
  16.5000000000    1.4501610913e-03    1.0469413682e-02
  17.0000000000    1.3606915883e-03    1.0153978474e-02
  17.5000000000    1.2779568131e-03    9.8507297941e-03
  18.0000000000    1.2016209911e-03    9.5637488529e-03
  18.5000000000    1.1310936946e-03    9.2927466206e-03
  19.0000000000    1.0657221140e-03    9.0353883641e-03
  19.5000000000    1.0049324488e-03    8.7893072841e-03
  20.0000000000    9.4830112918e-04    8.5530833447e-03
  20.5000000000    8.9552729529e-04    8.3261553125e-03
  21.0000000000    8.4638179601e-04    8.1083920530e-03
  21.5000000000    8.0064483212e-04    7.8996741187e-03
  22.0000000000    7.5809864606e-04    7.6998090448e-03
  22.5000000000    7.1851841491e-04    7.5084705350e-03
  23.0000000000    6.8168940579e-04    7.3253150099e-03
