#          time         integral Re         integral Im
#          r =           140.000000          140.000000
   0.0000000000    3.8470231331e-22   -6.5821897336e-24
   0.2500000000    3.8026595401e-22    1.5448953804e-22
   0.5000000000    4.1038077212e-22    2.1801256191e-22
   0.7500000000    4.5726814774e-22    1.0171269726e-22
   1.0000000000    4.2460223211e-22    9.1862192302e-23
   1.2500000000    4.1717979244e-22    1.3110443052e-22
   1.5000000000    4.8099038878e-22    8.1481668358e-23
   1.7500000000    3.8896897320e-22    1.0383577025e-22
   2.0000000000    3.8259834396e-22    8.5588380642e-23
   2.2500000000    3.7352253012e-22    1.8572120274e-22
   2.5000000000    3.7433554116e-22    1.6640038251e-22
   2.7500000000    4.5835346285e-22    7.8744373978e-23
   3.0000000000    3.4027962370e-22    1.4769555723e-22
   3.2500000000    4.6754138187e-22    7.4256263877e-23
   3.5000000000    3.7186367670e-22    9.9428063378e-23
   3.7500000000    4.6100198419e-22    1.5692237266e-22
   4.0000000000    4.3289366528e-22    1.4777690410e-22
   4.2500000000    4.5412221660e-22    1.0258644243e-22
   4.5000000000    3.6192378077e-22    7.9530947527e-23
   4.7500000000    3.8360583599e-22    1.6122009210e-22
   5.0000000000    3.7746649637e-22    1.0879576704e-22
   5.2500000000    4.0290026900e-22    1.1115317836e-22
   5.5000000000    3.3739050713e-22    9.8005520846e-23
   5.7500000000    4.1417592679e-22    8.6290952113e-23
   6.0000000000    3.9114093756e-22    7.9405196348e-24
   6.2500000000    4.0295695873e-22    1.3307822986e-22
   6.5000000000    4.1721849757e-22    1.7509807848e-22
   6.7500000000    3.7767908628e-22    1.0167654664e-22
   7.0000000000    3.1901665351e-22    1.2194966514e-22
   7.2500000000    3.4840335397e-22    1.9345704688e-22
   7.5000000000    3.2183301740e-22    9.5429156199e-23
   7.7500000000    4.2923765779e-22    1.7430508224e-22
   8.0000000000    3.1807425440e-22    8.5378748745e-23
   8.2500000000    4.2398132517e-22    7.5729411255e-23
   8.5000000000    3.7440344033e-22    1.5572031565e-22
   8.7500000000    3.5612766676e-22    1.1624021062e-22
   9.0000000000    3.6981858508e-22    1.9293933174e-22
   9.2500000000    3.6167604640e-22    8.2229120261e-23
   9.5000000000    3.5005399848e-22    1.3730229780e-22
   9.7500000000    3.6412176947e-22    8.0438238254e-23
  10.0000000000    3.4766874176e-22    1.0346217679e-22
  10.2500000000    3.8245305715e-22    4.6728068180e-23
  10.5000000000    3.3585245694e-22    1.4539543791e-22
  10.7500000000    3.3676612237e-22    1.3302344742e-22
  11.0000000000    4.0026341009e-22    4.0951805200e-23
  11.2500000000    3.3624497555e-22    1.1510656910e-22
  11.5000000000    3.1963402383e-22    2.8913142841e-23
  11.7500000000    3.5942838392e-22    1.0523828667e-22
  12.0000000000    3.4548410878e-22    2.3833162901e-22
  12.2500000000    3.6529111497e-22    6.0462746149e-23
  12.5000000000    3.5560627123e-22    4.8494397265e-23
  12.7500000000    3.5101185985e-22    8.5011196669e-23
  13.0000000000    2.9613280278e-22    1.4319431471e-22
  13.2500000000    2.9641055936e-22    5.8339189556e-23
  13.5000000000    3.8285288252e-22    2.0175251767e-22
  13.7500000000    3.5476151574e-22    1.1183899893e-22
  14.0000000000    3.5506337299e-22    7.8310558207e-23
  14.2500000000    3.3972355153e-22    9.8272406542e-23
  14.5000000000    3.4262464269e-22    1.1283726692e-22
  14.7500000000    3.7580260899e-22    1.1653205960e-22
  15.0000000000    4.0191131518e-22    1.0610990153e-22
  15.2500000000    3.9934967950e-22    1.9613643301e-22
  15.5000000000    3.4263888745e-22    1.2171840293e-22
  15.7500000000    3.2476168710e-22    6.9621270446e-23
  16.0000000000    3.6375192833e-22    1.2666836381e-22
  16.2500000000    3.6151888972e-22    4.3503341318e-23
  16.5000000000    3.7490246766e-22    1.3160387446e-22
  16.7500000000    4.0775803896e-22    8.7702380520e-23
  17.0000000000    3.2013176333e-22    9.0785197911e-23
  17.2500000000    3.0334446109e-22    1.0304177334e-22
  17.5000000000    3.0904986520e-22    1.2766214835e-22
  17.7500000000    3.0742000640e-22    4.7253153537e-23
  18.0000000000    3.6967689888e-22    3.7625642016e-23
  18.2500000000    3.1814979694e-22    9.3665679159e-23
  18.5000000000    2.8332488514e-22    1.4372443535e-22
  18.7500000000    3.4352191199e-22    1.3082165142e-22
  19.0000000000    3.3425025787e-22    7.7744790058e-23
  19.2500000000    3.2318914625e-22    9.2874480812e-23
  19.5000000000    3.9855612587e-22    7.4942172852e-23
  19.7500000000    3.0294572445e-22    8.0699193768e-23
  20.0000000000    3.1694459924e-22    1.3335409118e-22
  20.2500000000    3.0891874922e-22    7.4564404136e-23
  20.5000000000    3.1106404617e-22    1.1939611123e-22
  20.7500000000    3.4268305204e-22    1.1070144006e-22
  21.0000000000    3.2987715406e-22    7.5016367039e-23
  21.2500000000    3.4222696514e-22    6.1490157103e-23
  21.5000000000    3.1537859367e-22    1.8130852140e-22
  21.7500000000    3.1955517240e-22    1.9418816717e-22
  22.0000000000    3.6529663595e-22    8.6785529109e-23
  22.2500000000    3.0929914202e-22    1.6478760678e-22
  22.5000000000    2.9834837982e-22    7.2356850522e-23
  22.7500000000    3.2173591805e-22    9.2495924497e-23
  23.0000000000    2.8674970310e-22    1.2067081574e-22
  23.2500000000    3.3991351804e-22    5.8387895566e-24
  23.5000000000    3.1981133918e-22    9.5449672661e-23
  23.7500000000    3.1202734237e-22    1.2614251955e-22
  24.0000000000    3.1764527889e-22    1.1448958900e-22
  24.2500000000    3.1974153514e-22    9.0015728615e-23
  24.5000000000    3.1444357984e-22    7.1787209100e-23
  24.7500000000    3.0222008926e-22    1.8818291737e-22
  25.0000000000    3.0469264250e-22    1.1499997075e-22
  25.2500000000    3.3401072381e-22    5.6283149310e-23
  25.5000000000    2.7122397611e-22    1.1204106588e-22
  25.7500000000    3.1810484914e-22    6.8624376884e-23
  26.0000000000    2.8901764431e-22    2.6714877340e-23
  26.2500000000    3.0797572625e-22    7.6454357834e-23
  26.5000000000    3.0964577964e-22    8.9901358181e-23
  26.7500000000    3.0653102817e-22    1.7273422807e-22
  27.0000000000    2.5940096622e-22    1.5475396295e-22
  27.2500000000    3.2730137740e-22    6.7607292852e-23
  27.5000000000    3.2679292004e-22    1.3591896132e-22
  27.7500000000    3.0720513351e-22    1.2625195595e-22
  28.0000000000    3.1551713335e-22    1.1715134879e-22
  28.2500000000    2.8170232567e-22    6.8480270191e-23
  28.5000000000    3.2022539654e-22    4.9181257328e-23
  28.7500000000    2.9823786960e-22    1.2727350160e-22
  29.0000000000    3.0838369560e-22    1.0370087353e-22
  29.2500000000    3.1000314418e-22    1.0877273390e-22
  29.5000000000    2.5253776150e-22    6.7866453589e-23
  29.7500000000    2.6126346000e-22    1.1214024472e-22
  30.0000000000    2.6439465173e-22    1.2201158844e-22
  30.2500000000    2.8825226540e-22    1.1707178888e-22
  30.5000000000    2.7195546929e-22    1.0087081006e-22
  30.7500000000    2.3058078028e-22    1.0214633474e-22
  31.0000000000    2.9495801768e-22    1.2853568042e-22
  31.2500000000    2.7381515739e-22    7.4658449554e-23
  31.5000000000    3.0471998434e-22    2.2736238541e-23
  31.7500000000    3.1872610434e-22    9.1866857631e-23
  32.0000000000    3.2183502880e-22    1.7601530068e-22
  32.2500000000    2.8382304617e-22    1.2600086963e-22
  32.5000000000    2.3371069983e-22    6.7644689046e-23
  32.7500000000    2.9742823258e-22    1.0759030870e-22
  33.0000000000    2.6616173385e-22    2.4585851327e-23
  33.2500000000    2.8389551774e-22    8.6070708641e-23
  33.5000000000    2.3459825812e-22    1.3243984010e-22
