#          time         integral Re         integral Im
#          r =           140.000000          140.000000
   0.0000000000    1.7585874584e-23    2.9351689782e-23
   0.2500000000    1.1980052698e-23    4.9856205975e-23
   0.5000000000    2.3505978869e-23    1.4756075949e-23
   0.7500000000   -5.6949072326e-24   -2.8884987029e-23
   1.0000000000    1.9323217445e-23    3.7343042859e-24
   1.2500000000    2.9683013290e-23    3.0784077519e-23
   1.5000000000    3.0249876253e-23   -7.9327493244e-24
   1.7500000000   -2.9964278180e-26    5.2261423191e-23
   2.0000000000    4.0620590238e-24    1.1947704973e-23
   2.2500000000    4.0086104602e-23    1.3391167179e-23
   2.5000000000   -5.4101774570e-24    4.8451154641e-23
   2.7500000000    4.4828849254e-24    6.5807594333e-24
   3.0000000000    2.3131507001e-23   -2.7231484271e-23
   3.2500000000    8.1493203801e-24   -1.3348112427e-23
   3.5000000000    1.3031467385e-23    1.8018366779e-23
   3.7500000000    2.1790593921e-23    1.7714208577e-23
   4.0000000000    2.3206755781e-23   -1.1796910303e-24
   4.2500000000    8.0677466143e-24   -1.6338374947e-23
   4.5000000000    8.3283919654e-24   -1.5299776084e-23
   4.7500000000    1.4601516157e-23    5.8952317851e-24
   5.0000000000    2.6461572511e-23    6.8989762792e-24
   5.2500000000    2.3148328120e-23    1.2833983895e-23
   5.5000000000    4.3469544604e-23   -2.8838346889e-24
   5.7500000000    1.3180145351e-23    5.6397238451e-23
   6.0000000000    3.4401877930e-24   -1.3417870398e-24
   6.2500000000   -2.2601384848e-24    2.3099966451e-23
   6.5000000000    3.5593703831e-24   -2.3687476858e-23
   6.7500000000    1.1390201797e-23    1.5853520350e-23
   7.0000000000    1.8606169330e-23    1.9164054283e-23
   7.2500000000    7.8830337422e-25   -2.1731281131e-24
   7.5000000000    1.7773846087e-23   -6.4456321278e-24
   7.7500000000    3.0875889683e-23    8.7286157908e-24
   8.0000000000    3.1473002553e-23    2.0014558385e-23
   8.2500000000    2.3346936020e-23    2.1505364802e-23
   8.5000000000    3.1474825483e-23    3.0765847243e-23
   8.7500000000    8.1061002987e-24   -1.4850932838e-23
   9.0000000000    2.2522773111e-23    1.8552097351e-23
   9.2500000000    8.4280039339e-24    3.1964485312e-23
   9.5000000000    2.2514309264e-23    2.0008168860e-23
   9.7500000000    4.7023635124e-24    3.1660179421e-23
  10.0000000000    1.4577225390e-23   -2.3143222943e-24
  10.2500000000    2.3226292893e-24    4.2487016033e-24
  10.5000000000    4.9041665952e-24    1.2230759359e-23
  10.7500000000    1.2036596560e-23    2.5199889544e-23
  11.0000000000    3.6552471261e-24   -1.3481260545e-23
  11.2500000000    4.3910381085e-23    2.3866410131e-23
  11.5000000000    2.6798664231e-23    1.3072517597e-23
  11.7500000000    2.4165009422e-23    1.3996264349e-23
  12.0000000000    2.7706862433e-23    1.9789650059e-23
  12.2500000000    4.9077456011e-24   -4.0318781868e-23
  12.5000000000    2.7490249952e-23    1.6455668355e-23
  12.7500000000    8.2740324029e-24   -8.2844692637e-24
  13.0000000000    3.5957772707e-23    1.5545918651e-23
  13.2500000000   -3.7749453669e-24    9.2171508132e-24
  13.5000000000    1.1643580985e-23    4.0167064733e-24
  13.7500000000    3.9032807082e-23   -1.3746052193e-23
  14.0000000000    6.0610646642e-24   -2.6917953729e-24
  14.2500000000    8.0995912132e-24    1.5653426638e-23
  14.5000000000    6.2402829586e-24   -2.9503147396e-23
  14.7500000000    2.7362710644e-23    1.5640825008e-23
  15.0000000000    4.2317191352e-23    6.1802990437e-24
  15.2500000000    2.0939216612e-23    2.9794336229e-23
  15.5000000000    2.5016116883e-23    1.1487935535e-23
  15.7500000000    8.3439491866e-24   -3.2928165936e-23
  16.0000000000    3.3762828252e-24    2.2161623437e-23
  16.2500000000    2.5465409242e-23    2.0047004717e-23
  16.5000000000    1.8120433413e-23    4.2331756018e-23
  16.7500000000    1.9743988939e-23    1.9698485251e-23
  17.0000000000    1.7434281554e-23    1.2439339132e-23
  17.2500000000    3.3087856341e-23    6.5161733755e-24
  17.5000000000    5.0616752170e-24    2.2773921819e-23
  17.7500000000    4.3476058764e-23    2.3689512058e-24
  18.0000000000    4.2454324531e-23    1.8845646507e-23
  18.2500000000    4.1814150737e-23   -1.9688332109e-23
  18.5000000000    3.1850424056e-23   -2.2486468327e-23
  18.7500000000    3.5747350988e-23    1.8463572166e-23
  19.0000000000    2.2462424247e-24    2.3148703595e-24
  19.2500000000    2.0055247590e-23   -1.5300725555e-23
  19.5000000000    2.4374525920e-23    7.1138828953e-24
  19.7500000000    2.1373113605e-23    4.0431272436e-23
  20.0000000000    4.9932671831e-23   -1.7864747755e-23
  20.2500000000    2.1905848243e-23    1.2646179472e-23
  20.5000000000    1.6818621426e-23   -1.0420900066e-23
  20.7500000000    2.6365452146e-23    1.7094245419e-24
  21.0000000000    1.4744860840e-23    2.9160413182e-23
  21.2500000000    3.1391277863e-23    6.7017271755e-25
  21.5000000000    1.4629000873e-23    6.6086824759e-24
  21.7500000000    2.4738984884e-23    2.4550258829e-23
  22.0000000000    6.5263387020e-25    2.4461018742e-23
  22.2500000000    2.5588844067e-23    1.8106674898e-23
  22.5000000000    1.5536335360e-23    2.9970512481e-25
  22.7500000000    1.8008032478e-23    2.2743006046e-25
  23.0000000000    2.2986184985e-23   -1.0487395955e-23
  23.2500000000    3.0595471760e-23   -1.5364489327e-23
  23.5000000000    1.6812485580e-23    1.1615687167e-24
  23.7500000000    7.6659919294e-24   -1.8794612169e-24
  24.0000000000    3.0787975645e-23    1.2789896930e-24
  24.2500000000    2.5883607997e-23    4.9650899292e-24
  24.5000000000    8.1356052351e-24   -1.2972129783e-23
  24.7500000000    1.7794331179e-23   -1.7942415194e-23
  25.0000000000    1.9348375312e-23    1.5843467240e-23
  25.2500000000    2.5169645527e-23    1.3349133464e-23
  25.5000000000    2.9974665977e-23   -8.8103827733e-24
  25.7500000000    4.6104117746e-23   -6.7552920171e-24
  26.0000000000    2.7213326363e-23   -1.4789771672e-23
  26.2500000000    3.5176987743e-23    2.2836675031e-23
  26.5000000000    1.4690129183e-23    1.5666434325e-23
  26.7500000000    2.5393181941e-23   -2.9724330465e-23
  27.0000000000    1.4435627307e-23    4.7777733987e-24
  27.2500000000    1.1280576442e-23    2.4933051611e-23
  27.5000000000    2.8898585340e-23   -1.5588942415e-23
  27.7500000000    2.4497359014e-23    3.1600814428e-23
  28.0000000000    2.6079209605e-23    2.9727688488e-25
  28.2500000000    2.9585452458e-23   -2.8437266275e-24
  28.5000000000    4.1917997143e-23   -5.4444404741e-24
  28.7500000000    1.4260877349e-24   -2.5798832284e-23
  29.0000000000    1.1043116418e-23   -1.9690538432e-23
  29.2500000000    2.5353368762e-23   -3.2432819016e-24
  29.5000000000    3.2825713778e-23   -1.0344865954e-23
  29.7500000000    5.4176569521e-23    7.1282569027e-24
  30.0000000000    7.6108159095e-24    2.4913709762e-23
  30.2500000000    9.7266605606e-24   -2.9618384133e-24
  30.5000000000    2.8439549670e-23    2.8167284006e-25
  30.7500000000    4.1542137168e-23    1.0114218608e-23
  31.0000000000    3.3657775994e-23   -4.0320409749e-23
  31.2500000000    3.2604731743e-23   -2.4069960436e-26
  31.5000000000    1.0443214902e-24   -7.4474435788e-24
  31.7500000000    1.9598226940e-23    3.3992441014e-24
  32.0000000000    2.9009351530e-23    2.3404962008e-23
