#          time             L^2_Ham             L^2_Mom
   0.0000000000    5.0780475571e-06    0.0000000000e+00
   0.5000000000    6.8042710701e-07    4.2215275401e-07
   1.0000000000    3.9724354351e-07    2.3411780827e-07
   1.5000000000    2.9077184295e-07    1.6547588336e-07
   2.0000000000    2.4078992538e-07    1.2815582328e-07
   2.5000000000    2.0383115451e-07    1.0726255382e-07
   3.0000000000    1.8104786241e-07    9.2221063273e-08
   3.5000000000    1.6480586905e-07    8.4261235424e-08
   4.0000000000    1.5147903016e-07    7.6896350993e-08
   4.5000000000    1.3842590582e-07    7.1898561855e-08
   5.0000000000    1.2702374690e-07    6.8197873288e-08
   5.5000000000    1.1805732203e-07    6.4780947291e-08
   6.0000000000    1.1046717942e-07    6.2653266148e-08
   6.5000000000    1.0602394124e-07    6.0178509693e-08
   7.0000000000    9.8370155126e-08    5.9733138285e-08
   7.5000000000    9.3415173899e-08    5.8579320046e-08
   8.0000000000    8.6584211527e-08    5.8400619249e-08
   8.5000000000    9.0543234076e-08    6.0417332351e-08
   9.0000000000    8.1851859159e-08    5.8362919262e-08
   9.5000000000    7.9108371343e-08    5.9075404896e-08
  10.0000000000    7.8806971732e-08    6.0654803979e-08
  10.5000000000    8.4326823662e-08    6.5055266013e-08
  11.0000000000    1.2247931924e-07    8.3318148576e-08
  11.5000000000    1.1038717629e-07    8.6909961803e-08
  12.0000000000    9.6097835561e-08    8.3428489099e-08
  12.5000000000    9.0343109280e-08    8.2855729384e-08
  13.0000000000    9.0752892137e-08    7.9307641078e-08
  13.5000000000    7.9943715100e-08    7.7792365867e-08
  14.0000000000    1.2457987890e-07    9.8220397373e-08
  14.5000000000    1.3211718232e-07    1.2683273269e-07
  15.0000000000    1.1768021906e-07    1.2423771418e-07
  15.5000000000    1.0944063156e-07    1.1961736211e-07
  16.0000000000    1.1390707426e-07    1.2283549304e-07
  16.5000000000    8.8410383598e-08    1.0192840022e-07
  17.0000000000    5.7379835360e-08    7.3827008601e-08
  17.5000000000    5.0976999825e-08    6.3071168529e-08
  18.0000000000    4.9919674235e-08    5.9910863104e-08
  18.5000000000    5.3835828639e-08    6.1444069315e-08
  19.0000000000    6.2252980168e-08    6.7674357666e-08
