#          time             L^2_Ham             L^2_Mom
   0.0000000000    3.2650892820e-06    0.0000000000e+00
   0.5000000000    4.8798199289e-07    2.8511447042e-07
   1.0000000000    3.2278932177e-07    1.7402159532e-07
   1.5000000000    2.5218220185e-07    1.3389632075e-07
   2.0000000000    2.1464905845e-07    1.1165188482e-07
   2.5000000000    1.7977631821e-07    9.9222364979e-08
   3.0000000000    1.6339684514e-07    8.7182682530e-08
   3.5000000000    1.5066487818e-07    8.0446171768e-08
   4.0000000000    1.3993801076e-07    7.5270883130e-08
   4.5000000000    1.2697940696e-07    7.0987484199e-08
   5.0000000000    1.1774928845e-07    6.8295844881e-08
   5.5000000000    1.1225635837e-07    6.5119106698e-08
   6.0000000000    1.0591401905e-07    6.3927131903e-08
   6.5000000000    1.0134394700e-07    6.1729309861e-08
   7.0000000000    9.4932975757e-08    6.0656174323e-08
   7.5000000000    9.0139517483e-08    5.9305100440e-08
   8.0000000000    8.6121469280e-08    5.7801136287e-08
   8.5000000000    8.1175910577e-08    5.7318654299e-08
   9.0000000000    7.8211965910e-08    5.6549902378e-08
   9.5000000000    7.3340706656e-08    5.6208130480e-08
  10.0000000000    7.1912717308e-08    5.6317696396e-08
  10.5000000000    7.2671223929e-08    5.7257904570e-08
  11.0000000000    6.6719428759e-08    5.6104784213e-08
  11.5000000000    6.4836038839e-08    5.6389665221e-08
  12.0000000000    6.3583246881e-08    5.6968681570e-08
  12.5000000000    6.4177251070e-08    5.9297720854e-08
  13.0000000000    7.2715333532e-08    6.1830174371e-08
  13.5000000000    8.3733607864e-08    7.0576798404e-08
  14.0000000000    7.9225917576e-08    7.1935774279e-08
  14.5000000000    7.3861461649e-08    7.1236995091e-08
  15.0000000000    7.0446439739e-08    7.1348113244e-08
  15.5000000000    7.0801642268e-08    7.3421191160e-08
  16.0000000000    7.4522320065e-08    7.7266341954e-08
  16.5000000000    9.8785687273e-08    9.6859198224e-08
  17.0000000000    1.0408617412e-07    1.1012649191e-07
  17.5000000000    9.7325888322e-08    1.0894214425e-07
  18.0000000000    9.0921125360e-08    1.0537481617e-07
  18.5000000000    8.7488051758e-08    1.0358738154e-07
  19.0000000000    9.1352671564e-08    1.0435830018e-07
  19.5000000000    7.6770197941e-08    8.8298404386e-08
  20.0000000000    5.1683977344e-08    7.1103364261e-08
  20.5000000000    4.8028606508e-08    6.2709027385e-08
  21.0000000000    4.9128865687e-08    6.2169506686e-08
  21.5000000000    5.9394304258e-08    6.8057997794e-08
  22.0000000000    7.2098873366e-08    7.6528424077e-08
  22.5000000000    7.3830888298e-08    8.2711939889e-08
  23.0000000000    7.1710338379e-08    8.2084574328e-08
  23.5000000000    6.8972799805e-08    8.1721981353e-08
  24.0000000000    6.9157875168e-08    8.4281137654e-08
  24.5000000000    7.3710854838e-08    8.9578885481e-08
  25.0000000000    7.5251678951e-08    8.1977360506e-08
  25.5000000000    5.7514122678e-08    7.5461666170e-08
  26.0000000000    6.3588396967e-08    7.0667999347e-08
  26.5000000000    6.9550636317e-08    7.1881029159e-08
  27.0000000000    6.8674392172e-08    7.2939492732e-08
  27.5000000000    6.5235993357e-08    7.2232598302e-08
  28.0000000000    6.2301709535e-08    7.1753691034e-08
  28.5000000000    6.2644808799e-08    7.2716213538e-08
  29.0000000000    6.6188621026e-08    7.2712453513e-08
  29.5000000000    5.4089373836e-08    7.2188420546e-08
  30.0000000000    4.0786862418e-08    6.0508382862e-08
  30.5000000000    3.5453019405e-08    4.7881532732e-08
  31.0000000000    3.2541574337e-08    4.2380680729e-08
  31.5000000000    3.0740936526e-08    3.9259029857e-08
  32.0000000000    3.0316403819e-08    3.7143385052e-08
  32.5000000000    2.9906881898e-08    3.5941370543e-08
  33.0000000000    2.9018488881e-08    3.5552464769e-08
  33.5000000000    3.0117584144e-08    3.3956085593e-08
  34.0000000000    2.9771610307e-08    3.5132117958e-08
  34.5000000000    3.4285578354e-08    3.3870418650e-08
  35.0000000000    3.4150247045e-08    3.4849351544e-08
  35.5000000000    3.4617018680e-08    3.4488753761e-08
  36.0000000000    3.4691172029e-08    3.3560375327e-08
  36.5000000000    3.3069951090e-08    3.4397760066e-08
  37.0000000000    3.3718707070e-08    3.1984508679e-08
  37.5000000000    3.1824745882e-08    3.3403976265e-08
  38.0000000000    3.3616141670e-08    2.8450026219e-08
  38.5000000000    2.7850924063e-08    3.0748415616e-08
  39.0000000000    2.8393679402e-08    2.4705580161e-08
  39.5000000000    2.2263234127e-08    2.5526183924e-08
  40.0000000000    2.1356594981e-08    2.1834981261e-08
  40.5000000000    1.8740000179e-08    2.0254779691e-08
  41.0000000000    1.7169684037e-08    1.8769802938e-08
  41.5000000000    1.5984721929e-08    1.7405833713e-08
  42.0000000000    1.5128288035e-08    1.6287349641e-08
  42.5000000000    1.4062480111e-08    1.5571542374e-08
  43.0000000000    1.3815593833e-08    1.4895219618e-08
  43.5000000000    1.4094327393e-08    1.4195420369e-08
  44.0000000000    1.3188149819e-08    1.3742487608e-08
  44.5000000000    1.2942636282e-08    1.3108424332e-08
  45.0000000000    1.3079776921e-08    1.2360003788e-08
  45.5000000000    1.1755752189e-08    1.2021848393e-08
