#          time         integral Re         integral Im
#          r =           140.000000          140.000000
   0.0000000000    1.1280134783e-22    2.6571028147e-22
   0.2500000000    1.1612402864e-22    2.6224342231e-22
   0.5000000000    1.2707219698e-22    2.8398439353e-22
   0.7500000000    1.0155282684e-22    2.5305669621e-22
   1.0000000000    1.1064413773e-22    3.0795041510e-22
   1.2500000000    1.1936783465e-22    2.8572826135e-22
   1.5000000000    1.1827672240e-22    3.0004213749e-22
   1.7500000000    1.2136084484e-22    3.0202032250e-22
   2.0000000000    1.3263302688e-22    2.5558385644e-22
   2.2500000000    1.4290003803e-22    2.2804179509e-22
   2.5000000000    1.1872755056e-22    2.2602774219e-22
   2.7500000000    1.3188578127e-22    2.6390430250e-22
   3.0000000000    1.2168067083e-22    2.5179190736e-22
   3.2500000000    1.2657550097e-22    2.8635943817e-22
   3.5000000000    1.2237480811e-22    2.6719495639e-22
   3.7500000000    1.2570451162e-22    2.5504979865e-22
   4.0000000000    1.2053424541e-22    2.5748758907e-22
   4.2500000000    1.3323610831e-22    2.0807310610e-22
   4.5000000000    1.2651442755e-22    2.8155874817e-22
   4.7500000000    9.4814083907e-23    2.7795089246e-22
   5.0000000000    1.3413406711e-22    2.8043793437e-22
   5.2500000000    1.3432772315e-22    2.6874458904e-22
   5.5000000000    1.0175023574e-22    2.4365680654e-22
   5.7500000000    1.1562111302e-22    2.8103068153e-22
   6.0000000000    1.1942133829e-22    2.8030384779e-22
   6.2500000000    1.3600027847e-22    2.6614382084e-22
   6.5000000000    1.3626592447e-22    2.8760314181e-22
   6.7500000000    1.4216983617e-22    2.7763900899e-22
   7.0000000000    1.1584805212e-22    2.7971910528e-22
   7.2500000000    1.2739062619e-22    2.2114792782e-22
   7.5000000000    1.5044288326e-22    2.7868852585e-22
   7.7500000000    1.1644131184e-22    2.1885450863e-22
   8.0000000000    1.1077011254e-22    2.5284255171e-22
   8.2500000000    1.2970531010e-22    2.6752651637e-22
   8.5000000000    1.0271984091e-22    2.8430002237e-22
   8.7500000000    1.2043478985e-22    2.1353861653e-22
   9.0000000000    1.0169871361e-22    2.8720678121e-22
   9.2500000000    1.0964033488e-22    2.7542840160e-22
   9.5000000000    1.4320758383e-22    2.5273942795e-22
   9.7500000000    9.4410826969e-23    2.6698575435e-22
  10.0000000000    1.3759010942e-22    2.4768231007e-22
  10.2500000000    1.3450921893e-22    2.6070575227e-22
  10.5000000000    9.9967562995e-23    2.6179096851e-22
  10.7500000000    1.1783865682e-22    2.5009352879e-22
  11.0000000000    1.3498810440e-22    2.1647598549e-22
  11.2500000000    1.2539663318e-22    2.6109641547e-22
  11.5000000000    1.1946983077e-22    2.3596608800e-22
  11.7500000000    1.1682163122e-22    2.2374773474e-22
  12.0000000000    1.0388030034e-22    2.9085828074e-22
  12.2500000000    1.3262120884e-22    2.6934386534e-22
  12.5000000000    1.2214442828e-22    2.7763676837e-22
  12.7500000000    1.0020549739e-22    2.4775418593e-22
  13.0000000000    1.0913237528e-22    2.5814314687e-22
  13.2500000000    1.2208993559e-22    2.5241837367e-22
  13.5000000000    1.2557207915e-22    2.3910178881e-22
  13.7500000000    1.4244086601e-22    2.7449302343e-22
  14.0000000000    1.1652731627e-22    1.9571056093e-22
  14.2500000000    1.1516522123e-22    2.3567513759e-22
  14.5000000000    9.9739040909e-23    2.4021307081e-22
  14.7500000000    1.0769725033e-22    1.9258153736e-22
  15.0000000000    9.2839210713e-23    2.0710791977e-22
  15.2500000000    1.2827608567e-22    2.3807830937e-22
  15.5000000000    9.0557257233e-23    2.4970374447e-22
  15.7500000000    9.9224316714e-23    2.2609886948e-22
  16.0000000000    8.3315823902e-23    2.5284101659e-22
  16.2500000000    8.9908892589e-23    2.8308714893e-22
  16.5000000000    8.7963766575e-23    2.4889568380e-22
  16.7500000000    1.1806787893e-22    2.3156044057e-22
  17.0000000000    1.0026063816e-22    2.5076466347e-22
  17.2500000000    1.1160753734e-22    2.4056221955e-22
  17.5000000000    1.0636721377e-22    2.4004757824e-22
  17.7500000000    1.2627785946e-22    2.2947275464e-22
  18.0000000000    1.0854595102e-22    2.1479888951e-22
  18.2500000000    9.6041247490e-23    2.1075743557e-22
  18.5000000000    1.0936804341e-22    2.3543101896e-22
  18.7500000000    1.0638334896e-22    2.0997372772e-22
  19.0000000000    1.1833198342e-22    2.2680707877e-22
  19.2500000000    9.6769813425e-23    1.9694576626e-22
  19.5000000000    1.0222693601e-22    1.7792893136e-22
  19.7500000000    9.5051526186e-23    2.3251499436e-22
  20.0000000000    1.0390817617e-22    2.2587625316e-22
  20.2500000000    1.2208395681e-22    2.2835507312e-22
  20.5000000000    1.0563807585e-22    2.3053392939e-22
  20.7500000000    1.2089617187e-22    2.1619924478e-22
  21.0000000000    9.7033038088e-23    2.3622148811e-22
  21.2500000000    1.1743809043e-22    2.3731297079e-22
  21.5000000000    1.2720181690e-22    1.9281520897e-22
  21.7500000000    1.0642755553e-22    2.3909608672e-22
  22.0000000000    8.3109744804e-23    2.0372962178e-22
  22.2500000000    9.6268329508e-23    2.3484579326e-22
  22.5000000000    9.6433944369e-23    2.1768075885e-22
  22.7500000000    1.1814908737e-22    2.1374361839e-22
  23.0000000000    9.7925564157e-23    2.1552915933e-22
  23.2500000000    8.2001568810e-23    2.4438367589e-22
  23.5000000000    1.1813136167e-22    2.3420729705e-22
  23.7500000000    9.6676406731e-23    2.5136415747e-22
  24.0000000000    1.0693084224e-22    2.1326165626e-22
  24.2500000000    1.1009508369e-22    2.1814777660e-22
  24.5000000000    1.0519682184e-22    2.3088333945e-22
  24.7500000000    9.0138683347e-23    1.9183740521e-22
  25.0000000000    9.8692529470e-23    2.1483004296e-22
  25.2500000000    9.6246422995e-23    2.1432321789e-22
  25.5000000000    8.7811631255e-23    1.9494877828e-22
  25.7500000000    9.6484888739e-23    2.0119343004e-22
  26.0000000000    9.9485021457e-23    2.0936433758e-22
  26.2500000000    1.0219708788e-22    2.3230190269e-22
  26.5000000000    1.0303927203e-22    2.1043757402e-22
  26.7500000000    1.0066771188e-22    2.0567922332e-22
  27.0000000000    1.3371088842e-22    2.2169087496e-22
  27.2500000000    9.4344856299e-23    2.4476024619e-22
  27.5000000000    9.7918687492e-23    2.1532231670e-22
  27.7500000000    1.0253064007e-22    2.3329165946e-22
  28.0000000000    8.7362751573e-23    2.3059106752e-22
  28.2500000000    8.7600329724e-23    2.1289520761e-22
  28.5000000000    1.0394246746e-22    2.2198552003e-22
  28.7500000000    1.1108283016e-22    1.9377817844e-22
  29.0000000000    7.7365044149e-23    2.0839722277e-22
  29.2500000000    7.4167124364e-23    2.0060555062e-22
  29.5000000000    9.8032171747e-23    2.0556814717e-22
  29.7500000000    8.4027024218e-23    2.0897726074e-22
  30.0000000000    8.2417376382e-23    2.0959199441e-22
  30.2500000000    9.1050989566e-23    2.0406657281e-22
  30.5000000000    7.7611327204e-23    2.1939588845e-22
  30.7500000000    9.0354851208e-23    2.2395461618e-22
  31.0000000000    7.4848281056e-23    1.9795979825e-22
  31.2500000000    7.5435761559e-23    2.1907505747e-22
  31.5000000000    7.3537252741e-23    2.0021118607e-22
  31.7500000000    8.1769472103e-23    2.3267174535e-22
  32.0000000000    8.8974680184e-23    2.2801407425e-22
  32.2500000000    9.6132287025e-23    2.0907040434e-22
  32.5000000000    8.1088593357e-23    2.0275088722e-22
  32.7500000000    7.7431361851e-23    2.0695041376e-22
  33.0000000000    8.9313175738e-23    2.2558183990e-22
  33.2500000000    7.8501841472e-23    2.1675959538e-22
  33.5000000000    7.7394149832e-23    2.0866004055e-22
  33.7500000000    6.9418530118e-23    2.1343899698e-22
  34.0000000000    7.3347614513e-23    1.8661790030e-22
  34.2500000000    9.7814789731e-23    2.1406033992e-22
  34.5000000000    8.8219371463e-23    2.2213531204e-22
  34.7500000000    8.5861006191e-23    1.8568904645e-22
  35.0000000000    7.8439703237e-23    2.0994848783e-22
  35.2500000000    7.9384486115e-23    1.8617462629e-22
  35.5000000000    8.7020591062e-23    1.9549323249e-22
  35.7500000000    9.4257878824e-23    2.1254660104e-22
  36.0000000000    7.9466982473e-23    1.9517704044e-22
  36.2500000000    7.0037009953e-23    2.0589135421e-22
  36.5000000000    1.0046952411e-22    1.8679242340e-22
  36.7500000000    9.1785983708e-23    1.6452305335e-22
  37.0000000000    8.1592696491e-23    1.9856136474e-22
  37.2500000000    7.9544587518e-23    2.0418035843e-22
  37.5000000000    6.6394522439e-23    2.2653884662e-22
  37.7500000000    9.1111076338e-23    1.8848840544e-22
  38.0000000000    8.7062389184e-23    2.1203142211e-22
  38.2500000000    8.7441741175e-23    1.7765057572e-22
  38.5000000000    8.5965429627e-23    1.8058652475e-22
  38.7500000000    8.1402322483e-23    1.5969684992e-22
  39.0000000000    6.3274186716e-23    1.6624947331e-22
  39.2500000000    7.7213738708e-23    2.0499174886e-22
  39.5000000000    7.3615424277e-23    1.8603122595e-22
  39.7500000000    7.7633926442e-23    1.6808966849e-22
  40.0000000000    8.7000322706e-23    1.8200761138e-22
  40.2500000000    8.4431465504e-23    2.1130370264e-22
  40.5000000000    7.6126312559e-23    2.0704673198e-22
  40.7500000000    8.7534391941e-23    1.8046463255e-22
  41.0000000000    7.4002696231e-23    1.8307937826e-22
  41.2500000000    8.1499412562e-23    2.0374265241e-22
  41.5000000000    9.3384528449e-23    1.8135547054e-22
  41.7500000000    8.9823288470e-23    2.0207162115e-22
  42.0000000000    8.2270502331e-23    2.1970267887e-22
  42.2500000000    9.2845625888e-23    1.7765112636e-22
  42.5000000000    8.8460833300e-23    1.6840854580e-22
  42.7500000000    8.1332357799e-23    1.8096894573e-22
  43.0000000000    8.7218311106e-23    1.9427672484e-22
  43.2500000000    7.1233039760e-23    1.9639009367e-22
  43.5000000000    6.6795585848e-23    1.6821351463e-22
  43.7500000000    9.2134796518e-23    1.7800190233e-22
  44.0000000000    6.7385569197e-23    2.0193496387e-22
