#          time             L^2_Ham             L^2_Mom
   0.0000000000    1.6960283764e-05    0.0000000000e+00
   0.5000000000    3.5716520969e-06    2.7888651129e-06
   1.0000000000    1.6823025529e-06    1.4025936548e-06
   1.5000000000    1.1719190458e-06    8.8574324363e-07
   2.0000000000    9.2162820259e-07    6.1886730244e-07
   2.5000000000    7.7369201403e-07    4.5255513789e-07
   3.0000000000    6.7571659108e-07    3.4099372044e-07
   3.5000000000    6.0583711666e-07    2.6443619838e-07
   4.0000000000    5.4954813554e-07    2.0976437493e-07
   4.5000000000    5.0099540757e-07    1.7029612108e-07
   5.0000000000    4.5676857865e-07    1.4263590478e-07
   5.5000000000    4.1804054339e-07    1.2059073527e-07
   6.0000000000    3.8197417004e-07    1.0495009208e-07
   6.5000000000    3.4905507636e-07    9.3427752319e-08
   7.0000000000    3.1852800442e-07    8.5107383154e-08
   7.5000000000    2.9044770286e-07    7.8991644654e-08
   8.0000000000    2.6339169739e-07    7.4778483320e-08
   8.5000000000    2.4153409377e-07    7.1474207489e-08
   9.0000000000    2.2048747863e-07    7.0039670722e-08
   9.5000000000    2.0367934939e-07    7.1443406586e-08
  10.0000000000    1.8321893292e-07    7.1281024562e-08
  10.5000000000    1.6894158230e-07    6.9744788169e-08
  11.0000000000    1.5528760040e-07    7.0339246907e-08
  11.5000000000    1.4390242652e-07    7.2349128384e-08
  12.0000000000    1.4343162902e-07    7.8669510270e-08
  12.5000000000    1.4355538387e-07    8.9633073979e-08
  13.0000000000    1.3249944498e-07    9.0599238673e-08
  13.5000000000    1.1845256703e-07    8.8329029999e-08
  14.0000000000    1.0775259088e-07    8.8357913971e-08
  14.5000000000    1.0117153162e-07    9.0470509472e-08
  15.0000000000    1.0415759172e-07    9.7241749353e-08
  15.5000000000    1.3236172705e-07    1.2173055698e-07
  16.0000000000    1.3191940529e-07    1.3651014541e-07
  16.5000000000    1.1901288418e-07    1.3217584197e-07
  17.0000000000    1.0648589585e-07    1.2561808170e-07
  17.5000000000    9.6869805207e-08    1.2039218675e-07
  18.0000000000    9.0363818042e-08    1.1605964778e-07
  18.5000000000    8.3408815032e-08    1.1423011316e-07
  19.0000000000    7.7260242841e-08    1.0997637253e-07
  19.5000000000    6.9730227864e-08    1.0222906014e-07
  20.0000000000    5.7023692790e-08    8.7912313673e-08
  20.5000000000    4.9326955502e-08    8.5979896081e-08
  21.0000000000    5.0629208643e-08    8.8013227583e-08
  21.5000000000    5.9270152112e-08    9.4543039551e-08
  22.0000000000    6.6492448742e-08    1.0090700620e-07
  22.5000000000    6.5856838398e-08    1.0715566679e-07
  23.0000000000    6.3407438934e-08    1.1108539415e-07
  23.5000000000    5.8979949532e-08    1.1754349606e-07
  24.0000000000    5.7458691641e-08    1.2522656635e-07
  24.5000000000    5.8779958081e-08    1.3524181143e-07
  25.0000000000    6.1616096163e-08    1.4802773245e-07
  25.5000000000    6.9466982572e-08    1.6293480310e-07
  26.0000000000    8.1037034893e-08    1.8068803707e-07
