#          time             L^2_Ham             L^2_Mom
   0.0000000000    1.8953951536e-04    0.0000000000e+00
   0.5000000000    5.3131699109e-05    7.2924187214e-05
   1.0000000000    4.4192878994e-05    4.4657483328e-05
   1.5000000000    3.1928714064e-05    2.3835267899e-05
   2.0000000000    2.3804904468e-05    2.2869509158e-05
   2.5000000000    2.1579428212e-05    1.6197288739e-05
   3.0000000000    1.9998005340e-05    1.3068788290e-05
   3.5000000000    1.8891036748e-05    1.2020429278e-05
   4.0000000000    1.7968314368e-05    1.0382169947e-05
   4.5000000000    1.7344981922e-05    1.1205357466e-05
   5.0000000000    1.6820741752e-05    1.4279050863e-05
   5.5000000000    1.5904969710e-05    1.8158222654e-05
   6.0000000000    1.4683164515e-05    2.3434810717e-05
   6.5000000000    1.3654654684e-05    3.1142132507e-05
   7.0000000000    1.3308461421e-05    4.2343767488e-05
   7.5000000000    1.3868557441e-05    5.9327771477e-05
   8.0000000000    1.5703217006e-05    8.5828771415e-05
   8.5000000000    1.9707764050e-05    1.2888159408e-04
   9.0000000000    2.6964943448e-05    2.0149127384e-04
   9.5000000000    3.8346634263e-05    3.2853434955e-04
  10.0000000000    6.5874584123e-05    5.5624013217e-04
  10.5000000000    1.8367811639e-04    9.6457517160e-04
  11.0000000000    5.5106660860e-04    1.7011165683e-03
  11.5000000000    1.3448617623e-03    3.0985271507e-03
  12.0000000000    2.4609002769e-03    5.4823445438e-03
  12.5000000000    3.2590160924e-03    8.0996715475e-03
  13.0000000000    3.4250752421e-03    1.0043826574e-02
  13.5000000000    3.2483180403e-03    1.1425904329e-02
  14.0000000000    2.9265262631e-03    1.2198638735e-02
  14.5000000000    2.6028231647e-03    1.2438425935e-02
  15.0000000000    2.3410357680e-03    1.2356620124e-02
  15.5000000000    2.1403602185e-03    1.2136125304e-02
  16.0000000000    1.9828583965e-03    1.1882362936e-02
  16.5000000000    1.8544237841e-03    1.1642561304e-02
  17.0000000000    1.7465196174e-03    1.1428954546e-02
  17.5000000000    1.6533301847e-03    1.1234029621e-02
  18.0000000000    1.5702998533e-03    1.1042960722e-02
  18.5000000000    1.4940202515e-03    1.0843723548e-02
  19.0000000000    1.4223158478e-03    1.0632251096e-02
  19.5000000000    1.3540932467e-03    1.0411751803e-02
  20.0000000000    1.2890769379e-03    1.0189077024e-02
  20.5000000000    1.2274474398e-03    9.9709209317e-03
  21.0000000000    1.1694839035e-03    9.7618117163e-03
  21.5000000000    1.1153063333e-03    9.5636590613e-03
  22.0000000000    1.0647710898e-03    9.3763064894e-03
  22.5000000000    1.0175196868e-03    9.1984074710e-03
  23.0000000000    9.7309985027e-04    9.0282529910e-03
  23.5000000000    9.3108946018e-04    8.8643649668e-03
  24.0000000000    8.9117604344e-04    8.7057830000e-03
