#          time             L^2_Ham             L^2_Mom
   0.0000000000    4.6004223559e-05    0.0000000000e+00
   0.5000000000    1.2524441536e-05    1.0878165923e-05
   1.0000000000    5.9688967680e-06    5.1949811992e-06
   1.5000000000    4.0563536494e-06    2.9539868155e-06
   2.0000000000    3.2696581247e-06    1.8672392232e-06
   2.5000000000    2.8150893317e-06    1.2465829990e-06
   3.0000000000    2.5240535366e-06    8.7226951539e-07
   3.5000000000    2.3012465456e-06    6.3794012577e-07
   4.0000000000    2.1087073244e-06    4.8801903697e-07
   4.5000000000    1.9291997428e-06    3.8874404913e-07
   5.0000000000    1.7584781120e-06    3.2402355031e-07
   5.5000000000    1.5966663208e-06    2.8197175776e-07
   6.0000000000    1.4449372619e-06    2.5734632023e-07
   6.5000000000    1.3044155580e-06    2.4640434297e-07
   7.0000000000    1.1755025077e-06    2.4648363749e-07
   7.5000000000    1.0574640766e-06    2.5486185945e-07
   8.0000000000    9.5129307924e-07    2.6950847353e-07
   8.5000000000    8.5597074871e-07    2.8955345776e-07
   9.0000000000    7.7192218981e-07    3.1720333502e-07
   9.5000000000    6.9163215787e-07    3.4716565376e-07
  10.0000000000    6.2023572998e-07    3.8979694230e-07
  10.5000000000    5.5656658564e-07    4.4106703841e-07
  11.0000000000    4.9993383160e-07    5.0609184383e-07
  11.5000000000    4.5335886255e-07    5.8832771791e-07
  12.0000000000    4.0631570195e-07    6.7923088625e-07
  12.5000000000    3.6361652954e-07    7.9114730672e-07
  13.0000000000    3.2428846813e-07    9.2233490123e-07
  13.5000000000    2.9155924398e-07    1.0786854316e-06
  14.0000000000    2.7980725755e-07    1.2657242944e-06
  14.5000000000    2.6287834452e-07    1.4908391620e-06
  15.0000000000    2.3582638702e-07    1.7577602100e-06
  15.5000000000    2.1059851912e-07    2.0768435452e-06
  16.0000000000    1.9139658721e-07    2.4651527014e-06
  16.5000000000    1.7528085669e-07    2.9339526961e-06
  17.0000000000    1.6828241827e-07    3.4945920334e-06
  17.5000000000    1.6551821574e-07    4.1749409566e-06
  18.0000000000    1.7724122944e-07    4.9987350760e-06
  18.5000000000    1.8645203317e-07    6.0049917090e-06
