#          time         integral Re         integral Im
#          r =           140.000000          140.000000
   0.0000000000    2.2098348026e-22    1.9746275998e-22
   0.2500000000    2.2095777143e-22    2.2831159737e-22
   0.5000000000    2.1992948427e-22    2.1737646332e-22
   0.7500000000    2.0609322528e-22    2.0911372171e-22
   1.0000000000    2.1130374105e-22    2.1167360909e-22
   1.2500000000    1.9681864875e-22    2.0170070822e-22
   1.5000000000    1.9772037939e-22    2.1582591352e-22
   1.7500000000    1.9711357795e-22    2.0136009385e-22
   2.0000000000    2.0751202780e-22    1.9054684818e-22
   2.2500000000    2.1664087116e-22    2.1836295481e-22
   2.5000000000    2.0952839486e-22    2.1582314384e-22
   2.7500000000    2.0115011180e-22    2.1363713539e-22
   3.0000000000    2.0659018397e-22    1.8470595981e-22
   3.2500000000    2.0145796262e-22    2.1860484181e-22
   3.5000000000    1.9140829602e-22    1.9999239360e-22
   3.7500000000    2.1856788797e-22    2.1083049544e-22
   4.0000000000    2.1204493871e-22    2.0054753290e-22
   4.2500000000    1.9325230396e-22    1.9484675734e-22
   4.5000000000    2.0458128903e-22    2.0631677052e-22
   4.7500000000    2.1321053484e-22    1.9754743233e-22
   5.0000000000    1.9217780004e-22    2.2208859059e-22
   5.2500000000    1.8654926300e-22    2.0728322371e-22
   5.5000000000    2.1286651930e-22    2.0729445738e-22
   5.7500000000    2.0381821006e-22    1.9567543217e-22
   6.0000000000    1.9207776589e-22    1.9158706812e-22
   6.2500000000    2.1581283334e-22    2.0811470497e-22
   6.5000000000    1.8809503537e-22    1.9318989183e-22
   6.7500000000    1.8411757256e-22    2.0772322291e-22
   7.0000000000    1.9477887283e-22    1.9312257149e-22
   7.2500000000    1.9637962496e-22    1.8879787437e-22
   7.5000000000    1.8783241908e-22    1.9309751358e-22
   7.7500000000    1.9096736622e-22    1.9990899771e-22
   8.0000000000    1.8202151254e-22    1.9398670681e-22
   8.2500000000    1.8753954978e-22    2.1094309298e-22
   8.5000000000    1.8939745817e-22    1.9971841429e-22
   8.7500000000    1.8036813763e-22    1.9920985208e-22
   9.0000000000    1.9361597011e-22    1.8728470166e-22
   9.2500000000    1.9903470643e-22    2.0994209730e-22
   9.5000000000    2.0258327210e-22    1.9963520939e-22
   9.7500000000    2.1028887576e-22    1.6633943491e-22
  10.0000000000    2.0480737694e-22    1.9048086342e-22
  10.2500000000    2.0770571901e-22    2.0192813187e-22
  10.5000000000    2.0517688095e-22    1.8856092987e-22
  10.7500000000    2.1279770060e-22    1.9050047969e-22
  11.0000000000    2.0598717784e-22    1.8096886566e-22
  11.2500000000    2.0786955344e-22    1.7919078863e-22
  11.5000000000    2.0795553209e-22    1.8418917657e-22
  11.7500000000    1.9564397790e-22    1.8308778430e-22
  12.0000000000    1.9653505658e-22    1.8297644261e-22
  12.2500000000    1.9998367422e-22    1.7664234308e-22
  12.5000000000    1.9174013695e-22    1.6564011415e-22
  12.7500000000    2.0412057976e-22    1.8417617628e-22
  13.0000000000    1.9965584628e-22    1.7796826369e-22
  13.2500000000    1.9447552649e-22    1.8313738636e-22
  13.5000000000    1.7972892589e-22    1.7903554256e-22
  13.7500000000    1.8292976898e-22    1.6945593501e-22
  14.0000000000    1.9413670379e-22    1.6181593013e-22
  14.2500000000    1.8649656080e-22    1.9515371789e-22
  14.5000000000    1.9634610039e-22    1.6721714534e-22
  14.7500000000    1.8367205228e-22    1.8130843263e-22
