#          time         integral Re         integral Im
#          r =           140.000000          140.000000
   0.0000000000   -8.8562901422e-07    0.0000000000e+00
   0.2500000000   -8.8145566480e-07    0.0000000000e+00
   0.5000000000   -8.7733321242e-07    0.0000000000e+00
   0.7500000000   -8.7325945716e-07    0.0000000000e+00
   1.0000000000   -8.6923242479e-07    0.0000000000e+00
   1.2500000000   -8.6525019966e-07    0.0000000000e+00
   1.5000000000   -8.6131081089e-07    0.0000000000e+00
   1.7500000000   -8.5741246464e-07    0.0000000000e+00
   2.0000000000   -8.5355338504e-07    0.0000000000e+00
   2.2500000000   -8.4973195413e-07    0.0000000000e+00
   2.5000000000   -8.4594658725e-07    0.0000000000e+00
   2.7500000000   -8.4219594677e-07    0.0000000000e+00
   3.0000000000   -8.3847858684e-07    0.0000000000e+00
   3.2500000000   -8.3479320244e-07    0.0000000000e+00
   3.5000000000   -8.3113849746e-07    0.0000000000e+00
   3.7500000000   -8.2751332913e-07    0.0000000000e+00
   4.0000000000   -8.2391649658e-07    0.0000000000e+00
   4.2500000000   -8.2034696508e-07    0.0000000000e+00
   4.5000000000   -8.1680370412e-07    0.0000000000e+00
   4.7500000000   -8.1328575458e-07    0.0000000000e+00
   5.0000000000   -8.0979229430e-07    0.0000000000e+00
   5.2500000000   -8.0632243804e-07    0.0000000000e+00
   5.5000000000   -8.0287527708e-07    0.0000000000e+00
   5.7500000000   -7.9945008181e-07    0.0000000000e+00
   6.0000000000   -7.9604607077e-07    0.0000000000e+00
   6.2500000000   -7.9266242297e-07    0.0000000000e+00
   6.5000000000   -7.8929845966e-07    0.0000000000e+00
   6.7500000000   -7.8595342318e-07    0.0000000000e+00
   7.0000000000   -7.8262669348e-07    0.0000000000e+00
   7.2500000000   -7.7931763452e-07    0.0000000000e+00
   7.5000000000   -7.7602570528e-07    0.0000000000e+00
   7.7500000000   -7.7275029787e-07    0.0000000000e+00
   8.0000000000   -7.6949097908e-07    0.0000000000e+00
   8.2500000000   -7.6624720987e-07    0.0000000000e+00
   8.5000000000   -7.6301867274e-07    0.0000000000e+00
   8.7500000000   -7.5980503343e-07    0.0000000000e+00
   9.0000000000   -7.5660632877e-07    0.0000000000e+00
   9.2500000000   -7.5342249799e-07    0.0000000000e+00
   9.5000000000   -7.5025346518e-07    0.0000000000e+00
   9.7500000000   -7.4709865789e-07    0.0000000000e+00
  10.0000000000   -7.4395697111e-07    0.0000000000e+00
  10.2500000000   -7.4082660281e-07    0.0000000000e+00
  10.5000000000   -7.3770527772e-07    0.0000000000e+00
  10.7500000000   -7.3459104457e-07    0.0000000000e+00
  11.0000000000   -7.3148311440e-07    0.0000000000e+00
  11.2500000000   -7.2838268462e-07    0.0000000000e+00
  11.5000000000   -7.2529341614e-07    0.0000000000e+00
  11.7500000000   -7.2222091832e-07    0.0000000000e+00
  12.0000000000   -7.1917122000e-07    0.0000000000e+00
  12.2500000000   -7.1614861709e-07    0.0000000000e+00
  12.5000000000   -7.1315331000e-07    0.0000000000e+00
  12.7500000000   -7.1017995195e-07    0.0000000000e+00
  13.0000000000   -7.0721772032e-07    0.0000000000e+00
  13.2500000000   -7.0425248026e-07    0.0000000000e+00
  13.5000000000   -7.0127070851e-07    0.0000000000e+00
  13.7500000000   -6.9826399912e-07    0.0000000000e+00
  14.0000000000   -6.9523250834e-07    0.0000000000e+00
  14.2500000000   -6.9218644554e-07    0.0000000000e+00
  14.5000000000   -6.8914383711e-07    0.0000000000e+00
  14.7500000000   -6.8612626185e-07    0.0000000000e+00
  15.0000000000   -6.8315217125e-07    0.0000000000e+00
  15.2500000000   -6.8023165064e-07    0.0000000000e+00
  15.5000000000   -6.7736292616e-07    0.0000000000e+00
  15.7500000000   -6.7453284606e-07    0.0000000000e+00
  16.0000000000   -6.7172064203e-07    0.0000000000e+00
  16.2500000000   -6.6890334852e-07    0.0000000000e+00
  16.5000000000   -6.6606164554e-07    0.0000000000e+00
  16.7500000000   -6.6318336536e-07    0.0000000000e+00
  17.0000000000   -6.6026447153e-07    0.0000000000e+00
  17.2500000000   -6.5730791721e-07    0.0000000000e+00
  17.5000000000   -6.5432173865e-07    0.0000000000e+00
  17.7500000000   -6.5131869362e-07    0.0000000000e+00
  18.0000000000   -6.4831831258e-07    0.0000000000e+00
  18.2500000000   -6.4535089364e-07    0.0000000000e+00
  18.5000000000   -6.4246198711e-07    0.0000000000e+00
  18.7500000000   -6.3971398045e-07    0.0000000000e+00
  19.0000000000   -6.3718215626e-07    0.0000000000e+00
  19.2500000000   -6.3494367820e-07    0.0000000000e+00
  19.5000000000   -6.3305991369e-07    0.0000000000e+00
  19.7500000000   -6.3155603040e-07    0.0000000000e+00
  20.0000000000   -6.3040180426e-07    0.0000000000e+00
  20.2500000000   -6.2950035215e-07    0.0000000000e+00
  20.5000000000   -6.2868841105e-07    0.0000000000e+00
  20.7500000000   -6.2775117972e-07    0.0000000000e+00
  21.0000000000   -6.2645023324e-07    0.0000000000e+00
  21.2500000000   -6.2456132388e-07    0.0000000000e+00
  21.5000000000   -6.2191483955e-07    0.0000000000e+00
  21.7500000000   -6.1843134342e-07    0.0000000000e+00
  22.0000000000   -6.1414485410e-07    0.0000000000e+00
  22.2500000000   -6.0920807428e-07    0.0000000000e+00
  22.5000000000   -6.0387682061e-07    0.0000000000e+00
  22.7500000000   -5.9847528770e-07    0.0000000000e+00
  23.0000000000   -5.9334666245e-07    0.0000000000e+00
  23.2500000000   -5.8879865284e-07    0.0000000000e+00
  23.5000000000   -5.8505204538e-07    0.0000000000e+00
  23.7500000000   -5.8220433518e-07    0.0000000000e+00
  24.0000000000   -5.8021368049e-07    0.0000000000e+00
  24.2500000000   -5.7890781006e-07    0.0000000000e+00
  24.5000000000   -5.7801565724e-07    0.0000000000e+00
  24.7500000000   -5.7721634917e-07    0.0000000000e+00
  25.0000000000   -5.7619489254e-07    0.0000000000e+00
  25.2500000000   -5.7469517617e-07    0.0000000000e+00
  25.5000000000   -5.7255952558e-07    0.0000000000e+00
  25.7500000000   -5.6974868323e-07    0.0000000000e+00
