#          time         integral Re         integral Im
#          r =           140.000000          140.000000
   0.0000000000    5.5136477772e-23   -4.6894033453e-23
   0.2500000000    5.3160823405e-23    3.8482780398e-23
   0.5000000000    6.1279364352e-23    8.7956283868e-24
   0.7500000000    5.2745723022e-23    4.5513156914e-24
   1.0000000000    5.8422655104e-23   -6.4735784505e-23
   1.2500000000    6.8253016556e-23   -1.1199240589e-23
   1.5000000000    5.3099738398e-23   -2.2463949682e-23
   1.7500000000    6.8731547302e-23    1.2756994085e-23
   2.0000000000    6.1619973476e-23   -2.8382314726e-23
   2.2500000000    4.2397321821e-23   -6.2836406318e-24
   2.5000000000    6.0451343297e-23   -1.3115775604e-23
   2.7500000000    9.6689532768e-23   -6.7210251428e-23
   3.0000000000    5.3635422529e-23   -4.3752430643e-23
   3.2500000000    6.3006826383e-23   -1.2390355363e-23
   3.5000000000    6.7761761203e-23   -2.2962351113e-23
   3.7500000000    6.8266401822e-23   -4.3378963515e-23
   4.0000000000    5.3783527800e-23   -3.8539628624e-23
   4.2500000000    8.6534504876e-23   -5.0039035263e-23
   4.5000000000    3.1059544073e-23   -9.3485936498e-24
   4.7500000000    2.8972951958e-23   -2.2439556284e-23
   5.0000000000    3.0065272779e-23   -2.2183866240e-23
   5.2500000000    5.4819795441e-23    2.8827068096e-24
   5.5000000000    6.1254507917e-23   -1.8219824192e-23
   5.7500000000    5.0383336527e-23    2.0612172411e-23
   6.0000000000    3.0287116054e-23   -4.2604395238e-23
   6.2500000000    2.9669869415e-23    3.4175002878e-23
   6.5000000000    3.5532457253e-23    7.1832836409e-24
   6.7500000000    6.7077363500e-23   -1.8200538031e-23
   7.0000000000    3.4377549166e-23   -1.7586568995e-23
   7.2500000000    3.2206246010e-23   -6.5304034102e-24
   7.5000000000    6.2339232347e-23   -3.4363646276e-23
   7.7500000000    7.9235411981e-24   -4.6124046680e-23
   8.0000000000    6.3607945808e-23   -2.3806499174e-23
   8.2500000000    5.7613890415e-23   -1.9030107678e-23
   8.5000000000    3.9559658660e-23   -9.3985216239e-24
   8.7500000000    8.2942578776e-23   -2.3542177667e-23
   9.0000000000    8.6123023001e-23    1.0824983418e-23
   9.2500000000    6.2036822958e-23   -2.0084660793e-23
   9.5000000000    7.9696047117e-23   -3.1989898323e-23
   9.7500000000    5.7651070705e-23   -2.1375325788e-23
  10.0000000000    3.4633651458e-23   -7.5120828774e-25
  10.2500000000    1.9958526220e-23   -1.1512038180e-24
  10.5000000000    5.6765247695e-23   -2.6332777009e-24
  10.7500000000    8.4520129953e-23    4.7215870726e-26
  11.0000000000    4.0930267446e-23   -4.8904386317e-24
  11.2500000000    6.3534999216e-23    1.8926863080e-23
  11.5000000000    7.5235624581e-23   -1.8318798091e-23
  11.7500000000    2.6209423603e-23   -6.3863132699e-24
  12.0000000000    4.8869403590e-23   -3.3091899517e-23
  12.2500000000    5.3340137255e-23   -2.3436566751e-23
  12.5000000000    4.3862146995e-23   -4.7182014985e-23
  12.7500000000    3.6905701700e-23   -2.5410167336e-24
  13.0000000000    2.3707035401e-23    2.2173276730e-23
  13.2500000000    7.4086696727e-23    2.0932114757e-23
  13.5000000000    7.0107970993e-23   -4.7968253552e-24
  13.7500000000    3.6990555552e-23   -2.1090014728e-23
  14.0000000000    7.0653647951e-23   -1.2737716865e-23
  14.2500000000    8.2412685284e-23   -1.2053073600e-23
  14.5000000000    4.7152192454e-23   -3.4460012626e-24
  14.7500000000    4.1710179841e-23   -1.0519007808e-23
  15.0000000000    6.5818671467e-23   -4.0198809889e-23
  15.2500000000    3.9663601816e-23   -4.0546420971e-23
  15.5000000000    2.1416724132e-23   -3.3235560334e-23
  15.7500000000    1.8693766406e-23   -1.4179644286e-23
  16.0000000000    4.9913621177e-23   -1.8416262602e-23
  16.2500000000    2.5133797364e-23   -2.9835666836e-23
  16.5000000000    5.4721026193e-23   -2.7311684068e-23
  16.7500000000    5.6154504765e-23    3.0475389801e-23
  17.0000000000    3.9205742526e-23    4.6402044913e-24
  17.2500000000    5.4904119091e-23   -3.9013783398e-23
  17.5000000000    5.5894387611e-23   -4.4312058644e-23
  17.7500000000    5.3914724755e-23    2.5410122004e-24
  18.0000000000    3.4328323040e-23    1.0849752868e-24
  18.2500000000    2.1883259000e-23   -1.9057589323e-23
  18.5000000000    6.6623869544e-23    2.0014157390e-23
  18.7500000000    4.4725739375e-23   -2.6942272845e-23
  19.0000000000    5.1765691501e-23   -1.4983045570e-23
  19.2500000000    5.1748857659e-23   -9.5962042661e-24
  19.5000000000    3.8174964761e-23   -3.7225308365e-23
  19.7500000000    2.7224399874e-23   -3.6971904538e-23
  20.0000000000    3.7385557974e-23    2.0074583108e-23
  20.2500000000    5.5640739731e-23   -1.1447898665e-23
  20.5000000000    5.1906427161e-23   -3.0132810764e-23
  20.7500000000    2.1403349801e-23   -2.3101935830e-23
  21.0000000000    4.5911879031e-23   -2.2960794278e-23
  21.2500000000    2.9317188778e-23    9.7451774984e-24
  21.5000000000    4.6607621521e-23   -1.3350373199e-23
  21.7500000000    4.1017642485e-23   -3.3652583011e-23
  22.0000000000    5.9725657091e-23    7.2271524059e-24
  22.2500000000    5.4308579736e-23    7.6239211950e-24
  22.5000000000    1.0589305990e-23    8.9156790369e-24
  22.7500000000    3.1314286408e-23   -2.5109402860e-23
  23.0000000000    4.1380937971e-23    3.8511444769e-25
  23.2500000000    3.3745002485e-23    8.5512918133e-24
  23.5000000000    5.2844039832e-23   -4.7244384500e-23
  23.7500000000    4.2189128916e-23    1.0280065725e-23
  24.0000000000    5.2395621189e-23    5.0504088655e-25
  24.2500000000    3.7765984220e-23   -1.6525226649e-23
  24.5000000000    4.2682012664e-23   -2.3314753631e-23
  24.7500000000    3.4821494899e-23   -8.7696318492e-24
  25.0000000000    3.5907177465e-23   -2.7900321182e-23
  25.2500000000    5.7969321144e-23   -1.6836058403e-23
  25.5000000000    2.9294005710e-23   -1.8226151594e-23
  25.7500000000    1.5391371949e-23    1.2532577204e-24
  26.0000000000    2.9037688578e-23    3.2896338670e-23
  26.2500000000    4.4654655285e-23    3.5299666628e-23
  26.5000000000    3.5153044987e-23   -9.0675162063e-24
  26.7500000000    5.9285104119e-23   -1.3155165238e-23
  27.0000000000    2.6348944632e-23   -5.8597284284e-24
  27.2500000000    5.9418270243e-23    2.0054951325e-24
  27.5000000000    4.3510084629e-23   -1.5680909490e-23
  27.7500000000    4.6106664219e-23   -2.2932547708e-23
  28.0000000000    4.0099692327e-23    1.4558956315e-23
  28.2500000000    3.2929526787e-23   -2.3386324290e-23
  28.5000000000    2.7067208603e-23   -1.6864853498e-23
  28.7500000000    4.0482917028e-23   -3.0252931064e-23
  29.0000000000    6.2387159670e-23   -3.7239284663e-23
  29.2500000000    6.0222018947e-23   -3.9688699312e-23
  29.5000000000    2.8996553879e-23   -3.2822453737e-23
  29.7500000000    5.4997127066e-23   -1.4198426048e-23
  30.0000000000    4.2473510942e-23   -2.4630346714e-23
  30.2500000000    4.9303250908e-23   -1.9029405717e-23
  30.5000000000    3.2724988040e-23    1.5088670233e-23
  30.7500000000    1.0960816434e-23   -6.8731032858e-24
  31.0000000000    5.6057549914e-24   -2.1066236924e-23
  31.2500000000    2.2247886572e-23   -9.3695535689e-24
  31.5000000000    3.6677957067e-23   -4.5507207210e-23
  31.7500000000    2.4508381146e-23   -4.6111836293e-23
  32.0000000000    3.1046825186e-23   -2.6421955386e-23
  32.2500000000    3.9306614336e-23    3.9826353022e-24
  32.5000000000    3.7870030731e-23    2.5744901874e-23
  32.7500000000    3.7377054058e-23    3.4932487212e-24
  33.0000000000    2.7246022224e-23   -1.9402511915e-23
  33.2500000000    3.3494386576e-23   -1.0156161914e-23
  33.5000000000    4.5211375451e-23   -1.0671488226e-24
  33.7500000000    3.9974901038e-23    3.1777623513e-24
  34.0000000000    3.5687249531e-23    3.1739504921e-23
  34.2500000000    3.5142498032e-23   -3.8321555898e-23
  34.5000000000    2.0121201014e-23   -9.2034459748e-24
  34.7500000000    3.2695213184e-23   -1.6689035297e-23
  35.0000000000    3.3699019020e-23   -3.1697491184e-23
  35.2500000000    3.2920916135e-23   -5.2394708397e-24
  35.5000000000    6.9564595508e-24   -4.1013215949e-23
  35.7500000000    3.4103737903e-23   -1.1674601153e-23
  36.0000000000    5.0537944005e-23    9.0156683818e-24
  36.2500000000    2.6198223510e-23   -2.4948040717e-23
  36.5000000000    3.8640198624e-23   -3.3027512156e-23
  36.7500000000    2.7781431208e-23   -5.1049750035e-24
  37.0000000000    4.0718537478e-23   -3.7967062572e-23
  37.2500000000    3.1539383770e-23    8.7642552339e-24
  37.5000000000    3.5356554846e-23    1.0189443405e-24
  37.7500000000    2.6448659446e-23   -7.7525419867e-24
  38.0000000000    3.9732591568e-23   -2.3269064066e-23
  38.2500000000    2.8470318344e-23   -1.2583681349e-23
  38.5000000000    3.5328229207e-23    1.9872878617e-23
  38.7500000000    2.8068517433e-23    1.1087752929e-23
  39.0000000000    3.2417211778e-23   -5.0421389994e-24
  39.2500000000    2.4844157853e-23    6.4962369329e-24
  39.5000000000    2.9305375504e-23   -1.4252776670e-23
  39.7500000000    1.3500904136e-23    9.3288981725e-24
  40.0000000000    2.9512436179e-23   -2.6748250476e-23
  40.2500000000    2.5919697762e-23   -1.3299507485e-23
  40.5000000000    1.8498151077e-23   -2.8813607189e-23
  40.7500000000    1.3178565284e-23    5.7905036250e-24
  41.0000000000    3.9960368886e-23    1.1940193816e-23
  41.2500000000    5.0466962834e-24    1.0142093131e-23
  41.5000000000    2.4995123012e-23   -2.9478349714e-23
  41.7500000000    3.1658765880e-23    7.9782168294e-24
  42.0000000000    2.7923777138e-23   -2.5757295814e-23
  42.2500000000    4.0984501068e-23   -1.6489118080e-23
  42.5000000000    4.2852955634e-23   -1.6341798858e-23
  42.7500000000    1.9056638755e-23   -1.6935210036e-23
  43.0000000000    3.5665185770e-23    2.2017203601e-23
  43.2500000000    2.1284248890e-23   -1.6109826471e-23
  43.5000000000    3.1816774744e-23   -1.2576349689e-23
  43.7500000000    2.7586982678e-23   -3.5469772453e-23
  44.0000000000    3.5282129749e-23   -1.7844165970e-23
  44.2500000000    2.5411266936e-23   -1.9158434471e-23
  44.5000000000    4.1868189767e-23   -1.4105650563e-23
  44.7500000000    3.5160191178e-23    8.9513176320e-24
  45.0000000000    3.8593790775e-23    1.5543249301e-23
  45.2500000000    4.7000561490e-23    1.3498943805e-23
  45.5000000000    1.6445242328e-23   -2.3435891906e-23
  45.7500000000    3.3285876962e-23    1.7517547766e-23
  46.0000000000    1.4644517985e-23   -2.0876648961e-24
  46.2500000000    1.7228460893e-23   -4.8429181822e-25
  46.5000000000    1.8199754094e-23   -2.4488852835e-23
  46.7500000000    4.5211651202e-23    1.1123683142e-24
  47.0000000000    3.3234522463e-23    2.3765759218e-23
  47.2500000000    2.3901734136e-23   -5.6327962100e-24
  47.5000000000    2.4247557948e-23   -5.0367530713e-24
  47.7500000000    2.2895333409e-23    2.7757017079e-23
  48.0000000000    3.7610343365e-23    4.2812145600e-25
  48.2500000000    1.2516765154e-23   -1.2682431705e-23
  48.5000000000    1.0195519575e-23   -1.7597546243e-23
  48.7500000000    1.4316214986e-23   -2.1470639524e-23
  49.0000000000    2.1489516269e-23    5.6715419681e-24
  49.2500000000    1.5852562119e-23    7.4760846463e-24
  49.5000000000    1.7439539275e-23   -1.4819107957e-23
  49.7500000000    1.1678647886e-23    4.2521166842e-24
  50.0000000000    1.6444619205e-23    1.7148393710e-23
  50.2500000000    1.4369844407e-23    9.3500692731e-24
  50.5000000000    2.8363239190e-23   -2.8822721765e-23
  50.7500000000    2.3562943343e-23    2.0357266661e-23
  51.0000000000    3.1169542576e-23    3.1036374109e-24
  51.2500000000    1.0294022354e-23    1.4502634606e-23
  51.5000000000    2.8323152414e-23   -1.3292328684e-23
  51.7500000000    1.9289195727e-23   -2.5128788640e-23
  52.0000000000    2.6548962564e-23    2.1387738472e-23
  52.2500000000    3.0638091032e-23    1.5062868450e-23
  52.5000000000    2.2036017610e-23   -1.2186357810e-23
  52.7500000000    1.4056488536e-23   -1.4364319534e-23
  53.0000000000    2.0799532403e-26   -1.5110966888e-23
  53.2500000000    1.3716086416e-23   -3.2848094936e-23
  53.5000000000    3.1618111380e-23   -2.3403599450e-24
  53.7500000000    2.0776691269e-23   -2.5539011989e-23
  54.0000000000    2.8250138446e-23   -3.8706118236e-24
  54.2500000000    2.5707061389e-23   -3.8036022608e-24
  54.5000000000    2.6308014594e-23    7.0130561081e-24
  54.7500000000    3.0139567947e-23   -2.0377806142e-23
  55.0000000000    2.4198196157e-23   -4.3684458245e-24
  55.2500000000    1.9036093032e-23   -1.7086984211e-23
  55.5000000000    2.6673365692e-23   -1.9619163911e-23
  55.7500000000    1.7485914995e-23    2.2503953389e-24
  56.0000000000    1.2529755372e-23    5.2617756269e-24
  56.2500000000    1.1322755217e-23   -2.2527491955e-23
  56.5000000000    1.0386818859e-23    2.2460678849e-23
  56.7500000000    3.6907241577e-23    2.0001416097e-23
  57.0000000000    1.1400580543e-23   -5.2756770805e-24
  57.2500000000    2.5042373910e-23   -1.4047860253e-23
  57.5000000000    2.1243157611e-23   -1.9992289632e-23
  57.7500000000    2.8332658085e-23    6.0670219247e-26
  58.0000000000    2.1628000929e-23   -1.2148182936e-23
  58.2500000000    1.7235700803e-23   -1.4193700165e-23
  58.5000000000    3.0548154071e-23   -1.5118275637e-23
  58.7500000000    2.4464055548e-23   -7.0684484552e-24
  59.0000000000    2.3002610517e-23   -5.5958132445e-24
  59.2500000000    3.4716206032e-23   -1.8692179726e-23
  59.5000000000    2.8650150335e-23   -1.8090520877e-23
  59.7500000000    2.2527907007e-23    7.6441014139e-24
  60.0000000000    1.9403005526e-23   -1.2174373923e-23
  60.2500000000    1.4084661640e-23    1.5688599529e-23
  60.5000000000    2.9310993807e-23   -1.0355550687e-23
  60.7500000000    1.5580792368e-23   -2.7288966186e-23
  61.0000000000    1.5902380868e-23   -2.3070083130e-23
  61.2500000000    2.2224395572e-23    1.1146121391e-23
  61.5000000000    1.0280697015e-23    6.7622749382e-24
  61.7500000000    1.5518812998e-23   -1.2691510638e-23
  62.0000000000    2.2783196799e-23   -1.9982411299e-23
  62.2500000000    2.6219599810e-23    9.9188575207e-24
  62.5000000000    3.2089979634e-23    1.7024298740e-23
  62.7500000000    1.5952024036e-23   -1.0618662895e-23
  63.0000000000    2.0070643717e-23   -9.7340397089e-24
  63.2500000000    2.3011505626e-23    4.3599172366e-24
  63.5000000000    1.9005306112e-23   -7.7721895592e-24
  63.7500000000    1.7133767630e-23    1.1473778073e-23
  64.0000000000    1.1362294532e-23    1.7856369787e-24
  64.2500000000    9.4682084619e-24   -1.3053488151e-23
  64.5000000000    1.8344445771e-23   -8.2033437078e-24
  64.7500000000    2.3005895794e-23   -5.1179026096e-24
  65.0000000000    2.0150723905e-23   -2.8877434910e-23
  65.2500000000    2.4556120513e-23   -6.3506657780e-24
  65.5000000000    2.0053818615e-23   -4.0796073630e-24
  65.7500000000    1.6490086310e-23    4.3967978543e-24
  66.0000000000    3.3736609730e-23   -9.3542269408e-25
  66.2500000000    2.8769316021e-23    7.5964470542e-24
  66.5000000000    1.5768192760e-23    1.5294537161e-23
  66.7500000000    1.9001477805e-23   -1.5606453035e-23
  67.0000000000    2.8039612229e-23   -5.2530948200e-24
  67.2500000000    1.2101070756e-23    5.0314915211e-24
  67.5000000000    1.3963340732e-23   -5.9373860331e-24
  67.7500000000    8.9900520027e-25   -6.9618390466e-24
  68.0000000000    1.5533900077e-23   -1.0223216928e-23
  68.2500000000    9.3061425504e-24    1.7684529262e-23
  68.5000000000    1.9946781446e-23    7.0379056134e-24
  68.7500000000    5.3543414445e-24    7.2507346309e-24
  69.0000000000    1.3231314644e-23   -1.9351515550e-23
  69.2500000000    2.0694804968e-23    1.3654744683e-23
  69.5000000000    1.3880082111e-23    7.2240797833e-24
  69.7500000000    9.4840130255e-24    6.6574568042e-24
  70.0000000000    2.0279482212e-23   -1.0767950634e-24
  70.2500000000    1.6036474267e-23   -2.0937593855e-24
  70.5000000000    6.4848752521e-24    2.8011334057e-24
  70.7500000000    9.1953282726e-24   -1.8976865325e-23
  71.0000000000    2.0111192893e-23   -4.0243870497e-24
  71.2500000000    3.2790745116e-24   -1.4779276900e-23
  71.5000000000    9.1465742064e-24    2.1933489066e-23
  71.7500000000    1.1728981047e-23   -6.5217170004e-24
  72.0000000000    1.2847917467e-23   -3.9666140938e-24
  72.2500000000    4.4736841478e-24   -1.1567322375e-23
  72.5000000000    8.7962456469e-24    5.1184596592e-24
  72.7500000000    8.0602981455e-24   -1.6471115923e-23
  73.0000000000    7.8985463823e-24   -9.4210960100e-24
  73.2500000000    3.1094058076e-24   -5.2267058952e-24
  73.5000000000    1.1163924258e-23   -2.2333266651e-23
  73.7500000000    1.8697315329e-23    6.3430066913e-24
  74.0000000000    1.1802067536e-23   -3.3969393252e-24
  74.2500000000    1.3661110343e-23   -2.0183577992e-23
  74.5000000000    6.1605741702e-24   -1.4465219707e-23
  74.7500000000    1.8407240273e-23   -6.0713004880e-24
  75.0000000000    8.7642828956e-24    1.2423816457e-23
  75.2500000000    9.9727202835e-24   -1.6605074881e-23
  75.5000000000    1.9354058948e-23    6.7420275559e-24
  75.7500000000    4.0821635885e-24   -1.7396112754e-24
  76.0000000000    1.5417537500e-23   -1.8287192751e-24
  76.2500000000    1.3785635590e-23   -6.4537326541e-24
  76.5000000000    1.0243741631e-23   -8.4281329657e-24
  76.7500000000    6.7586011944e-25   -8.9284553283e-24
  77.0000000000    1.7542267552e-23   -6.5207896058e-24
  77.2500000000    2.8399532944e-24   -1.9937788747e-24
  77.5000000000    1.6289544934e-23    6.0405351289e-24
  77.7500000000    7.4737784747e-24   -1.3034734946e-23
  78.0000000000    1.5181250535e-23   -8.7077857034e-25
  78.2500000000    1.0381171193e-23    2.9563971092e-24
  78.5000000000    7.8909476308e-24    1.2772862540e-23
  78.7500000000    1.4565464818e-23   -3.6940057555e-24
  79.0000000000    1.4566225125e-24   -3.8153498948e-24
