#          time             L^2_Ham             L^2_Mom
   0.0000000000    2.2738038934e-07    8.9359189403e-08
   0.5000000000    1.7225780182e-07    9.4727454287e-08
   1.0000000000    1.6439924835e-07    9.3973420662e-08
   1.5000000000    1.5753692774e-07    9.3671571925e-08
   2.0000000000    1.5075223760e-07    9.3644218735e-08
   2.5000000000    1.4314617809e-07    9.3755385193e-08
   3.0000000000    1.3515922851e-07    9.3782833571e-08
   3.5000000000    1.2681322000e-07    9.3977753755e-08
   4.0000000000    1.1899842907e-07    9.3860258222e-08
   4.5000000000    1.1150362622e-07    9.3789630177e-08
   5.0000000000    1.0471019901e-07    9.3793742180e-08
   5.5000000000    9.8406780250e-08    9.3956779195e-08
   6.0000000000    9.3078215394e-08    9.3679485361e-08
   6.5000000000    8.8496440690e-08    9.3996864406e-08
   7.0000000000    8.4317204162e-08    9.4073763261e-08
   7.5000000000    8.0784634803e-08    9.4483225558e-08
   8.0000000000    7.7510165143e-08    9.5047226290e-08
   8.5000000000    7.4489615240e-08    9.5796347964e-08
   9.0000000000    7.1869785809e-08    9.6690448624e-08
   9.5000000000    6.9436336676e-08    9.7819089828e-08
  10.0000000000    6.7220314775e-08    9.9023311580e-08
  10.5000000000    6.5273155520e-08    1.0026201981e-07
  11.0000000000    6.3433895994e-08    1.0196957608e-07
  11.5000000000    6.1770874053e-08    1.0589333650e-07
  12.0000000000    6.0181837985e-08    1.0503417017e-07
  12.5000000000    5.8687896400e-08    1.0704213556e-07
  13.0000000000    5.7305739424e-08    1.0889576932e-07
  13.5000000000    5.6012551529e-08    1.1093144560e-07
  14.0000000000    5.4833569040e-08    1.1308350660e-07
  14.5000000000    5.3747450484e-08    1.1535026588e-07
  15.0000000000    5.2739712131e-08    1.1768771486e-07
  15.5000000000    5.1813389371e-08    1.2014828450e-07
  16.0000000000    5.0938771449e-08    1.2271994020e-07
  16.5000000000    5.0132919409e-08    1.2975377425e-07
  17.0000000000    4.9387196721e-08    1.2821750122e-07
  17.5000000000    4.8704439254e-08    1.3124568409e-07
  18.0000000000    4.8084022039e-08    1.3416830320e-07
  18.5000000000    4.7519386326e-08    1.3730602680e-07
  19.0000000000    4.6996892235e-08    1.4050800693e-07
  19.5000000000    4.6513083091e-08    1.4382761620e-07
  20.0000000000    4.6071758495e-08    1.4801211673e-07
  20.5000000000    4.5688237515e-08    1.5092859203e-07
  21.0000000000    4.5462551166e-08    1.5474611285e-07
  21.5000000000    4.6322270922e-08    1.6383384780e-07
  22.0000000000    4.5528879389e-08    1.6222184534e-07
  22.5000000000    4.4329180415e-08    1.6591801058e-07
  23.0000000000    4.3982862623e-08    1.6974898172e-07
  23.5000000000    4.3713036432e-08    1.7377418193e-07
  24.0000000000    4.3495258525e-08    1.7788745511e-07
  24.5000000000    4.3317907192e-08    1.8209083505e-07
  25.0000000000    4.3249333715e-08    1.8653272631e-07
  25.5000000000    4.3408195989e-08    1.9076166044e-07
  26.0000000000    4.5853303828e-08    2.0098264583e-07
  26.5000000000    5.0479300189e-08    2.0414858225e-07
  27.0000000000    4.4827724275e-08    2.0494975947e-07
  27.5000000000    4.2587143065e-08    2.0860728127e-07
  28.0000000000    4.2122986839e-08    2.1306118296e-07
  28.5000000000    4.1865333618e-08    2.1763899686e-07
  29.0000000000    4.1686011443e-08    2.2232798309e-07
  29.5000000000    4.1650812834e-08    2.2708100938e-07
  30.0000000000    4.1629540383e-08    2.3287728377e-07
  30.5000000000    4.1875065647e-08    2.3705642909e-07
  31.0000000000    4.3531465506e-08    2.4228437447e-07
  31.5000000000    4.7543936129e-08    2.4769461530e-07
  32.0000000000    4.5870712981e-08    2.5270466888e-07
  32.5000000000    4.3864892510e-08    2.5700515245e-07
  33.0000000000    4.1309778025e-08    2.6174272664e-07
  33.5000000000    4.0775327180e-08    2.6673678919e-07
  34.0000000000    4.0535318680e-08    2.7182242228e-07
  34.5000000000    4.0421069800e-08    2.7696013158e-07
  35.0000000000    4.0352753741e-08    2.8268441535e-07
  35.5000000000    4.0320095217e-08    2.8757956789e-07
  36.0000000000    4.0368690281e-08    2.9268448323e-07
  36.5000000000    4.0649825587e-08    2.9837322588e-07
  37.0000000000    4.1210700010e-08    3.0358444105e-07
  37.5000000000    4.3100672718e-08    3.0905813357e-07
  38.0000000000    4.3643921283e-08    3.1471963626e-07
  38.5000000000    4.1869637158e-08    3.2005066593e-07
  39.0000000000    4.1496414076e-08    3.2540822678e-07
  39.5000000000    4.0530987855e-08    3.3470755664e-07
  40.0000000000    3.9844148435e-08    3.3720679524e-07
  40.5000000000    3.9543961679e-08    3.4194168013e-07
  41.0000000000    3.9383199090e-08    3.4779430244e-07
  41.5000000000    3.9319176723e-08    3.5477284224e-07
  42.0000000000    3.9246001776e-08    3.5910781667e-07
  42.5000000000    3.9181048947e-08    3.6475008397e-07
  43.0000000000    3.9144179769e-08    3.8099728272e-07
  43.5000000000    3.9068100744e-08    3.7804194460e-07
  44.0000000000    3.9115505176e-08    3.9027837972e-07
  44.5000000000    3.9107823612e-08    3.9164952344e-07
  45.0000000000    3.9048170171e-08    3.9773924073e-07
  45.5000000000    3.9020061181e-08    4.0072226788e-07
  46.0000000000    3.8984875295e-08    4.0556364945e-07
  46.5000000000    3.9021338249e-08    4.1201387180e-07
  47.0000000000    3.8965196513e-08    4.2265709731e-07
  47.5000000000    3.8900465070e-08    4.2577362845e-07
  48.0000000000    3.9018136647e-08    4.2994756226e-07
  48.5000000000    3.9114662531e-08    4.4119399223e-07
  49.0000000000    3.9059223641e-08    4.4176220870e-07
  49.5000000000    3.9051824840e-08    4.9750430031e-07
  50.0000000000    3.9225121787e-08    4.5892226545e-07
  50.5000000000    3.9799543977e-08    4.6078541595e-07
  51.0000000000    3.9690085821e-08    4.7329157579e-07
  51.5000000000    3.9222915676e-08    4.7693648083e-07
  52.0000000000    3.9112842679e-08    4.7937135671e-07
  52.5000000000    3.9200561866e-08    4.8519470572e-07
  53.0000000000    3.9335582070e-08    4.9164999302e-07
  53.5000000000    3.9211212102e-08    4.9736378295e-07
  54.0000000000    3.9068108056e-08    5.0365255219e-07
  54.5000000000    3.9066082551e-08    5.2071386734e-07
  55.0000000000    3.9073714343e-08    5.1597524305e-07
  55.5000000000    3.9067959429e-08    5.2164921062e-07
  56.0000000000    3.9063486244e-08    5.4107084398e-07
  56.5000000000    3.9068497976e-08    5.3470013110e-07
  57.0000000000    3.9074052975e-08    5.4107847145e-07
  57.5000000000    3.9082670135e-08    5.4718141474e-07
  58.0000000000    3.9104444654e-08    5.5357251765e-07
  58.5000000000    3.9133808586e-08    5.5989776610e-07
  59.0000000000    3.9151479807e-08    5.6624113772e-07
  59.5000000000    3.9170947885e-08    5.7458893337e-07
  60.0000000000    3.9197083661e-08    5.7952021824e-07
  60.5000000000    3.9232477706e-08    5.8493274191e-07
  61.0000000000    3.9277040263e-08    6.0993861941e-07
  61.5000000000    3.9296212579e-08    5.9803439090e-07
  62.0000000000    3.9323360430e-08    6.0392874509e-07
  62.5000000000    3.9368512344e-08    6.1235176762e-07
  63.0000000000    3.9413643363e-08    6.1797016107e-07
  63.5000000000    3.9458832653e-08    6.2297001434e-07
  64.0000000000    3.9468743932e-08    6.2947789240e-07
  64.5000000000    3.9516296823e-08    7.3093476019e-07
  65.0000000000    3.9543871293e-08    6.4449933905e-07
  65.5000000000    3.9579089798e-08    6.4817690151e-07
  66.0000000000    3.9616158629e-08    6.7012775350e-07
  66.5000000000    3.9641891503e-08    6.6041992922e-07
  67.0000000000    3.9672917968e-08    6.6718329883e-07
  67.5000000000    3.9709765314e-08    6.7355771131e-07
  68.0000000000    3.9751641573e-08    6.8009111018e-07
  68.5000000000    3.9787513295e-08    6.8662992150e-07
  69.0000000000    3.9824387358e-08    6.9316695724e-07
  69.5000000000    3.9875117608e-08    7.0257186463e-07
  70.0000000000    3.9918408791e-08    7.0707410487e-07
  70.5000000000    3.9962519227e-08    7.1217833379e-07
  71.0000000000    4.0026157821e-08    7.2785606223e-07
  71.5000000000    4.0076862835e-08    7.2587628184e-07
  72.0000000000    4.0126125425e-08    7.3128514153e-07
  72.5000000000    4.0167199482e-08    7.3881141569e-07
  73.0000000000    4.0197744792e-08    7.4402419327e-07
  73.5000000000    4.0239440181e-08    7.5096620543e-07
  74.0000000000    4.0288871964e-08    7.8261046414e-07
  74.5000000000    4.0330740025e-08    7.6370847787e-07
  75.0000000000    4.0365363583e-08    7.6891506347e-07
  75.5000000000    4.0404268843e-08    7.7608573204e-07
  76.0000000000    4.0444466951e-08    7.8401180470e-07
  76.5000000000    4.0487402574e-08    7.8947191743e-07
  77.0000000000    4.0530642792e-08    7.9616551529e-07
  77.5000000000    4.0573786224e-08    8.0287583861e-07
  78.0000000000    4.0616894499e-08    8.0957451300e-07
  78.5000000000    4.0661928925e-08    8.1624681106e-07
  79.0000000000    4.0728915366e-08    8.5235013087e-07
  79.5000000000    4.0780734912e-08    8.2941647398e-07
  80.0000000000    4.0821628183e-08    8.3413635698e-07
  80.5000000000    4.0889875167e-08    8.7247863446e-07
  81.0000000000    4.0930658497e-08    8.5005192180e-07
  81.5000000000    4.0987204568e-08    8.5470857315e-07
  82.0000000000    4.1069383544e-08    8.6810137769e-07
  82.5000000000    4.1104662197e-08    8.7281105294e-07
  83.0000000000    4.1153357966e-08    8.7511223018e-07
  83.5000000000    4.1183956655e-08    8.8188357988e-07
  84.0000000000    4.1256993886e-08    8.9251911549e-07
  84.5000000000    4.1314247156e-08    8.9606957626e-07
  85.0000000000    4.1350643947e-08    9.0137348612e-07
  85.5000000000    4.1763213321e-08    9.2522858432e-07
  86.0000000000    4.1625666454e-08    9.1492192065e-07
  86.5000000000    4.1578629174e-08    9.2126433648e-07
  87.0000000000    4.1621632166e-08    9.2836354147e-07
  87.5000000000    4.1709260471e-08    9.3359771683e-07
  88.0000000000    4.1699740682e-08    9.4064002631e-07
  88.5000000000    4.1798483414e-08    9.4727051985e-07
  89.0000000000    4.1819029362e-08    9.5914815229e-07
  89.5000000000    4.1939183395e-08    9.6292958739e-07
  90.0000000000    4.2012480700e-08    9.8652912118e-07
  90.5000000000    4.2043844024e-08    9.7380311673e-07
  91.0000000000    4.2089288917e-08    9.7911274108e-07
  91.5000000000    4.2118140213e-08    9.8899776631e-07
  92.0000000000    4.2202190215e-08    9.9135112344e-07
  92.5000000000    4.2217250851e-08    9.9761468987e-07
  93.0000000000    4.2255593375e-08    1.0061142474e-06
  93.5000000000    4.2339055035e-08    1.0559892834e-06
  94.0000000000    4.2411430134e-08    1.0181567073e-06
  94.5000000000    4.2463431947e-08    1.0221455774e-06
  95.0000000000    4.2480225148e-08    1.0295420536e-06
  95.5000000000    4.2544118141e-08    1.0385140105e-06
  96.0000000000    4.2627171444e-08    1.0432164522e-06
  96.5000000000    4.2705935351e-08    1.0502209010e-06
  97.0000000000    4.2767911805e-08    1.0570315124e-06
  97.5000000000    4.2777399189e-08    1.0638381204e-06
  98.0000000000    4.2828812137e-08    1.0706870418e-06
  98.5000000000    4.2919905730e-08    1.1276508890e-06
  99.0000000000    4.3000958853e-08    1.0841132203e-06
  99.5000000000    4.3062639081e-08    1.0872253610e-06
 100.0000000000    4.3131680406e-08    1.1409458281e-06
 100.5000000000    4.3180754311e-08    1.1052355938e-06
 101.0000000000    4.3728795648e-08    1.1109582996e-06
 101.5000000000    4.3374823888e-08    1.1240589068e-06
 102.0000000000    4.3487899808e-08    1.1218394489e-06
 102.5000000000    4.3559276680e-08    1.1299180974e-06
 103.0000000000    4.3579861380e-08    1.1405962928e-06
 103.5000000000    4.3684644786e-08    1.1501029619e-06
 104.0000000000    4.3778512359e-08    1.1503448167e-06
 104.5000000000    4.3789759626e-08    1.1533897700e-06
 105.0000000000    4.3826888078e-08    1.1585236134e-06
 105.5000000000    4.3834287625e-08    1.1657232522e-06
 106.0000000000    4.3863183896e-08    1.1735073770e-06
 106.5000000000    4.3911350765e-08    1.1791707273e-06
 107.0000000000    4.3963821254e-08    1.1854510380e-06
 107.5000000000    4.4001694782e-08    1.1922920031e-06
 108.0000000000    4.4065150012e-08    1.1993014640e-06
 108.5000000000    4.4178784175e-08    1.2146574104e-06
 109.0000000000    4.4231390757e-08    1.2159742456e-06
 109.5000000000    4.4371727123e-08    1.2723714915e-06
 110.0000000000    4.4410224943e-08    1.2253348191e-06
 110.5000000000    4.4506993989e-08    1.2288308580e-06
 111.0000000000    4.4510351944e-08    1.2399592139e-06
 111.5000000000    4.4553693330e-08    1.2410520188e-06
 112.0000000000    4.4601935652e-08    1.2492358552e-06
 112.5000000000    4.4636641586e-08    1.2562136529e-06
 113.0000000000    4.4745202169e-08    1.3300705262e-06
 113.5000000000    4.4832131940e-08    1.2690078533e-06
 114.0000000000    4.4857694612e-08    1.2899001706e-06
 114.5000000000    4.4894540300e-08    1.2791585002e-06
 115.0000000000    4.4964336183e-08    1.2870781615e-06
 115.5000000000    4.5024588242e-08    1.2921677759e-06
 116.0000000000    4.5081059673e-08    1.2990397773e-06
 116.5000000000    4.5139801100e-08    1.3061781989e-06
 117.0000000000    4.5215308817e-08    1.3129087564e-06
