#          time             L^2_Ham             L^2_Mom
   0.0000000000    2.8833625150e-06    3.4085733756e-06
   0.5000000000    7.3092247140e-07    3.3488014707e-06
   1.0000000000    5.9361628891e-07    3.2809812493e-06
   1.5000000000    4.8309117370e-07    3.2379802508e-06
   2.0000000000    4.0739723623e-07    3.2304146282e-06
   2.5000000000    3.6539820536e-07    3.2491509763e-06
   3.0000000000    3.4337415834e-07    3.2787967793e-06
   3.5000000000    3.2922820640e-07    3.3078927846e-06
   4.0000000000    3.1649140624e-07    3.3323543474e-06
   4.5000000000    2.9947890275e-07    3.3524867282e-06
   5.0000000000    2.8119142586e-07    3.3698376644e-06
   5.5000000000    2.6453939247e-07    3.3858140229e-06
   6.0000000000    2.4947071599e-07    3.4017021734e-06
   6.5000000000    2.3603219446e-07    3.4182563032e-06
   7.0000000000    2.2415880255e-07    3.4359552023e-06
   7.5000000000    2.1397055640e-07    3.4554380586e-06
   8.0000000000    2.0462655424e-07    3.4769376636e-06
   8.5000000000    1.9722692785e-07    3.4987564733e-06
   9.0000000000    1.9032339707e-07    3.5226192991e-06
   9.5000000000    1.8500887017e-07    3.5479809972e-06
  10.0000000000    1.8040263675e-07    3.5751085673e-06
  10.5000000000    1.8001103880e-07    3.6036733699e-06
  11.0000000000    1.7449838891e-07    3.6378863192e-06
  11.5000000000    1.7521719655e-07    3.6677881588e-06
  12.0000000000    1.7297688511e-07    3.6982264994e-06
  12.5000000000    1.7164992201e-07    3.7325982266e-06
  13.0000000000    1.7455468813e-07    3.7710738656e-06
  13.5000000000    1.8499622018e-07    3.8058846901e-06
  14.0000000000    1.8784894056e-07    3.8470320430e-06
  14.5000000000    1.9008713183e-07    3.8839103102e-06
  15.0000000000    2.2353634911e-07    3.9233705116e-06
  15.5000000000    2.5290196554e-07    3.9667389385e-06
  16.0000000000    2.4126990936e-07    4.0089978260e-06
  16.5000000000    2.3132623110e-07    4.0516638116e-06
  17.0000000000    2.2691170504e-07    4.0966455614e-06
  17.5000000000    1.8980506889e-07    4.1373393857e-06
  18.0000000000    1.8566768547e-07    4.1882512020e-06
  18.5000000000    1.8825222964e-07    4.2316225662e-06
  19.0000000000    1.9529561006e-07    4.2781205463e-06
  19.5000000000    2.1296673211e-07    4.3265848220e-06
  20.0000000000    2.2242004826e-07    4.3755735382e-06
  20.5000000000    2.2428741636e-07    4.4251367884e-06
  21.0000000000    2.2735731577e-07    4.4751415520e-06
  21.5000000000    2.1407804249e-07    4.5252570948e-06
  22.0000000000    2.1206794713e-07    4.5769651347e-06
  22.5000000000    2.0806327180e-07    4.6280271839e-06
  23.0000000000    2.1024936538e-07    4.6800024401e-06
  23.5000000000    2.1477715420e-07    4.7365009811e-06
  24.0000000000    2.6467647820e-07    4.7860896879e-06
  24.5000000000    2.4610694801e-07    4.8441467643e-06
  25.0000000000    2.5746298053e-07    4.8956376028e-06
  25.5000000000    2.9025137762e-07    4.9480104952e-06
