#          time             L^2_Ham             L^2_Mom
   0.0000000000    7.3603951194e-05    0.0000000000e+00
   0.5000000000    2.7566147164e-05    1.5165585713e-05
   1.0000000000    1.2554070601e-05    1.0857595518e-05
   1.5000000000    7.9485120119e-06    6.4646031717e-06
   2.0000000000    6.4170786115e-06    3.9168698080e-06
   2.5000000000    5.6122645583e-06    2.6334859470e-06
   3.0000000000    5.0719845133e-06    1.8220010207e-06
   3.5000000000    4.6804038706e-06    1.3556038751e-06
   4.0000000000    4.3467956098e-06    1.0584052851e-06
   4.5000000000    4.0320569381e-06    8.7891479779e-07
   5.0000000000    3.7215540612e-06    7.9076954885e-07
   5.5000000000    3.4138743526e-06    7.5394468807e-07
   6.0000000000    3.1130501993e-06    7.6315186226e-07
   6.5000000000    2.8243743227e-06    8.1212756610e-07
   7.0000000000    2.5529205926e-06    8.9685289982e-07
   7.5000000000    2.3020413408e-06    1.0155953100e-06
   8.0000000000    2.0750449508e-06    1.1695185543e-06
   8.5000000000    1.8673088726e-06    1.3662951633e-06
   9.0000000000    1.6795353325e-06    1.6188854925e-06
   9.5000000000    1.5074248101e-06    1.9419346132e-06
  10.0000000000    1.3515980460e-06    2.3541397950e-06
  10.5000000000    1.2119598363e-06    2.8744876323e-06
  11.0000000000    1.0868857466e-06    3.5246744945e-06
  11.5000000000    9.7957139259e-07    4.3347691858e-06
  12.0000000000    8.8355761438e-07    5.3455801293e-06
  12.5000000000    7.9470325775e-07    6.6150531316e-06
  13.0000000000    7.2003611618e-07    8.2157024766e-06
  13.5000000000    6.6132343425e-07    1.0263989263e-05
  14.0000000000    6.2432327547e-07    1.2904843276e-05
  14.5000000000    6.1830792257e-07    1.6351472250e-05
  15.0000000000    6.6086375453e-07    2.0910182019e-05
  15.5000000000    7.6833684081e-07    2.7052187064e-05
  16.0000000000    9.8067589648e-07    3.5461678078e-05
  16.5000000000    1.3298281431e-06    4.7311541394e-05
  17.0000000000    1.9662801309e-06    6.4511400573e-05
  17.5000000000    3.1071878755e-06    9.0373636230e-05
  18.0000000000    5.1379029235e-06    1.3088380908e-04
  18.5000000000    8.5536501186e-06    1.9721190587e-04
  19.0000000000    1.3494391212e-05    3.1044182424e-04
  19.5000000000    2.4001679715e-05    5.0909234836e-04
  20.0000000000    8.4470298545e-05    8.5867816550e-04
  20.5000000000    2.9767935639e-04    1.4801147791e-03
  21.0000000000    7.8483690285e-04    2.6451516724e-03
  21.5000000000    1.4923214236e-03    4.5990473880e-03
  22.0000000000    2.0024646793e-03    6.6911696291e-03
  22.5000000000    2.0986000155e-03    8.1786387732e-03
  23.0000000000    2.0033678664e-03    9.2388806752e-03
  23.5000000000    1.8540183165e-03    9.8972468313e-03
  24.0000000000    1.7075438986e-03    1.0203457227e-02
  24.5000000000    1.5825329914e-03    1.0284035305e-02
  25.0000000000    1.4745677300e-03    1.0246050404e-02
  25.5000000000    1.3777131332e-03    1.0155077711e-02
  26.0000000000    1.2913230497e-03    1.0045102196e-02
  26.5000000000    1.2172175591e-03    9.9325937340e-03
  27.0000000000    1.1563507845e-03    9.8261048962e-03
  27.5000000000    1.1078095446e-03    9.7305593071e-03
  28.0000000000    1.0693463546e-03    9.6482464812e-03
  28.5000000000    1.0383044781e-03    9.5789239904e-03
  29.0000000000    1.0123630940e-03    9.5204886784e-03
  29.5000000000    9.8991380734e-04    9.4700869454e-03
  30.0000000000    9.7005928275e-04    9.4250811822e-03
  30.5000000000    9.5237587180e-04    9.3835674344e-03
  31.0000000000    9.3660910936e-04    9.3443281360e-03
  31.5000000000    9.2247242722e-04    9.3066717507e-03
  32.0000000000    9.0956857584e-04    9.2701486735e-03
  32.5000000000    8.9747336700e-04    9.2345109586e-03
  33.0000000000    8.8585777432e-04    9.1996915884e-03
  33.5000000000    8.7458197735e-04    9.1658094760e-03
  34.0000000000    8.6369852435e-04    9.1331098678e-03
  34.5000000000    8.5337048091e-04    9.1018528318e-03
  35.0000000000    8.4375214726e-04    9.0722138105e-03
  35.5000000000    8.3489655564e-04    9.0442321138e-03
  36.0000000000    8.2672789804e-04    9.0178309627e-03
  36.5000000000    8.1909368465e-04    8.9928934809e-03
  37.0000000000    8.1184516239e-04    8.9693165345e-03
  37.5000000000    8.0490445044e-04    8.9470547832e-03
  38.0000000000    7.9828321337e-04    8.9261174072e-03
  38.5000000000    7.9204899740e-04    8.9065202217e-03
  39.0000000000    7.8626643712e-04    8.8882862863e-03
  39.5000000000    7.8094410579e-04    8.8713757286e-03
  40.0000000000    7.7602855709e-04    8.8557389397e-03
  40.5000000000    7.7144277946e-04    8.8413080636e-03
  41.0000000000    7.6712807380e-04    8.8280492055e-03
  41.5000000000    7.6307441178e-04    8.8159401615e-03
  42.0000000000    7.5931501496e-04    8.8049543286e-03
  42.5000000000    7.5589657132e-04    8.7950539645e-03
  43.0000000000    7.5284124023e-04    8.7861776302e-03
  43.5000000000    7.5012620679e-04    8.7782561970e-03
  44.0000000000    7.4769463217e-04    8.7712171512e-03
  44.5000000000    7.4548688614e-04    8.7650053557e-03
  45.0000000000    7.4347048747e-04    8.7595710005e-03
  45.5000000000    7.4164860951e-04    8.7548652285e-03
  46.0000000000    7.4004437365e-04    8.7508275639e-03
  46.5000000000    7.3867168106e-04    8.7473654759e-03
  47.0000000000    7.3751487439e-04    8.7443760482e-03
  47.5000000000    7.3653021427e-04    8.7417574511e-03
  48.0000000000    7.3566479552e-04    8.7394315590e-03
  48.5000000000    7.3488187401e-04    8.7373461893e-03
  49.0000000000    7.3417270640e-04    8.7354646715e-03
  49.5000000000    7.3354999900e-04    8.7337585922e-03
  50.0000000000    7.3302625595e-04    8.7321886108e-03
  50.5000000000    7.3259542823e-04    8.7307067918e-03
  51.0000000000    7.3222944083e-04    8.7292644523e-03
  51.5000000000    7.3189055362e-04    8.7278208379e-03
  52.0000000000    7.3155100202e-04    8.7263496111e-03
  52.5000000000    7.3120354422e-04    8.7248317388e-03
  53.0000000000    7.3085858086e-04    8.7232451680e-03
  53.5000000000    7.3052959732e-04    8.7215656840e-03
  54.0000000000    7.3021760685e-04    8.7197626409e-03
  54.5000000000    7.2990599375e-04    8.7178122495e-03
  55.0000000000    7.2956979148e-04    8.7157001307e-03
  55.5000000000    7.2919018722e-04    8.7134284953e-03
  56.0000000000    7.2876523039e-04    8.7110080952e-03
  56.5000000000    7.2830812092e-04    8.7084499418e-03
  57.0000000000    7.2783425847e-04    8.7057566467e-03
  57.5000000000    7.2735015717e-04    8.7029243599e-03
  58.0000000000    7.2684805345e-04    8.6999469676e-03
  58.5000000000    7.2631189302e-04    8.6968231484e-03
  59.0000000000    7.2573010216e-04    8.6935614229e-03
  59.5000000000    7.2510367072e-04    8.6901775903e-03
  60.0000000000    7.2444494796e-04    8.6866834026e-03
  60.5000000000    7.2376924979e-04    8.6830877048e-03
  61.0000000000    7.2308407199e-04    8.6793909826e-03
  61.5000000000    7.2238517377e-04    8.6755939941e-03
  62.0000000000    7.2166164866e-04    8.6717044403e-03
  62.5000000000    7.2090530488e-04    8.6677349861e-03
  63.0000000000    7.2011787470e-04    8.6636982766e-03
  63.5000000000    7.1931134823e-04    8.6596103860e-03
  64.0000000000    7.1849914785e-04    8.6554770331e-03
  64.5000000000    7.1768701953e-04    8.6512981366e-03
  65.0000000000    7.1687174889e-04    8.6470774481e-03
  65.5000000000    7.1604440173e-04    8.6428145742e-03
  66.0000000000    7.1519829959e-04    8.6385178186e-03
  66.5000000000    7.1433549163e-04    8.6341986683e-03
  67.0000000000    7.1346539805e-04    8.6298664092e-03
  67.5000000000    7.1259838762e-04    8.6255249721e-03
  68.0000000000    7.1173878690e-04    8.6211725377e-03
  68.5000000000    7.1088295714e-04    8.6168063487e-03
  69.0000000000    7.1002291139e-04    8.6124278830e-03
