#          time             L^2_Ham             L^2_Mom
   0.0000000000    3.4402008314e-06    3.5683189733e-06
   0.5000000000    1.0286485898e-06    3.5352514283e-06
   1.0000000000    8.7786814168e-07    3.4834017062e-06
   1.5000000000    7.4277411828e-07    3.4471683868e-06
   2.0000000000    6.2473091681e-07    3.4400663191e-06
   2.5000000000    5.3494466233e-07    3.4551281875e-06
   3.0000000000    4.9026380803e-07    3.4845094657e-06
   3.5000000000    4.6520826015e-07    3.5185733519e-06
   4.0000000000    4.5121654783e-07    3.5507656667e-06
   4.5000000000    4.3449967224e-07    3.5785674994e-06
   5.0000000000    4.1481036305e-07    3.6022948104e-06
   5.5000000000    3.9429078789e-07    3.6229963072e-06
   6.0000000000    3.7203537797e-07    3.6422014499e-06
   6.5000000000    3.5145611353e-07    3.6613271102e-06
   7.0000000000    3.3179371980e-07    3.6804676097e-06
   7.5000000000    3.1455041584e-07    3.7008995496e-06
   8.0000000000    2.9936370587e-07    3.7229469255e-06
   8.5000000000    2.8560901956e-07    3.7474589183e-06
   9.0000000000    2.7419035401e-07    3.7733558442e-06
   9.5000000000    2.6362658036e-07    3.8001647493e-06
  10.0000000000    2.5511925683e-07    3.8297086291e-06
  10.5000000000    2.4846846505e-07    3.8604120439e-06
  11.0000000000    2.4258305422e-07    3.8932964150e-06
  11.5000000000    2.3661663212e-07    3.9317015530e-06
  12.0000000000    2.3238300684e-07    3.9660711835e-06
  12.5000000000    2.2970601895e-07    4.0031729452e-06
  13.0000000000    2.2889757174e-07    4.0465702917e-06
  13.5000000000    2.2812373398e-07    4.0839453746e-06
  14.0000000000    2.3569735361e-07    4.1250023684e-06
  14.5000000000    2.3436599377e-07    4.1686889627e-06
  15.0000000000    2.3248068659e-07    4.2136335620e-06
  15.5000000000    2.3233758348e-07    4.2598012598e-06
  16.0000000000    2.3616977765e-07    4.3075335176e-06
  16.5000000000    2.5358263739e-07    4.3573050143e-06
  17.0000000000    2.6470550632e-07    4.4099211906e-06
  17.5000000000    2.6191433479e-07    4.4590193587e-06
  18.0000000000    2.5852611020e-07    4.5093854322e-06
  18.5000000000    2.6025534688e-07    4.5629316868e-06
  19.0000000000    2.6335285123e-07    4.6190428571e-06
  19.5000000000    2.4770137506e-07    4.6711167639e-06
  20.0000000000    2.4162227777e-07    4.7264520481e-06
  20.5000000000    2.4291862080e-07    4.7802824609e-06
  21.0000000000    2.4610057818e-07    4.8374926977e-06
  21.5000000000    2.5160899734e-07    4.8953650725e-06
  22.0000000000    2.6131418461e-07    4.9579909476e-06
  22.5000000000    2.6786138540e-07    5.0151622263e-06
  23.0000000000    2.7053629143e-07    5.0738872148e-06
