#          time         integral Re         integral Im
#          r =           140.000000          140.000000
   0.0000000000    1.7913789005e-29   -1.5258534952e-29
   0.2500000000    1.4032734449e-29   -1.5150142980e-29
   0.5000000000    7.1906932247e-30   -8.4219417745e-30
   0.7500000000    7.6901551383e-31   -8.5931934007e-31
   1.0000000000   -6.6503061149e-30    5.3475122427e-30
   1.2500000000   -1.5199337752e-29    1.6914410674e-29
   1.5000000000   -2.0734514697e-29    2.0278720470e-29
   1.7500000000   -1.3783729846e-29    1.4870266773e-29
   2.0000000000   -4.9481340747e-30    8.9432538926e-30
   2.2500000000    6.7758823640e-31    1.3911509001e-31
   2.5000000000    5.8747008676e-30   -8.0877358354e-30
   2.7500000000    6.9504895135e-30   -1.2595149347e-29
   3.0000000000    6.5437645264e-30   -6.6590954261e-30
   3.2500000000    1.4874703062e-30   -4.4402291650e-30
   3.5000000000    2.5970313971e-30   -2.3250353263e-30
   3.7500000000   -5.7432117076e-30    6.4335647307e-31
   4.0000000000   -2.9044767719e-30    2.6745488171e-30
   4.2500000000   -4.6945611673e-30    3.1420346049e-30
   4.5000000000   -1.6177192743e-30    1.5364005030e-31
   4.7500000000   -1.9879902862e-31    9.3716780631e-31
   5.0000000000    2.7971802572e-30   -3.4847018784e-30
   5.2500000000    2.6488220246e-30   -2.1476628984e-30
   5.5000000000    8.6569122548e-31   -3.3225539348e-30
   5.7500000000    2.0571329408e-30   -1.3754685595e-31
   6.0000000000    3.5634879009e-31   -1.9022067443e-31
   6.2500000000    1.2070134126e-30    1.2651165351e-30
   6.5000000000    2.6840358443e-30   -6.8229330554e-30
   6.7500000000    6.7866036678e-31   -7.9727582266e-31
   7.0000000000   -3.7068766343e-30    3.7580230935e-30
   7.2500000000   -3.3393738406e-30    4.1012000779e-30
   7.5000000000   -1.8037943964e-30    5.4801200624e-30
   7.7500000000   -8.6986088009e-30    4.1144887964e-30
   8.0000000000   -4.6662335221e-30    1.6777424226e-30
