#          time             L^2_Ham             L^2_Mom
   0.0000000000    3.5709747110e-06    3.5014889316e-06
   0.5000000000    1.1956460193e-06    3.4638853324e-06
   1.0000000000    1.0393392572e-06    3.4349998379e-06
   1.5000000000    9.0122182637e-07    3.4115528630e-06
   2.0000000000    7.7008304681e-07    3.4068453922e-06
   2.5000000000    6.6261098337e-07    3.4204639536e-06
   3.0000000000    5.9140972287e-07    3.4472465691e-06
   3.5000000000    5.5133391936e-07    3.4803578830e-06
   4.0000000000    5.2863064432e-07    3.5141418864e-06
   4.5000000000    5.1460812336e-07    3.5448677040e-06
   5.0000000000    4.9823418077e-07    3.5717591075e-06
   5.5000000000    4.7767734162e-07    3.5953802076e-06
   6.0000000000    4.5457544805e-07    3.6166432070e-06
   6.5000000000    4.3054982089e-07    3.6368603887e-06
   7.0000000000    4.0701199410e-07    3.6570305780e-06
   7.5000000000    3.8496278547e-07    3.6780333906e-06
   8.0000000000    3.6511030347e-07    3.7000806738e-06
   8.5000000000    3.4759307476e-07    3.7239805640e-06
   9.0000000000    3.3216010103e-07    3.7495352079e-06
   9.5000000000    3.1863871401e-07    3.7772420168e-06
  10.0000000000    3.0667455259e-07    3.8064954535e-06
  10.5000000000    2.9657061263e-07    3.8389354285e-06
  11.0000000000    2.8793185913e-07    3.8726514437e-06
  11.5000000000    2.8150173429e-07    3.9067375435e-06
  12.0000000000    2.7364901677e-07    3.9432049104e-06
  12.5000000000    2.6841899223e-07    3.9829636598e-06
  13.0000000000    2.6810668442e-07    4.0223003416e-06
  13.5000000000    2.6129689815e-07    4.0692305170e-06
  14.0000000000    2.5890031804e-07    4.1075221932e-06
  14.5000000000    2.6320066131e-07    4.1528295831e-06
  15.0000000000    2.6323823687e-07    4.1981643021e-06
  15.5000000000    2.6196274739e-07    4.2509760611e-06
  16.0000000000    2.6225539666e-07    4.2989260757e-06
  16.5000000000    2.7378792889e-07    4.3463809484e-06
  17.0000000000    2.9497206503e-07    4.3983909483e-06
  17.5000000000    2.9496512360e-07    4.4509786606e-06
  18.0000000000    2.8922964055e-07    4.5248698010e-06
  18.5000000000    2.8419160743e-07    4.5661468912e-06
  19.0000000000    2.8267950267e-07    4.6151375895e-06
  19.5000000000    2.8506385750e-07    4.6710414309e-06
  20.0000000000    2.7801097213e-07    4.7280409662e-06
  20.5000000000    2.6796462924e-07    4.7845035083e-06
  21.0000000000    2.6782597014e-07    4.8443390927e-06
  21.5000000000    2.7135259589e-07    4.9049629576e-06
  22.0000000000    2.7902591389e-07    4.9657880987e-06
  22.5000000000    2.8758864166e-07    5.0277968654e-06
  23.0000000000    2.9095266083e-07    5.0894229399e-06
  23.5000000000    2.9268453348e-07    5.1530418979e-06
  24.0000000000    2.9477849981e-07    5.2198968018e-06
  24.5000000000    2.9947597883e-07    5.2838643564e-06
  25.0000000000    3.0631876028e-07    5.3469686705e-06
  25.5000000000    3.1300393205e-07    5.4125529787e-06
  26.0000000000    3.0308278614e-07    5.4783796848e-06
  26.5000000000    3.0309578615e-07    5.5470760495e-06
  27.0000000000    3.0486540191e-07    5.6112656027e-06
  27.5000000000    3.0844872930e-07    5.6783831581e-06
  28.0000000000    3.1232933176e-07    5.7461857963e-06
  28.5000000000    3.1648484171e-07    5.8145538727e-06
  29.0000000000    3.2066067482e-07    5.8833127494e-06
  29.5000000000    3.2498303029e-07    5.9525072935e-06
  30.0000000000    3.2962137962e-07    6.0219468477e-06
  30.5000000000    3.3506234739e-07    6.0955316513e-06
  31.0000000000    3.3979485923e-07    6.1653243870e-06
  31.5000000000    3.4470901825e-07    6.2384911678e-06
  32.0000000000    3.5003216252e-07    6.3049296240e-06
  32.5000000000    3.5536917438e-07    6.3742132302e-06
  33.0000000000    3.6027866699e-07    6.4459267577e-06
  33.5000000000    3.6571268027e-07    6.5167731511e-06
  34.0000000000    3.7028602361e-07    6.5887553182e-06
  34.5000000000    3.7408353522e-07    6.6626702473e-06
  35.0000000000    3.7980048176e-07    6.7384963825e-06
  35.5000000000    3.8258027737e-07    6.8123180923e-06
  36.0000000000    3.8609314920e-07    6.8795640270e-06
