#          time             L^2_Ham             L^2_Mom
   0.0000000000    2.0219359702e-04    4.1963247366e-05
   0.5000000000    3.6356150104e-05    9.3324438532e-05
   1.0000000000    5.0022797210e-05    6.7541502980e-05
   1.5000000000    2.7208058684e-05    6.4716935823e-05
   2.0000000000    2.2868142339e-05    5.8541659686e-05
   2.5000000000    1.8343374094e-05    5.6043825879e-05
   3.0000000000    1.6897214027e-05    5.5406939570e-05
   3.5000000000    1.6040281112e-05    5.5411924735e-05
   4.0000000000    1.5363391042e-05    5.5632327377e-05
   4.5000000000    1.4941801645e-05    5.5370745739e-05
   5.0000000000    1.4555451714e-05    5.5499217899e-05
   5.5000000000    1.4159170211e-05    5.5680480767e-05
   6.0000000000    1.3626652926e-05    5.6208092956e-05
   6.5000000000    1.2495451191e-05    5.6352036147e-05
   7.0000000000    1.1163565462e-05    5.6873315406e-05
   7.5000000000    1.0061779455e-05    5.7526883858e-05
   8.0000000000    9.5411375455e-06    5.8419652467e-05
   8.5000000000    9.4418071555e-06    5.9673952451e-05
   9.0000000000    9.2652384301e-06    6.1536432964e-05
   9.5000000000    8.6669434332e-06    6.4527134048e-05
  10.0000000000    7.9617745755e-06    6.9393888556e-05
  10.5000000000    8.2329707512e-06    7.7104202874e-05
  11.0000000000    1.0152921957e-05    8.8985089245e-05
  11.5000000000    1.3139260477e-05    1.0724195449e-04
  12.0000000000    1.6456445383e-05    1.3556522000e-04
  12.5000000000    2.0371127200e-05    1.8013053733e-04
  13.0000000000    2.6061753420e-05    2.5146621947e-04
  13.5000000000    3.5113600244e-05    3.6762558627e-04
  14.0000000000    5.1880032407e-05    5.5930191395e-04
  14.5000000000    1.0123661903e-04    8.7559853561e-04
  15.0000000000    2.5903429912e-04    1.3909360681e-03
  15.5000000000    6.5483625490e-04    2.2395940137e-03
  16.0000000000    1.4167553365e-03    3.7215202687e-03
  16.5000000000    2.5673451541e-03    6.2888987780e-03
  17.0000000000    3.5287708917e-03    9.6227411878e-03
  17.5000000000    3.9494609780e-03    1.2810780091e-02
  18.0000000000    4.0978599106e-03    1.4880433213e-02
  18.5000000000    3.4226440162e-03    1.6998281323e-02
  19.0000000000    3.4776581813e-03    1.6138468957e-02
  19.5000000000    2.8588771539e-03    1.7997830566e-02
  20.0000000000    2.8648786219e-03    1.6514697352e-02
  20.5000000000    2.5271352800e-03    1.7393591387e-02
  21.0000000000    2.4024294152e-03    1.6708378049e-02
  21.5000000000    2.2562946200e-03    1.6496993917e-02
  22.0000000000    2.0796062502e-03    1.6770023962e-02
  22.5000000000    2.0683833030e-03    1.5664085863e-02
  23.0000000000    1.8975435392e-03    1.6803372900e-02
  23.5000000000    1.9746220791e-03    1.4990952358e-02
  24.0000000000    1.8020959223e-03    1.6822991967e-02
  24.5000000000    1.9231895461e-03    1.4480730428e-02
  25.0000000000    1.7349444243e-03    1.6789475937e-02
  25.5000000000    1.8727891713e-03    1.4094399672e-02
  26.0000000000    1.6750512853e-03    1.6684668069e-02
  26.5000000000    1.8181199196e-03    1.3806170467e-02
  27.0000000000    1.6221612433e-03    1.6530865396e-02
  27.5000000000    1.7645942521e-03    1.3594568910e-02
  28.0000000000    1.5750032943e-03    1.6356876238e-02
  28.5000000000    1.7119397745e-03    1.3430733723e-02
  29.0000000000    1.5300884541e-03    1.6180616053e-02
  29.5000000000    1.6592740865e-03    1.3291276929e-02
  30.0000000000    1.4874147308e-03    1.6011691727e-02
  30.5000000000    1.6096133296e-03    1.3168637435e-02
  31.0000000000    1.4490587086e-03    1.5853897320e-02
  31.5000000000    1.5652550220e-03    1.3062217389e-02
  32.0000000000    1.4148012759e-03    1.5707981020e-02
  32.5000000000    1.5248344132e-03    1.2968354349e-02
  33.0000000000    1.3828999524e-03    1.5575105653e-02
  33.5000000000    1.4869485992e-03    1.2882615611e-02
  34.0000000000    1.3533489375e-03    1.5457610497e-02
  34.5000000000    1.4526238686e-03    1.2805393386e-02
  35.0000000000    1.3274017142e-03    1.5356197648e-02
  35.5000000000    1.4227929344e-03    1.2740494539e-02
  36.0000000000    1.3051300474e-03    1.5269081594e-02
  36.5000000000    1.3965873560e-03    1.2691323404e-02
  37.0000000000    1.2858147272e-03    1.5194183583e-02
  37.5000000000    1.3733469012e-03    1.2661679989e-02
  38.0000000000    1.2697128814e-03    1.5129802106e-02
  38.5000000000    1.3536651762e-03    1.2657937101e-02
  39.0000000000    1.2575349448e-03    1.5072744690e-02
  39.5000000000    1.3376147567e-03    1.2687349516e-02
  40.0000000000    1.2490210532e-03    1.5017919722e-02
  40.5000000000    1.3240976742e-03    1.2754535176e-02
  41.0000000000    1.2435782096e-03    1.4959923480e-02
  41.5000000000    1.3125333705e-03    1.2861819714e-02
  42.0000000000    1.2413281701e-03    1.4893366128e-02
  42.5000000000    1.3030427946e-03    1.3010785617e-02
  43.0000000000    1.2424057596e-03    1.4811655534e-02
  43.5000000000    1.2950927507e-03    1.3201348839e-02
  44.0000000000    1.2462995396e-03    1.4707022896e-02
  44.5000000000    1.2877606135e-03    1.3429275750e-02
  45.0000000000    1.2526382007e-03    1.4571737066e-02
  45.5000000000    1.2808764163e-03    1.3686014653e-02
  46.0000000000    1.2615351940e-03    1.4397865813e-02
  46.5000000000    1.2744922656e-03    1.3960762299e-02
  47.0000000000    1.2727223489e-03    1.4176788146e-02
  47.5000000000    1.2681592295e-03    1.4240792265e-02
  48.0000000000    1.2854506196e-03    1.3902653184e-02
  48.5000000000    1.2617321474e-03    1.4511385857e-02
  49.0000000000    1.2991963046e-03    1.3577507784e-02
  49.5000000000    1.2557782436e-03    1.4758450808e-02
  50.0000000000    1.3134505962e-03    1.3214680408e-02
  50.5000000000    1.2507532866e-03    1.4970511310e-02
  51.0000000000    1.3270125538e-03    1.2843680160e-02
  51.5000000000    1.2469337324e-03    1.5138583349e-02
  52.0000000000    1.3383923929e-03    1.2516307469e-02
  52.5000000000    1.2450319568e-03    1.5255728832e-02
  53.0000000000    1.3464673542e-03    1.2302452468e-02
  53.5000000000    1.2459191247e-03    1.5316006609e-02
  54.0000000000    1.3501024869e-03    1.2270256279e-02
  54.5000000000    1.2500744718e-03    1.5311867178e-02
  55.0000000000    1.3482675864e-03    1.2456673166e-02
  55.5000000000    1.2578302500e-03    1.5232026042e-02
  56.0000000000    1.3410054523e-03    1.2839343252e-02
  56.5000000000    1.2689406605e-03    1.5070367467e-02
  57.0000000000    1.3311307356e-03    1.3281589178e-02
  57.5000000000    1.2805640041e-03    1.4874040170e-02
  58.0000000000    1.3204613960e-03    1.3706711811e-02
  58.5000000000    1.2954691635e-03    1.4557594166e-02
  59.0000000000    1.3050501410e-03    1.4218642640e-02
  59.5000000000    1.3149423075e-03    1.4100270352e-02
  60.0000000000    1.2912585209e-03    1.4666134758e-02
  60.5000000000    1.3340099523e-03    1.3569489692e-02
  61.0000000000    1.2789348674e-03    1.4994963993e-02
  61.5000000000    1.3507520630e-03    1.3030311021e-02
  62.0000000000    1.2699870202e-03    1.5235731245e-02
  62.5000000000    1.3634776510e-03    1.2569501346e-02
  63.0000000000    1.2648398445e-03    1.5372809163e-02
  63.5000000000    1.3694170219e-03    1.2342293742e-02
  64.0000000000    1.2658013037e-03    1.5406915454e-02
  64.5000000000    1.3678264372e-03    1.2461773177e-02
  65.0000000000    1.2730230826e-03    1.5330351051e-02
  65.5000000000    1.3582589162e-03    1.2899623737e-02
  66.0000000000    1.2863691024e-03    1.5121677188e-02
  66.5000000000    1.3427416745e-03    1.3526628279e-02
  67.0000000000    1.3052259031e-03    1.4760792396e-02
  67.5000000000    1.3244032465e-03    1.4170764608e-02
  68.0000000000    1.3271664422e-03    1.4246640894e-02
  68.5000000000    1.3067877518e-03    1.4707532698e-02
  69.0000000000    1.3489983507e-03    1.3636047668e-02
  69.5000000000    1.2927843591e-03    1.5093489560e-02
  70.0000000000    1.3674722570e-03    1.3041501924e-02
  70.5000000000    1.2838604102e-03    1.5339406679e-02
  71.0000000000    1.3807408373e-03    1.2587479512e-02
  71.5000000000    1.2805199364e-03    1.5474746565e-02
  72.0000000000    1.3871184280e-03    1.2409797531e-02
  72.5000000000    1.2846467656e-03    1.5487026237e-02
  73.0000000000    1.3823199680e-03    1.2728052455e-02
  73.5000000000    1.2998081908e-03    1.5298522301e-02
  74.0000000000    1.3647100241e-03    1.3516162155e-02
  74.5000000000    1.3251646719e-03    1.4837977878e-02
  75.0000000000    1.3402514400e-03    1.4374635117e-02
  75.5000000000    1.3552007855e-03    1.4105328045e-02
  76.0000000000    1.3167057039e-03    1.5037847714e-02
