#          time             L^2_Ham             L^2_Mom
   0.0000000000    5.7435116510e-07    0.0000000000e+00
   0.5000000000    2.0592992953e-07    8.1739812660e-08
   1.0000000000    1.7543092683e-07    7.2615550509e-08
   1.5000000000    1.4932454235e-07    6.4550779609e-08
   2.0000000000    1.3168040375e-07    5.9557730137e-08
   2.5000000000    1.1823759706e-07    5.8412132137e-08
   3.0000000000    1.0982034361e-07    5.4618481671e-08
   3.5000000000    1.0007235712e-07    5.2563678804e-08
   4.0000000000    9.5526013300e-08    4.9884092407e-08
   4.5000000000    8.9222109882e-08    4.7675928905e-08
   5.0000000000    8.3369988742e-08    4.8106086046e-08
   5.5000000000    7.9307849440e-08    4.6061476976e-08
   6.0000000000    7.5428559102e-08    4.5185499936e-08
   6.5000000000    7.2433569738e-08    4.3881052867e-08
   7.0000000000    6.8739145661e-08    4.3269619564e-08
   7.5000000000    6.5873143577e-08    4.2156652237e-08
   8.0000000000    6.2649091978e-08    4.1497176389e-08
   8.5000000000    5.9979663188e-08    4.0762787584e-08
   9.0000000000    5.7365230862e-08    4.0178638676e-08
   9.5000000000    5.4890168859e-08    3.9695211980e-08
  10.0000000000    5.2682911037e-08    3.9324595572e-08
  10.5000000000    5.0637999439e-08    3.8942558334e-08
  11.0000000000    4.8713021644e-08    3.8638109658e-08
  11.5000000000    4.7018807502e-08    3.8384369946e-08
  12.0000000000    4.5450112342e-08    3.8134249504e-08
  12.5000000000    4.4047180961e-08    3.7982578251e-08
  13.0000000000    4.2798319926e-08    3.7879016290e-08
  13.5000000000    4.1665668758e-08    3.7868275105e-08
  14.0000000000    4.0715231091e-08    3.7948014206e-08
  14.5000000000    3.9885822562e-08    3.8101022635e-08
  15.0000000000    3.9212752885e-08    3.8356278312e-08
  15.5000000000    3.8768351539e-08    3.8783333973e-08
  16.0000000000    3.8555238289e-08    3.9353662952e-08
  16.5000000000    3.8879133911e-08    4.0284336636e-08
  17.0000000000    4.3399031342e-08    4.2733768150e-08
  17.5000000000    4.4493337821e-08    4.5417986844e-08
  18.0000000000    4.5202566183e-08    4.6967870983e-08
  18.5000000000    4.4473485801e-08    4.9832321667e-08
  19.0000000000    5.6438140138e-08    5.5312591413e-08
  19.5000000000    6.8440803801e-08    6.9311637873e-08
  20.0000000000    6.9294219118e-08    7.3182276787e-08
  20.5000000000    7.8446435115e-08    7.7849016376e-08
  21.0000000000    6.0859308245e-08    7.2250767965e-08
  21.5000000000    8.1897541783e-08    7.6830412880e-08
  22.0000000000    8.3986753379e-08    8.2468231890e-08
  22.5000000000    8.5057927815e-08    8.2726128290e-08
  23.0000000000    7.6856274559e-08    6.7070780415e-08
  23.5000000000    4.3782067073e-08    5.4722274018e-08
  24.0000000000    3.8112999977e-08    4.8136025698e-08
  24.5000000000    3.7548666079e-08    4.6157229380e-08
  25.0000000000    3.9621715147e-08    4.7670629423e-08
  25.5000000000    5.2479776532e-08    5.1899125334e-08
  26.0000000000    5.8279765098e-08    5.7970732976e-08
  26.5000000000    6.0769385300e-08    6.0298210541e-08
  27.0000000000    6.3586757734e-08    5.7480924491e-08
  27.5000000000    4.8463957867e-08    5.3199022316e-08
  28.0000000000    3.5352614347e-08    4.5236199293e-08
  28.5000000000    3.0624215229e-08    3.6373827597e-08
  29.0000000000    2.6645212007e-08    3.1952121842e-08
  29.5000000000    2.5269086792e-08    2.9888880217e-08
  30.0000000000    2.5191237734e-08    2.8079515523e-08
  30.5000000000    2.4417358274e-08    2.7167437888e-08
  31.0000000000    2.6830383322e-08    2.6727215052e-08
  31.5000000000    2.6671431638e-08    2.5893727885e-08
  32.0000000000    2.4530470959e-08    2.5800440441e-08
  32.5000000000    2.3739360284e-08    2.5544048061e-08
  33.0000000000    2.3507241072e-08    2.6164611833e-08
  33.5000000000    2.4284426400e-08    2.6675036901e-08
  34.0000000000    2.7663918984e-08    2.8426768126e-08
  34.5000000000    3.0728803868e-08    2.8136077495e-08
  35.0000000000    2.9678898470e-08    2.9668905837e-08
  35.5000000000    3.1309658156e-08    2.8641441850e-08
  36.0000000000    2.9822376027e-08    2.6778562891e-08
  36.5000000000    2.6205033633e-08    2.7122916878e-08
  37.0000000000    2.8057198068e-08    2.2606922084e-08
  37.5000000000    2.3735059189e-08    2.3104207327e-08
  38.0000000000    2.2290960391e-08    2.0065673723e-08
