#          time             L^2_Ham             L^2_Mom
   0.0000000000    4.1901964939e-06    4.0070716783e-06
   0.5000000000    1.2313085849e-06    3.9787375789e-06
   1.0000000000    1.0529835318e-06    3.9354982943e-06
   1.5000000000    9.0352899981e-07    3.9095097812e-06
   2.0000000000    7.6910667749e-07    3.9105304060e-06
   2.5000000000    6.5710311177e-07    3.9345139764e-06
   3.0000000000    5.8947152860e-07    3.9728040824e-06
   3.5000000000    5.5338006173e-07    4.0156559401e-06
   4.0000000000    5.3399939046e-07    4.0558900960e-06
   4.5000000000    5.2029914575e-07    4.0899915234e-06
   5.0000000000    5.0345050586e-07    4.1181768842e-06
   5.5000000000    4.8176228915e-07    4.1419230071e-06
   6.0000000000    4.5754979054e-07    4.1630909162e-06
   6.5000000000    4.3287757184e-07    4.1832796125e-06
   7.0000000000    4.0908735847e-07    4.2037041210e-06
   7.5000000000    3.8701700866e-07    4.2253397057e-06
   8.0000000000    3.6766770026e-07    4.2483630657e-06
   8.5000000000    3.5081509553e-07    4.2735481657e-06
   9.0000000000    3.3636189494e-07    4.3009769250e-06
   9.5000000000    3.2367193368e-07    4.3310084447e-06
  10.0000000000    3.1290770852e-07    4.3616705031e-06
  10.5000000000    3.0363592679e-07    4.3960561294e-06
  11.0000000000    2.9655718613e-07    4.4305389997e-06
  11.5000000000    2.8908095035e-07    4.4674836751e-06
  12.0000000000    2.8384408690e-07    4.5068071878e-06
  12.5000000000    2.7978749265e-07    4.5490111411e-06
  13.0000000000    2.7964248051e-07    4.5913242226e-06
  13.5000000000    2.7580353925e-07    4.6352946145e-06
  14.0000000000    2.8144286009e-07    4.6826821217e-06
  14.5000000000    2.8153227398e-07    4.7295378665e-06
  15.0000000000    2.7990427276e-07    4.7790130457e-06
  15.5000000000    2.7912752804e-07    4.8328339253e-06
  16.0000000000    2.8064461243e-07    4.8824737323e-06
  16.5000000000    2.9120047328e-07    4.9338043017e-06
  17.0000000000    3.1171729887e-07    4.9887427410e-06
  17.5000000000    3.1002822792e-07    5.0442410730e-06
  18.0000000000    3.0645326535e-07    5.1009063769e-06
  18.5000000000    3.0562007900e-07    5.1592293734e-06
  19.0000000000    3.0436708593e-07    5.2186485518e-06
  19.5000000000    3.0676946965e-07    5.2798661011e-06
  20.0000000000    3.1443911580e-07    5.3403856439e-06
  20.5000000000    2.9964010086e-07    5.3992465970e-06
  21.0000000000    2.9822935114e-07    5.4607196163e-06
  21.5000000000    3.0224714801e-07    5.5238326887e-06
  22.0000000000    3.1041416158e-07    5.5887210925e-06
  22.5000000000    3.1929469727e-07    5.6545087770e-06
  23.0000000000    3.2301021770e-07    5.7192498353e-06
  23.5000000000    3.2613574897e-07    5.7863587580e-06
  24.0000000000    3.2905585153e-07    5.8537037758e-06
  24.5000000000    3.3443721227e-07    5.9247517925e-06
  25.0000000000    3.4182684078e-07    5.9955995530e-06
  25.5000000000    3.4716421330e-07    6.0622951713e-06
  26.0000000000    3.5010554712e-07    6.1292312743e-06
  26.5000000000    3.4181094682e-07    6.1994244257e-06
  27.0000000000    3.4613615799e-07    6.2721099482e-06
  27.5000000000    3.4983735129e-07    6.3422047018e-06
  28.0000000000    3.5454642533e-07    6.4131054644e-06
  28.5000000000    3.5947832584e-07    6.4848418552e-06
  29.0000000000    3.6474921890e-07    6.5571970235e-06
  29.5000000000    3.7012726159e-07    6.6300690547e-06
  30.0000000000    3.7574712498e-07    6.7079516929e-06
  30.5000000000    3.8188900124e-07    6.7781516408e-06
  31.0000000000    3.8790656748e-07    6.8525341473e-06
  31.5000000000    3.9447009687e-07    6.9274729506e-06
  32.0000000000    4.0107915628e-07    7.0043939777e-06
  32.5000000000    4.0863122449e-07    7.0776932488e-06
  33.0000000000    4.1561310610e-07    7.1507673915e-06
  33.5000000000    4.2287554956e-07    7.2252609854e-06
  34.0000000000    4.2971375880e-07    7.3077820977e-06
  34.5000000000    4.3576973134e-07    7.3760774350e-06
  35.0000000000    4.4209048529e-07    7.4602633777e-06
  35.5000000000    4.4611606057e-07    7.5326855132e-06
  36.0000000000    4.5022906100e-07    7.6051408405e-06
  36.5000000000    4.5458637352e-07    7.6866273000e-06
  37.0000000000    4.5801642400e-07    7.7592599467e-06
  37.5000000000    4.6161245684e-07    7.8331269316e-06
  38.0000000000    4.6477398285e-07    7.9082046617e-06
  38.5000000000    4.6746686422e-07    7.9841368538e-06
  39.0000000000    4.7023462073e-07    8.0603973538e-06
  39.5000000000    4.7282672089e-07    8.1368353123e-06
  40.0000000000    4.7534473852e-07    8.2133782998e-06
  40.5000000000    4.7836714349e-07    8.2970368711e-06
  41.0000000000    4.8125639497e-07    8.3702544901e-06
  41.5000000000    4.8407226733e-07    8.4444494226e-06
  42.0000000000    4.8703039504e-07    8.5182309292e-06
  42.5000000000    4.9035504005e-07    8.5942350646e-06
  43.0000000000    4.9371080542e-07    8.6703088042e-06
  43.5000000000    4.9722936016e-07    8.7475080624e-06
  44.0000000000    5.0049746854e-07    8.8237581471e-06
  44.5000000000    5.0389904523e-07    8.8999675942e-06
  45.0000000000    5.0782866230e-07    8.9811611172e-06
  45.5000000000    5.1163539959e-07    9.0769192327e-06
  46.0000000000    5.1532039857e-07    9.1503499952e-06
  46.5000000000    5.1884353393e-07    9.2148060673e-06
  47.0000000000    5.2240830060e-07    9.2827024912e-06
  47.5000000000    5.2625712260e-07    9.3577795231e-06
  48.0000000000    5.3007727331e-07    9.4298113990e-06
  48.5000000000    5.3414981450e-07    9.5058583020e-06
  49.0000000000    5.3819684062e-07    9.5896238836e-06
  49.5000000000    5.4192660196e-07    9.6567540791e-06
  50.0000000000    5.4573985797e-07    9.7306541373e-06
  50.5000000000    5.4967443314e-07    9.8268819003e-06
  51.0000000000    5.5366579196e-07    9.8936482269e-06
  51.5000000000    5.5769338157e-07    9.9590527124e-06
  52.0000000000    5.6146707335e-07    1.0028972199e-05
  52.5000000000    5.6551149682e-07    1.0101379340e-05
  53.0000000000    5.6965273533e-07    1.0174723431e-05
  53.5000000000    5.7379003109e-07    1.0248262926e-05
  54.0000000000    5.7789420925e-07    1.0321606240e-05
  54.5000000000    5.8206338709e-07    1.0395804420e-05
  55.0000000000    5.8619862334e-07    1.0469735690e-05
  55.5000000000    5.9013044980e-07    1.0539187654e-05
  56.0000000000    5.9383259073e-07    1.0621299923e-05
  56.5000000000    5.9808704591e-07    1.0680271344e-05
  57.0000000000    6.0202480695e-07    1.0755277648e-05
  57.5000000000    6.0536103932e-07    1.0847668616e-05
  58.0000000000    6.0889934509e-07    1.0894548360e-05
  58.5000000000    6.1239498793e-07    1.0946745591e-05
  59.0000000000    6.1562228358e-07    1.1005058975e-05
  59.5000000000    6.1913421564e-07    1.1068949222e-05
  60.0000000000    6.2301522237e-07    1.1136701645e-05
  60.5000000000    6.2713124077e-07    1.1207621225e-05
  61.0000000000    6.3140861125e-07    1.1291736041e-05
  61.5000000000    6.3586665945e-07    1.1410798904e-05
  62.0000000000    6.3989002777e-07    1.1431252044e-05
  62.5000000000    6.4398200398e-07    1.1499523461e-05
  63.0000000000    6.4760076288e-07    1.1565116379e-05
  63.5000000000    6.5150751691e-07    1.1632657090e-05
  64.0000000000    6.5561234271e-07    1.1702624326e-05
  64.5000000000    6.5959149884e-07    1.1766326300e-05
  65.0000000000    6.6361910062e-07    1.1835847672e-05
  65.5000000000    6.6780721350e-07    1.1901540226e-05
  66.0000000000    6.7197642682e-07    1.1969861286e-05
  66.5000000000    6.7611962498e-07    1.2041079288e-05
  67.0000000000    6.8016635568e-07    1.2106950081e-05
  67.5000000000    6.8425430461e-07    1.2174426287e-05
  68.0000000000    6.8832110948e-07    1.2249010302e-05
  68.5000000000    6.9240281961e-07    1.2370100934e-05
  69.0000000000    6.9629896740e-07    1.2409539008e-05
  69.5000000000    7.0041765485e-07    1.2452675129e-05
  70.0000000000    7.0432896495e-07    1.2506524324e-05
  70.5000000000    7.0834380530e-07    1.2665410110e-05
  71.0000000000    7.1226170127e-07    1.2661529811e-05
  71.5000000000    7.1647170768e-07    1.2716431453e-05
  72.0000000000    7.2035835478e-07    1.2797033172e-05
  72.5000000000    7.2428383663e-07    1.2854364543e-05
  73.0000000000    7.2865494699e-07    1.2897844811e-05
  73.5000000000    7.3307712579e-07    1.2959672573e-05
  74.0000000000    7.3690007988e-07    1.3023402828e-05
  74.5000000000    7.4102243385e-07    1.3099245888e-05
  75.0000000000    7.4720767667e-07    1.3191233296e-05
  75.5000000000    7.5040806962e-07    1.3253943152e-05
  76.0000000000    7.5450827783e-07    1.3309076835e-05
  76.5000000000    7.5880474320e-07    1.3378082238e-05
  77.0000000000    7.6126943892e-07    1.3438178546e-05
  77.5000000000    7.6365707160e-07    1.3490563191e-05
  78.0000000000    7.6790359577e-07    1.3551253799e-05
  78.5000000000    7.7305278033e-07    1.3609431392e-05
  79.0000000000    7.7713633646e-07    1.3665009395e-05
  79.5000000000    7.8146414365e-07    1.3730564035e-05
  80.0000000000    7.8477794238e-07    1.3789447701e-05
  80.5000000000    7.8789658952e-07    1.3849568945e-05
  81.0000000000    7.9155190147e-07    1.3912413911e-05
  81.5000000000    7.9559794992e-07    1.3990247508e-05
  82.0000000000    7.9934757761e-07    1.4038727512e-05
  82.5000000000    8.0353306816e-07    1.4098465892e-05
  83.0000000000    8.0725954829e-07    1.4158806574e-05
  83.5000000000    8.1087375124e-07    1.4219664514e-05
  84.0000000000    8.1487661842e-07    1.4280508904e-05
  84.5000000000    8.1850662287e-07    1.4341216949e-05
  85.0000000000    8.2297482240e-07    1.4401323255e-05
  85.5000000000    8.2788131210e-07    1.4461079773e-05
  86.0000000000    8.3497386672e-07    1.4521001666e-05
  86.5000000000    8.4311764966e-07    1.4598095352e-05
  87.0000000000    8.5078847044e-07    1.4642983255e-05
  87.5000000000    8.6282839530e-07    1.4701789713e-05
  88.0000000000    8.7734362627e-07    1.4760871987e-05
  88.5000000000    8.8941049038e-07    1.4830595108e-05
  89.0000000000    8.9687185691e-07    1.4890162973e-05
  89.5000000000    9.0706975406e-07    1.4943499793e-05
  90.0000000000    9.1508420695e-07    1.5002234393e-05
  90.5000000000    9.2251860307e-07    1.5055377350e-05
  91.0000000000    9.2812122710e-07    1.5113295733e-05
  91.5000000000    9.3209864906e-07    1.5191410964e-05
  92.0000000000    9.3538461355e-07    1.5231910210e-05
  92.5000000000    9.3842021092e-07    1.5290266588e-05
  93.0000000000    9.4101241039e-07    1.5345254537e-05
  93.5000000000    9.4232030864e-07    1.5402775298e-05
  94.0000000000    9.4400325250e-07    1.5460718009e-05
  94.5000000000    9.4667897728e-07    1.5516836414e-05
  95.0000000000    9.4939691439e-07    1.5574489251e-05
  95.5000000000    9.5114887190e-07    1.5629680729e-05
  96.0000000000    9.5321447357e-07    1.5686348772e-05
  96.5000000000    9.5656580872e-07    1.5762372125e-05
  97.0000000000    9.5996866449e-07    1.5803866169e-05
  97.5000000000    9.6255642804e-07    1.5861612667e-05
  98.0000000000    9.6501775401e-07    1.5913407434e-05
  98.5000000000    9.6810594872e-07    1.6026217816e-05
  99.0000000000    9.7138012004e-07    1.6042291959e-05
  99.5000000000    9.7489768421e-07    1.6083329209e-05
 100.0000000000    9.7989958116e-07    1.6136995120e-05
 100.5000000000    9.8390027356e-07    1.6189664887e-05
 101.0000000000    9.8357579796e-07    1.6244332554e-05
 101.5000000000    9.8132330885e-07    1.6305809200e-05
 102.0000000000    9.8389853107e-07    1.6357217545e-05
 102.5000000000    9.9244492620e-07    1.6412401692e-05
 103.0000000000    9.9948673288e-07    1.6593833853e-05
 103.5000000000    9.9818249741e-07    1.6524666468e-05
 104.0000000000    9.9625955558e-07    1.6570905888e-05
 104.5000000000    9.9939722699e-07    1.6634106587e-05
 105.0000000000    1.0044382061e-06    1.6677237424e-05
 105.5000000000    1.0068942227e-06    1.6748405301e-05
 106.0000000000    1.0082892008e-06    1.6781889234e-05
 106.5000000000    1.0109023461e-06    1.6847286794e-05
 107.0000000000    1.0138978765e-06    1.6890165056e-05
 107.5000000000    1.0165703333e-06    1.6944314168e-05
 108.0000000000    1.0190774399e-06    1.6996579315e-05
 108.5000000000    1.0218307594e-06    1.7058821023e-05
 109.0000000000    1.0244617772e-06    1.7107072322e-05
 109.5000000000    1.0269771375e-06    1.7156938734e-05
 110.0000000000    1.0295745696e-06    1.7208487000e-05
 110.5000000000    1.0323142885e-06    1.7259741249e-05
 111.0000000000    1.0351231837e-06    1.7334355163e-05
 111.5000000000    1.0377956458e-06    1.7365783546e-05
 112.0000000000    1.0403915259e-06    1.7417102004e-05
 112.5000000000    1.0431657396e-06    1.7468921594e-05
 113.0000000000    1.0457900676e-06    1.7520490880e-05
 113.5000000000    1.0488202966e-06    1.7720088314e-05
 114.0000000000    1.0515791360e-06    1.7696589214e-05
 114.5000000000    1.0544833012e-06    1.7673374951e-05
