#          time             L^2_Ham             L^2_Mom
   0.0000000000    6.4326062938e-07    0.0000000000e+00
   0.5000000000    2.3889498164e-07    9.6292343876e-08
   1.0000000000    1.8804046958e-07    8.4119007877e-08
   1.5000000000    1.5853961771e-07    7.3132529569e-08
   2.0000000000    1.3855280511e-07    6.7325490394e-08
   2.5000000000    1.3172929759e-07    6.4679834476e-08
   3.0000000000    1.2231423136e-07    6.2656379598e-08
   3.5000000000    1.1453684578e-07    6.0016386039e-08
   4.0000000000    1.0535998183e-07    5.8112920319e-08
   4.5000000000    9.9278836712e-08    5.5517674174e-08
   5.0000000000    9.4329959591e-08    5.3723748401e-08
   5.5000000000    8.8289776357e-08    5.2514951072e-08
   6.0000000000    8.4124830446e-08    5.1172983457e-08
   6.5000000000    8.0686764952e-08    4.9483973071e-08
   7.0000000000    7.5696614719e-08    4.8829120244e-08
   7.5000000000    7.2603664314e-08    4.7709595141e-08
   8.0000000000    6.8995006073e-08    4.6511629441e-08
   8.5000000000    6.5895228619e-08    4.5916204564e-08
   9.0000000000    6.2944705658e-08    4.5126798765e-08
   9.5000000000    6.0228062312e-08    4.4706470993e-08
  10.0000000000    5.7565072271e-08    4.4272768771e-08
  10.5000000000    5.5662493247e-08    4.3751610675e-08
  11.0000000000    5.3075484469e-08    4.3437869602e-08
  11.5000000000    5.1452845722e-08    4.3231655262e-08
  12.0000000000    4.9581018371e-08    4.2894390354e-08
  12.5000000000    4.8079106331e-08    4.2827595470e-08
  13.0000000000    4.6816801770e-08    4.2728488271e-08
  13.5000000000    4.5527609522e-08    4.2745262613e-08
  14.0000000000    4.4430524032e-08    4.2849845376e-08
  14.5000000000    4.3671066986e-08    4.3130768970e-08
  15.0000000000    4.2976379875e-08    4.3422691228e-08
  15.5000000000    4.2339181743e-08    4.3860310785e-08
  16.0000000000    4.2025371886e-08    4.4499836188e-08
  16.5000000000    4.2113704952e-08    4.5348435258e-08
  17.0000000000    4.3624513220e-08    4.6757810144e-08
  17.5000000000    4.8121305518e-08    5.0219411583e-08
  18.0000000000    4.8763590787e-08    5.2503652693e-08
  18.5000000000    4.9721055926e-08    5.4623650495e-08
  19.0000000000    5.4703057176e-08    5.8816445686e-08
  19.5000000000    6.9443226198e-08    7.1560693281e-08
  20.0000000000    7.5893238621e-08    8.1595925146e-08
  20.5000000000    7.6217457686e-08    8.4680823188e-08
  21.0000000000    8.0750936778e-08    8.8986651430e-08
  21.5000000000    9.5981745229e-08    9.8904583089e-08
  22.0000000000    9.4137361580e-08    9.7161735370e-08
  22.5000000000    9.4050946895e-08    9.5823303541e-08
  23.0000000000    9.3173410185e-08    9.7194118171e-08
  23.5000000000    9.7835778528e-08    1.0145473778e-07
  24.0000000000    8.7662876924e-08    7.6117906842e-08
  24.5000000000    4.8606212560e-08    6.0179813374e-08
  25.0000000000    3.8692068617e-08    5.0403913619e-08
  25.5000000000    3.4817149447e-08    4.5549715535e-08
  26.0000000000    3.1599605680e-08    4.1860688405e-08
  26.5000000000    2.9381208246e-08    3.7554395008e-08
  27.0000000000    2.7441648922e-08    3.5155225457e-08
  27.5000000000    2.6806567345e-08    3.3624894597e-08
  28.0000000000    2.6541328458e-08    3.2502034763e-08
  28.5000000000    2.6209737843e-08    3.2281601725e-08
  29.0000000000    2.8321431410e-08    3.2779120703e-08
  29.5000000000    2.9896287529e-08    3.4140966897e-08
  30.0000000000    3.4255327640e-08    3.6474010463e-08
  30.5000000000    3.7806533762e-08    4.0068515973e-08
  31.0000000000    4.0499100218e-08    4.1430738213e-08
  31.5000000000    4.1788014187e-08    4.1757082489e-08
  32.0000000000    4.3789255172e-08    4.2159241093e-08
  32.5000000000    4.1496658982e-08    3.8993001896e-08
  33.0000000000    3.8575703085e-08    3.3732666685e-08
  33.5000000000    3.0635030475e-08    3.1834867461e-08
  34.0000000000    2.5350841194e-08    2.9735227634e-08
  34.5000000000    2.3359324579e-08    2.7348740420e-08
  35.0000000000    2.2058364195e-08    2.5794103296e-08
  35.5000000000    2.1090021165e-08    2.4667391777e-08
  36.0000000000    2.0080739545e-08    2.3517242643e-08
  36.5000000000    1.9234827857e-08    2.2396416411e-08
  37.0000000000    1.8452781909e-08    2.1603022696e-08
  37.5000000000    1.7892922426e-08    2.0607008189e-08
  38.0000000000    1.7691851575e-08    1.9790269894e-08
  38.5000000000    1.7284127375e-08    1.9074671679e-08
  39.0000000000    1.6514380115e-08    1.8562972769e-08
  39.5000000000    1.6552056220e-08    1.8322964474e-08
  40.0000000000    1.5797262514e-08    1.7930341731e-08
  40.5000000000    1.5056617653e-08    1.7451327661e-08
  41.0000000000    1.4836341154e-08    1.7053019729e-08
  41.5000000000    1.4629936902e-08    1.6670359399e-08
  42.0000000000    1.4890211076e-08    1.6450852919e-08
  42.5000000000    1.5189411679e-08    1.6723772412e-08
  43.0000000000    1.6640427441e-08    1.5750152877e-08
  43.5000000000    1.6521478249e-08    1.6617587633e-08
  44.0000000000    1.8537892886e-08    1.5578926630e-08
  44.5000000000    1.7833913985e-08    1.5698780806e-08
  45.0000000000    1.6911547369e-08    1.4774545744e-08
  45.5000000000    1.5952232868e-08    1.3410225512e-08
  46.0000000000    1.3452203802e-08    1.3701304701e-08
  46.5000000000    1.3730188099e-08    1.1556668539e-08
  47.0000000000    1.0618311114e-08    1.1624371640e-08
  47.5000000000    1.0170034527e-08    1.0351271062e-08
  48.0000000000    8.9625429013e-09    9.9966889965e-09
  48.5000000000    7.8750642703e-09    9.6825269015e-09
  49.0000000000    7.4879764003e-09    9.3138072936e-09
  49.5000000000    6.8774698679e-09    9.2026326075e-09
  50.0000000000    6.9268986618e-09    9.4141270852e-09
  50.5000000000    6.4219676657e-09    9.4584582684e-09
  51.0000000000    6.3171416012e-09    9.4706545108e-09
  51.5000000000    7.0566342911e-09    1.0455400140e-08
  52.0000000000    7.1348030432e-09    1.0492736376e-08
  52.5000000000    7.1339958394e-09    9.7945636377e-09
  53.0000000000    7.5416446286e-09    9.5268647879e-09
  53.5000000000    7.0933908376e-09    9.8944009918e-09
  54.0000000000    8.0035443191e-09    1.0162380464e-08
  54.5000000000    8.3377055845e-09    1.1118925972e-08
  55.0000000000    9.1830908935e-09    1.3393978540e-08
  55.5000000000    8.6516819417e-09    1.3631567984e-08
  56.0000000000    7.1324335795e-09    1.0062623954e-08
  56.5000000000    5.6545688112e-09    8.0285849013e-09
  57.0000000000    5.2271727416e-09    7.0632094284e-09
  57.5000000000    4.8713164173e-09    6.6526986686e-09
  58.0000000000    4.6128980271e-09    6.3756075940e-09
  58.5000000000    4.8559833012e-09    6.1542046474e-09
  59.0000000000    4.6458455553e-09    6.1093627864e-09
  59.5000000000    4.7047948975e-09    5.9654515370e-09
  60.0000000000    4.9707645362e-09    5.9219183640e-09
  60.5000000000    5.3684186932e-09    5.9223966197e-09
  61.0000000000    6.1048060029e-09    5.8931999435e-09
  61.5000000000    6.5249065344e-09    5.8346009354e-09
  62.0000000000    7.4432102999e-09    5.7637464038e-09
  62.5000000000    7.9180531645e-09    5.8969255987e-09
  63.0000000000    8.9601654466e-09    5.7416048923e-09
  63.5000000000    7.8282322610e-09    5.7732175651e-09
  64.0000000000    8.5641891416e-09    5.7398638407e-09
  64.5000000000    8.1374977056e-09    5.8976581663e-09
  65.0000000000    7.3877008391e-09    5.9272758607e-09
  65.5000000000    6.6355966545e-09    5.7799036737e-09
  66.0000000000    5.8335485010e-09    5.8883661236e-09
  66.5000000000    5.4608537720e-09    5.6270731746e-09
  67.0000000000    5.0937731812e-09    5.2646121593e-09
  67.5000000000    4.8774867733e-09    5.1531571080e-09
  68.0000000000    4.6180984821e-09    5.2433714295e-09
  68.5000000000    4.5383605036e-09    5.4484342976e-09
  69.0000000000    4.7334348927e-09    5.2935945830e-09
  69.5000000000    4.8150233247e-09    5.3522058359e-09
  70.0000000000    4.3359213101e-09    5.7286853526e-09
  70.5000000000    4.4775561023e-09    6.1692029451e-09
  71.0000000000    4.6331410313e-09    5.9834174308e-09
