#          time         integral Re         integral Im
#          r =           140.000000          140.000000
   0.0000000000    1.1219691240e-22   -2.6919105671e-22
   0.2500000000    1.1182964090e-22   -1.9844878293e-22
   0.5000000000    1.3140803325e-22   -2.8848653497e-22
   0.7500000000    9.5498738201e-23   -2.7138405187e-22
   1.0000000000    1.4423466633e-22   -2.4219750332e-22
   1.2500000000    1.4329390895e-22   -2.5217168637e-22
   1.5000000000    1.4060853725e-22   -2.6947316064e-22
   1.7500000000    1.5639778506e-22   -2.3831909384e-22
   2.0000000000    1.3181959018e-22   -2.7598217315e-22
   2.2500000000    1.5291227370e-22   -2.2734148821e-22
   2.5000000000    1.2629100069e-22   -2.4000396702e-22
   2.7500000000    1.2087307605e-22   -2.9906079998e-22
   3.0000000000    1.4075548529e-22   -2.6284953426e-22
   3.2500000000    1.6364272802e-22   -2.3500237767e-22
   3.5000000000    1.4427515119e-22   -2.7140343094e-22
   3.7500000000    1.2610583584e-22   -2.5869992228e-22
   4.0000000000    1.2602376399e-22   -2.3437347738e-22
   4.2500000000    1.3339643309e-22   -2.6155176105e-22
   4.5000000000    1.0625405452e-22   -2.7062047983e-22
   4.7500000000    1.4050889117e-22   -2.2949139963e-22
   5.0000000000    1.3135733884e-22   -2.8238536623e-22
   5.2500000000    1.5253511007e-22   -2.6287824453e-22
   5.5000000000    1.4468993834e-22   -2.2148875966e-22
   5.7500000000    1.2535491857e-22   -2.1116409896e-22
   6.0000000000    1.5410907281e-22   -2.3379944147e-22
   6.2500000000    1.3041055750e-22   -2.6028213072e-22
   6.5000000000    1.1003434442e-22   -2.6163737635e-22
   6.7500000000    1.3127428872e-22   -2.5097333212e-22
   7.0000000000    1.2174379078e-22   -2.2767326082e-22
   7.2500000000    1.1894562676e-22   -2.3207414795e-22
   7.5000000000    1.2920008774e-22   -2.3185592804e-22
   7.7500000000    1.3440396381e-22   -2.7034379707e-22
   8.0000000000    1.1685561418e-22   -2.5017532151e-22
   8.2500000000    1.2128732595e-22   -2.7271149056e-22
   8.5000000000    1.2982989476e-22   -2.1403868077e-22
   8.7500000000    1.1999730523e-22   -2.5779220983e-22
   9.0000000000    1.4451084397e-22   -2.4355576903e-22
   9.2500000000    1.5685459687e-22   -2.4850804688e-22
   9.5000000000    1.2474731661e-22   -2.0174785457e-22
   9.7500000000    1.2172854152e-22   -2.6114814272e-22
  10.0000000000    1.2699407895e-22   -2.6933931785e-22
  10.2500000000    1.3560740747e-22   -2.6567608291e-22
  10.5000000000    1.2522168243e-22   -2.5079698420e-22
  10.7500000000    1.2848374618e-22   -2.5968693727e-22
  11.0000000000    1.2215935437e-22   -2.5823321651e-22
  11.2500000000    1.4904555040e-22   -2.1586055108e-22
  11.5000000000    1.3243480874e-22   -2.3657890913e-22
  11.7500000000    1.3366465763e-22   -2.5146985150e-22
  12.0000000000    1.3307536613e-22   -2.3125404063e-22
  12.2500000000    1.1911131454e-22   -2.1103446099e-22
  12.5000000000    1.3805101548e-22   -2.1635616957e-22
  12.7500000000    1.2836871917e-22   -2.6096350958e-22
  13.0000000000    1.1581425317e-22   -1.9658985647e-22
  13.2500000000    1.0138860280e-22   -2.8739646567e-22
  13.5000000000    1.2485859014e-22   -2.6242023192e-22
  13.7500000000    1.1408612026e-22   -2.2697222499e-22
  14.0000000000    1.3385581142e-22   -1.9084114159e-22
  14.2500000000    1.2098111291e-22   -2.4299702532e-22
  14.5000000000    1.2547658255e-22   -2.3714960325e-22
  14.7500000000    1.2670532573e-22   -1.8923636246e-22
  15.0000000000    1.2632609154e-22   -2.4394827160e-22
  15.2500000000    1.2531314646e-22   -2.0104361971e-22
  15.5000000000    1.0869814387e-22   -2.1286610675e-22
  15.7500000000    9.4843170624e-23   -2.4668217393e-22
  16.0000000000    1.0038786078e-22   -2.0990177501e-22
  16.2500000000    1.0044778086e-22   -2.5016205439e-22
  16.5000000000    1.1104730210e-22   -1.9332398441e-22
  16.7500000000    1.2558716611e-22   -2.2366784796e-22
  17.0000000000    1.3358988964e-22   -2.3792195531e-22
  17.2500000000    1.3327009622e-22   -2.3617631981e-22
  17.5000000000    1.1011093282e-22   -2.1006356421e-22
  17.7500000000    1.2131946746e-22   -2.5228767546e-22
  18.0000000000    1.2031657610e-22   -2.2494398353e-22
  18.2500000000    1.3077144804e-22   -2.1555625648e-22
  18.5000000000    1.0734413644e-22   -2.0616307933e-22
  18.7500000000    1.1815397503e-22   -1.8712125468e-22
  19.0000000000    9.9592826415e-23   -2.0399808688e-22
  19.2500000000    1.2905310130e-22   -2.1519542467e-22
  19.5000000000    1.2756230776e-22   -2.3452645530e-22
  19.7500000000    1.2178877012e-22   -1.9628882508e-22
  20.0000000000    1.1100509014e-22   -2.5723899781e-22
  20.2500000000    1.1776390276e-22   -2.0597845953e-22
  20.5000000000    1.0881358421e-22   -2.3986324267e-22
  20.7500000000    1.2550517880e-22   -2.2176254748e-22
  21.0000000000    1.1155156812e-22   -1.9119382087e-22
  21.2500000000    1.4827574595e-22   -2.0998192316e-22
  21.5000000000    1.0740154636e-22   -2.1851593750e-22
  21.7500000000    1.0361650303e-22   -2.0501460761e-22
  22.0000000000    1.1125083520e-22   -2.1869702271e-22
  22.2500000000    1.0340490532e-22   -2.2325753511e-22
  22.5000000000    1.0672213991e-22   -2.0040743751e-22
  22.7500000000    9.7901951702e-23   -2.2775575238e-22
  23.0000000000    1.0485826393e-22   -2.4698580599e-22
  23.2500000000    1.0770426827e-22   -2.2524110916e-22
  23.5000000000    1.0732509689e-22   -2.5867762464e-22
  23.7500000000    1.2735634884e-22   -2.5160710687e-22
  24.0000000000    8.9272723255e-23   -2.0751818682e-22
  24.2500000000    8.7377255593e-23   -2.2683604878e-22
  24.5000000000    1.1564751913e-22   -1.7918396404e-22
  24.7500000000    1.1299241665e-22   -2.2314688669e-22
  25.0000000000    1.0622804767e-22   -1.6883527940e-22
  25.2500000000    9.8557634373e-23   -2.0934058710e-22
  25.5000000000    1.1156968992e-22   -2.1521673395e-22
  25.7500000000    1.0420353089e-22   -1.8676821757e-22
  26.0000000000    1.0552250258e-22   -2.1986665404e-22
  26.2500000000    1.0659284199e-22   -2.4653229612e-22
  26.5000000000    1.0872580660e-22   -2.1619720656e-22
  26.7500000000    1.2390286171e-22   -2.0135047350e-22
  27.0000000000    8.8884271019e-23   -1.8658270574e-22
  27.2500000000    1.0688023154e-22   -2.2245912476e-22
