#          time         integral Re         integral Im
#          r =           140.000000          140.000000
   0.0000000000    3.3344533024e-30    3.3541109626e-30
   0.2500000000    7.8827622228e-30    4.1292711638e-30
   0.5000000000   -5.9353052304e-30   -2.4031872354e-30
   0.7500000000   -1.2090015545e-29   -4.0242568051e-30
   1.0000000000   -8.2787678275e-30   -5.5770351007e-30
   1.2500000000   -1.1126182426e-29    2.7744672563e-30
   1.5000000000   -1.1791530619e-30    7.8975550121e-30
   1.7500000000    1.2529041613e-29    2.9659853801e-30
   2.0000000000    2.4649323561e-29    1.0200217702e-29
   2.2500000000    2.1044232621e-29   -1.6260186801e-31
   2.5000000000    2.1903646209e-29   -9.0181615470e-31
   2.7500000000    1.2758499948e-29    3.8169900811e-30
   3.0000000000   -2.2621072559e-30   -7.9532660886e-30
   3.2500000000   -1.3061117741e-29    2.3332229406e-30
   3.5000000000   -2.0526967770e-29   -1.4810482154e-29
   3.7500000000   -2.1416156430e-29   -2.6124284987e-30
   4.0000000000   -2.4304825433e-29   -1.0696022763e-29
   4.2500000000   -1.8129843985e-29   -8.5454674754e-30
   4.5000000000   -4.5371653240e-30   -2.6584487923e-30
   4.7500000000   -1.1924336040e-30    2.3245190539e-31
   5.0000000000    9.8350199233e-31    2.2007474231e-30
   5.2500000000   -3.3739666909e-30    2.1054271726e-30
   5.5000000000   -8.6177448666e-31    6.9182065294e-31
   5.7500000000   -3.8807370335e-30   -8.5414737231e-30
   6.0000000000   -6.8267776495e-31    6.7826466977e-30
   6.2500000000    5.7725734847e-30    1.8277097226e-30
   6.5000000000    3.3283555633e-31    2.2935675026e-30
   6.7500000000   -3.4363644131e-31    8.2072988418e-30
   7.0000000000   -8.7802641954e-31   -3.3091393991e-32
   7.2500000000    5.1301552667e-30   -8.0625217267e-30
   7.5000000000   -5.0212641211e-30   -1.4188092696e-29
   7.7500000000   -4.3411070783e-30   -1.4944280778e-30
   8.0000000000   -9.6929629111e-30   -7.6195942928e-30
   8.2500000000    2.8004396190e-30   -4.0451308712e-30
   8.5000000000    1.9946488081e-29    5.5933420556e-31
   8.7500000000    3.8812462479e-29    2.5879838037e-29
   9.0000000000    5.2653583556e-29   -6.9062409917e-30
