#          time             L^2_Ham             L^2_Mom
   0.0000000000    2.4512664929e-05    0.0000000000e+00
   0.5000000000    5.4942842713e-06    4.6817912460e-06
   1.0000000000    2.6796999189e-06    2.1077816702e-06
   1.5000000000    1.8285852297e-06    1.2798557439e-06
   2.0000000000    1.4313798255e-06    8.3460534480e-07
   2.5000000000    1.2053328068e-06    5.7135162540e-07
   3.0000000000    1.0602882878e-06    4.0355600910e-07
   3.5000000000    9.5522005486e-07    2.9683629939e-07
   4.0000000000    8.7071429443e-07    2.2695500200e-07
   4.5000000000    7.9375952957e-07    1.7994249253e-07
   5.0000000000    7.2220195731e-07    1.4782314869e-07
   5.5000000000    6.5540836743e-07    1.2449022096e-07
   6.0000000000    5.9344132459e-07    1.0857834866e-07
   6.5000000000    5.3635725937e-07    9.8052786091e-08
   7.0000000000    4.8430093729e-07    9.1518532620e-08
   7.5000000000    4.3640314739e-07    8.8309926998e-08
   8.0000000000    3.9413370943e-07    8.5773546853e-08
   8.5000000000    3.5564468684e-07    8.5825491080e-08
   9.0000000000    3.2162951726e-07    8.8065840346e-08
   9.5000000000    2.9209161596e-07    8.8837242389e-08
  10.0000000000    2.6175973512e-07    8.9187227256e-08
  10.5000000000    2.3671192865e-07    9.0745894157e-08
  11.0000000000    2.1540185642e-07    9.3546323538e-08
  11.5000000000    2.0984338489e-07    1.0277417305e-07
  12.0000000000    1.9186870366e-07    1.1074979649e-07
  12.5000000000    1.6975266751e-07    1.0835901985e-07
  13.0000000000    1.5072083473e-07    1.0639172076e-07
  13.5000000000    1.3527241720e-07    1.0615797873e-07
  14.0000000000    1.2311521769e-07    1.0772294344e-07
  14.5000000000    1.1414336941e-07    1.1073881754e-07
  15.0000000000    1.2232044734e-07    1.1839526275e-07
  15.5000000000    1.3246481216e-07    1.3638180105e-07
  16.0000000000    1.1947583304e-07    1.3692036983e-07
  16.5000000000    1.0617892675e-07    1.3247187608e-07
  17.0000000000    9.3217999284e-08    1.3123634213e-07
  17.5000000000    8.8021641386e-08    1.2725453073e-07
  18.0000000000    8.3647377758e-08    1.2769138610e-07
  18.5000000000    8.0308419386e-08    1.2664177045e-07
  19.0000000000    8.2512481003e-08    1.2002140067e-07
  19.5000000000    8.9596318492e-08    1.2490589332e-07
  20.0000000000    9.3214706654e-08    1.2693325397e-07
  20.5000000000    8.6132985087e-08    1.2801793906e-07
  21.0000000000    7.7843543421e-08    1.2478927807e-07
  21.5000000000    7.5460928446e-08    1.2867639870e-07
  22.0000000000    7.7376559901e-08    1.3717777675e-07
  22.5000000000    8.5318397903e-08    1.4941631588e-07
  23.0000000000    9.7810951129e-08    1.6430308794e-07
  23.5000000000    9.6947930155e-08    1.6134404669e-07
  24.0000000000    7.4954157264e-08    1.4686996210e-07
  24.5000000000    5.8981734743e-08    1.3150849538e-07
  25.0000000000    5.6638566783e-08    1.2507517720e-07
  25.5000000000    5.5250937701e-08    1.2686979578e-07
  26.0000000000    5.6936658336e-08    1.3240425289e-07
  26.5000000000    5.9714466475e-08    1.3559929083e-07
  27.0000000000    5.9244720727e-08    1.3932537002e-07
  27.5000000000    5.6153850654e-08    1.4756371400e-07
  28.0000000000    5.5432461067e-08    1.5465628782e-07
  28.5000000000    5.9033224018e-08    1.6293032429e-07
  29.0000000000    6.1562420807e-08    1.7235922590e-07
  29.5000000000    6.7306129589e-08    1.8836554990e-07
  30.0000000000    7.8218134882e-08    1.8806161352e-07
  30.5000000000    7.4817743288e-08    1.9887162485e-07
  31.0000000000    5.6388373594e-08    2.0545337933e-07
  31.5000000000    4.5583394343e-08    2.1081845661e-07
  32.0000000000    3.8239325513e-08    2.2213076232e-07
  32.5000000000    3.3430718163e-08    2.3281183523e-07
  33.0000000000    3.2931382547e-08    2.4705947947e-07
  33.5000000000    3.2385986614e-08    2.6155477548e-07
  34.0000000000    3.4620658580e-08    2.7767934070e-07
  34.5000000000    3.6179055825e-08    2.9544286969e-07
  35.0000000000    3.5857929622e-08    3.1399422173e-07
  35.5000000000    3.7793652272e-08    3.3412238329e-07
  36.0000000000    3.6217518327e-08    3.5684437080e-07
  36.5000000000    3.5993120189e-08    3.7861367954e-07
  37.0000000000    3.3789879894e-08    4.0362070190e-07
  37.5000000000    3.4824054866e-08    4.3206541342e-07
  38.0000000000    3.5113639150e-08    4.6421827190e-07
  38.5000000000    4.4414078702e-08    4.9129302786e-07
  39.0000000000    3.8321781620e-08    5.1907339623e-07
  39.5000000000    3.9747551906e-08    5.5648365206e-07
  40.0000000000    3.5836263255e-08    5.9950645477e-07
  40.5000000000    3.4608000689e-08    6.4171522550e-07
  41.0000000000    3.6725040103e-08    6.8335414150e-07
  41.5000000000    3.4128095092e-08    7.3061259338e-07
  42.0000000000    3.3633979889e-08    7.8400481970e-07
  42.5000000000    3.5630793219e-08    8.4133256886e-07
  43.0000000000    3.7991174534e-08    9.0244208087e-07
  43.5000000000    3.9786707180e-08    9.6878553916e-07
  44.0000000000    4.1863550355e-08    1.0407913120e-06
  44.5000000000    4.4954051802e-08    1.1196257047e-06
  45.0000000000    4.8336630623e-08    1.2058957051e-06
  45.5000000000    5.1235164537e-08    1.2999913875e-06
  46.0000000000    5.4445851281e-08    1.4036614083e-06
  46.5000000000    5.8291833407e-08    1.5180155051e-06
  47.0000000000    6.3434625498e-08    1.6429790357e-06
  47.5000000000    6.7538403666e-08    1.7803302220e-06
  48.0000000000    7.3471278495e-08    1.9322825467e-06
  48.5000000000    7.9261020747e-08    2.1019775162e-06
  49.0000000000    8.5542285620e-08    2.2900490394e-06
  49.5000000000    9.2956510699e-08    2.4993881375e-06
  50.0000000000    1.0092563705e-07    2.7344848556e-06
  50.5000000000    1.1013935725e-07    2.9976225588e-06
  51.0000000000    1.1977365398e-07    3.2971259670e-06
  51.5000000000    1.3090867859e-07    3.6353303057e-06
  52.0000000000    1.4428885491e-07    4.0213459505e-06
  52.5000000000    1.5700763763e-07    4.4626556943e-06
  53.0000000000    1.7469200488e-07    4.9717195615e-06
  53.5000000000    1.9219265538e-07    5.5606976016e-06
  54.0000000000    2.1361437514e-07    6.2468708677e-06
  54.5000000000    2.3849088100e-07    7.0538780559e-06
  55.0000000000    2.6687453648e-07    8.0077978322e-06
  55.5000000000    2.9981876446e-07    9.1506860410e-06
  56.0000000000    3.3875632309e-07    1.0524628838e-05
  56.5000000000    3.8543129129e-07    1.2204811522e-05
  57.0000000000    4.4109355237e-07    1.4273645866e-05
  57.5000000000    5.0853909118e-07    1.6863745426e-05
  58.0000000000    5.9130508190e-07    2.0143907032e-05
  58.5000000000    6.9480979190e-07    2.4375130669e-05
  59.0000000000    8.2421005887e-07    2.9927207638e-05
  59.5000000000    9.9393812674e-07    3.7364740923e-05
  60.0000000000    1.2184611482e-06    4.7555178320e-05
  60.5000000000    1.5337026506e-06    6.1867310547e-05
  61.0000000000    2.0026251168e-06    8.2520058300e-05
  61.5000000000    2.7550101904e-06    1.1317895951e-04
  62.0000000000    4.0300139294e-06    1.6000245069e-04
  62.5000000000    6.1020629120e-06    2.3337727290e-04
  63.0000000000    8.7132185338e-06    3.5055529669e-04
  63.5000000000    1.1179494283e-05    5.3910914370e-04
  64.0000000000    3.3215489819e-05    8.4151068745e-04
  64.5000000000    1.2791832747e-04    1.3294180131e-03
  65.0000000000    3.6342089114e-04    2.1523177027e-03
  65.5000000000    7.6710578714e-04    3.5201255171e-03
  66.0000000000    1.1667579027e-03    5.2433578156e-03
  66.5000000000    1.3395084570e-03    6.6890649519e-03
  67.0000000000    1.3371132757e-03    7.7238352858e-03
  67.5000000000    1.2612006122e-03    8.3814259647e-03
  68.0000000000    1.1746866507e-03    8.7422948519e-03
  68.5000000000    1.1038587933e-03    8.9303181002e-03
  69.0000000000    1.0450386506e-03    9.0200787768e-03
  69.5000000000    9.9172819838e-04    9.0475885160e-03
  70.0000000000    9.4258831445e-04    9.0357184753e-03
  70.5000000000    8.9888649493e-04    9.0029715733e-03
  71.0000000000    8.6223786684e-04    8.9637194948e-03
  71.5000000000    8.3354088113e-04    8.9273620784e-03
  72.0000000000    8.1253049007e-04    8.8986359659e-03
  72.5000000000    7.9793070015e-04    8.8787717223e-03
  73.0000000000    7.8803812315e-04    8.8668148094e-03
  73.5000000000    7.8131862396e-04    8.8607469207e-03
  74.0000000000    7.7670622301e-04    8.8583069117e-03
  74.5000000000    7.7357268322e-04    8.8575056741e-03
  75.0000000000    7.7152036524e-04    8.8568536474e-03
  75.5000000000    7.7018125634e-04    8.8553677639e-03
  76.0000000000    7.6913765867e-04    8.8524958993e-03
  76.5000000000    7.6797469141e-04    8.8480464012e-03
  77.0000000000    7.6638839860e-04    8.8421054116e-03
  77.5000000000    7.6426845114e-04    8.8349677389e-03
  78.0000000000    7.6170923395e-04    8.8270597140e-03
  78.5000000000    7.5893991475e-04    8.8188324556e-03
  79.0000000000    7.5621123527e-04    8.8106706480e-03
  79.5000000000    7.5369762471e-04    8.8028514585e-03
  80.0000000000    7.5145576690e-04    8.7955349386e-03
  80.5000000000    7.4944411315e-04    8.7887853798e-03
  81.0000000000    7.4758471857e-04    8.7826092875e-03
  81.5000000000    7.4582360609e-04    8.7769869440e-03
  82.0000000000    7.4415855753e-04    8.7718840552e-03
  82.5000000000    7.4262531532e-04    8.7672481604e-03
  83.0000000000    7.4125937497e-04    8.7630074318e-03
  83.5000000000    7.4006220029e-04    8.7590751691e-03
  84.0000000000    7.3899412483e-04    8.7553673496e-03
  84.5000000000    7.3799470360e-04    8.7518249873e-03
  85.0000000000    7.3701447761e-04    8.7484204625e-03
  85.5000000000    7.3603912473e-04    8.7451553013e-03
  86.0000000000    7.3509066786e-04    8.7420444629e-03
  86.5000000000    7.3420710045e-04    8.7390982776e-03
  87.0000000000    7.3341471179e-04    8.7363112986e-03
  87.5000000000    7.3271205291e-04    8.7336643540e-03
  88.0000000000    7.3207348851e-04    8.7311345431e-03
  88.5000000000    7.3146696551e-04    8.7287030430e-03
  89.0000000000    7.3087321919e-04    8.7263595939e-03
  89.5000000000    7.3029458206e-04    8.7240955211e-03
  90.0000000000    7.2974806793e-04    8.7218972462e-03
  90.5000000000    7.2924877241e-04    8.7197426316e-03
  91.0000000000    7.2879619696e-04    8.7176014455e-03
  91.5000000000    7.2837224893e-04    8.7154461944e-03
  92.0000000000    7.2795152902e-04    8.7132559946e-03
  92.5000000000    7.2751577163e-04    8.7110234528e-03
  93.0000000000    7.2706245984e-04    8.7087452541e-03
  93.5000000000    7.2660231714e-04    8.7064216779e-03
  94.0000000000    7.2614893567e-04    8.7040442837e-03
  94.5000000000    7.2570672848e-04    8.7016019345e-03
  95.0000000000    7.2526736898e-04    8.6990820338e-03
  95.5000000000    7.2481493324e-04    8.6964782340e-03
  96.0000000000    7.2433661502e-04    8.6937919894e-03
  96.5000000000    7.2383000664e-04    8.6910297986e-03
  97.0000000000    7.2330366879e-04    8.6881992241e-03
  97.5000000000    7.2276965483e-04    8.6853020130e-03
  98.0000000000    7.2223414715e-04    8.6823355846e-03
  98.5000000000    7.2169366596e-04    8.6792936691e-03
  99.0000000000    7.2113793942e-04    8.6761743125e-03
  99.5000000000    7.2055766103e-04    8.6729797951e-03
 100.0000000000    7.1995094728e-04    8.6697170895e-03
 100.5000000000    7.1932475020e-04    8.6663941710e-03
 101.0000000000    7.1868919784e-04    8.6630159690e-03
 101.5000000000    7.1805064431e-04    8.6595827991e-03
 102.0000000000    7.1740770138e-04    8.6560932533e-03
 102.5000000000    7.1675344388e-04    8.6525476631e-03
 103.0000000000    7.1608116788e-04    8.6489497557e-03
 103.5000000000    7.1538974153e-04    8.6453080206e-03
 104.0000000000    7.1468450757e-04    8.6416303601e-03
 104.5000000000    7.1397359423e-04    8.6379239726e-03
 105.0000000000    7.1326205963e-04    8.6341869622e-03
 105.5000000000    7.1254960291e-04    8.6304174924e-03
 106.0000000000    7.1183127181e-04    8.6266137434e-03
