#          time         integral Re         integral Im
#          r =           140.000000          140.000000
   0.0000000000    1.2318765737e-22    5.3435459063e-24
   0.2500000000    1.2343397255e-22   -1.1553247341e-23
   0.5000000000    1.1279133164e-22    2.8378399484e-23
   0.7500000000    1.3053317536e-22    1.8216432320e-23
   1.0000000000    1.2184094558e-22   -1.0520241317e-24
   1.2500000000    1.1942597461e-22   -6.8377462395e-25
   1.5000000000    1.2488900790e-22    4.1933471202e-24
   1.7500000000    1.1265293983e-22   -1.8923006083e-24
   2.0000000000    1.3521948052e-22    3.3447822898e-23
   2.2500000000    1.1106541058e-22    6.6420499522e-24
   2.5000000000    1.1137668969e-22    5.1308265186e-24
   2.7500000000    1.2633044008e-22   -3.2586505578e-24
   3.0000000000    1.2238067551e-22    7.9912822610e-24
   3.2500000000    1.4108434275e-22    2.5750685511e-23
   3.5000000000    1.2472838768e-22   -1.4912115703e-23
   3.7500000000    1.1864499605e-22   -1.8665100733e-23
   4.0000000000    1.1332259319e-22    5.1008922705e-23
   4.2500000000    1.1536012984e-22   -7.0924546394e-24
   4.5000000000    1.1292881822e-22    1.4057959433e-23
   4.7500000000    1.2401160392e-22   -2.7490521088e-24
   5.0000000000    1.3428338580e-22    2.4461934361e-23
   5.2500000000    1.5431352500e-22    2.1917776848e-24
   5.5000000000    1.0672230500e-22    1.3416617298e-23
   5.7500000000    1.1514572655e-22    2.7680044905e-23
   6.0000000000    1.3656863755e-22   -2.8728303729e-24
   6.2500000000    1.2053488912e-22   -2.3242096222e-23
   6.5000000000    1.0166254234e-22    2.3313265833e-23
   6.7500000000    1.3303549103e-22    1.2528200882e-23
   7.0000000000    1.1922660591e-22   -6.9039066077e-24
   7.2500000000    1.4521351898e-22    4.3715622441e-23
   7.5000000000    1.1633078357e-22    6.8220818231e-24
   7.7500000000    1.0193091704e-22    1.0789680065e-23
   8.0000000000    1.3471586535e-22    9.2292292684e-24
   8.2500000000    1.2440597019e-22   -1.1402982059e-24
   8.5000000000    1.0924184857e-22    4.5403440787e-24
   8.7500000000    1.0522016147e-22   -1.1100205802e-24
   9.0000000000    1.0757328977e-22    1.9725455678e-23
   9.2500000000    1.1766561094e-22   -8.2718340121e-24
   9.5000000000    1.1462813503e-22    1.1479979614e-23
   9.7500000000    1.0721017652e-22    1.8533228622e-23
  10.0000000000    1.2572306055e-22    2.2721725599e-24
  10.2500000000    8.9555897108e-23    3.5466843831e-23
  10.5000000000    9.3041290339e-23    1.0065292817e-23
  10.7500000000    1.0930844244e-22    2.3082030833e-24
  11.0000000000    1.0343888641e-22   -4.8248585094e-24
  11.2500000000    1.4461182824e-22    1.5365256361e-24
  11.5000000000    8.4245946862e-23    2.1010228842e-23
  11.7500000000    9.8086253261e-23    2.8291071961e-24
  12.0000000000    1.0519817806e-22   -1.1042951360e-23
  12.2500000000    1.1276766961e-22    9.6899636601e-24
  12.5000000000    1.0083656566e-22    8.8033684529e-24
  12.7500000000    9.1790941024e-23   -2.6561793468e-25
  13.0000000000    8.4270228875e-23    6.5289835402e-24
  13.2500000000    1.0360932365e-22    3.3150067812e-24
  13.5000000000    1.0334878426e-22    1.5824359754e-23
  13.7500000000    8.9538406126e-23   -6.4237078241e-24
  14.0000000000    1.0399327232e-22    4.7817831233e-23
  14.2500000000    9.8432978952e-23    2.3375030047e-24
  14.5000000000    1.1448123525e-22    9.8451470885e-24
  14.7500000000    1.0257685099e-22    1.0970180504e-24
  15.0000000000    9.2614506988e-23    1.4431529654e-23
  15.2500000000    1.1655080283e-22    2.2070610523e-23
  15.5000000000    1.0963800454e-22    8.4893552286e-24
  15.7500000000    1.0098784096e-22    4.7419191658e-25
  16.0000000000    8.7916359322e-23    3.3915354080e-23
  16.2500000000    1.0289671831e-22    2.8955880252e-23
  16.5000000000    1.2914684501e-22    5.4592496377e-25
  16.7500000000    9.5624752526e-23    1.5161065686e-23
  17.0000000000    8.7725075943e-23    6.6966927614e-24
  17.2500000000    1.1453725052e-22    3.6357677738e-23
  17.5000000000    9.5583423457e-23   -1.1824370804e-23
  17.7500000000    8.3347213069e-23   -7.2179986849e-24
  18.0000000000    9.5721775248e-23    3.4437257095e-23
  18.2500000000    9.9560429483e-23    2.9616321806e-23
  18.5000000000    9.7557354626e-23    1.6484005494e-24
  18.7500000000    1.0427173973e-22    1.7981545841e-23
  19.0000000000    8.8500355027e-23   -1.0403324294e-24
  19.2500000000    8.2373032053e-23    2.3380229904e-23
  19.5000000000    1.0546841391e-22    7.7938214661e-24
  19.7500000000    9.8557504737e-23    2.1756450855e-23
  20.0000000000    1.5497362063e-22    1.3518765982e-23
  20.2500000000    9.5822387513e-23    6.0840020138e-24
  20.5000000000    8.1620675695e-23   -9.0513827624e-24
  20.7500000000    1.1057020804e-22    3.5062377767e-23
  21.0000000000    1.0456541101e-22    1.2995390165e-23
  21.2500000000    1.0217780243e-22    1.6375487288e-23
  21.5000000000    9.9749700680e-23    2.0288376152e-23
  21.7500000000    9.4576723979e-23   -6.6707086115e-24
  22.0000000000    8.4987749190e-23    2.5071209833e-23
  22.2500000000    9.4408185141e-23    5.8697002958e-24
  22.5000000000    1.2156850978e-22    3.3056142410e-23
  22.7500000000    8.7453225589e-23    3.6307274320e-23
  23.0000000000    1.0134650326e-22   -1.2828123336e-23
  23.2500000000    9.5854940308e-23   -2.6850367757e-25
  23.5000000000    7.3980940455e-23   -7.1692206053e-24
  23.7500000000    9.9873749853e-23    1.5461278947e-23
  24.0000000000    9.0676911286e-23   -2.2772357371e-23
  24.2500000000    1.0178363944e-22    1.5501585311e-24
  24.5000000000    1.0390382779e-22    4.6259635391e-23
  24.7500000000    9.7341496439e-23    6.7437657308e-24
  25.0000000000    8.0333567295e-23   -1.0483970767e-23
  25.2500000000    9.8338014635e-23   -2.6495185698e-24
  25.5000000000    9.1860496455e-23    1.4006322828e-23
  25.7500000000    9.3486618680e-23    1.6641767754e-23
  26.0000000000    1.0746188038e-22    8.6181925167e-24
  26.2500000000    1.1436034085e-22    2.5602272622e-23
  26.5000000000    1.0621518088e-22    2.5898110866e-23
  26.7500000000    9.7795903559e-23    5.1479413846e-23
  27.0000000000    9.4617841880e-23    1.9631203281e-23
  27.2500000000    9.9563885285e-23    5.4811548545e-24
  27.5000000000    1.1202461985e-22    2.1636020450e-23
  27.7500000000    1.0512208165e-22    2.6820418869e-23
  28.0000000000    1.0153177397e-22    1.6996107013e-23
  28.2500000000    8.9735638882e-23    8.5104296708e-24
  28.5000000000    1.0170608095e-22    1.7990274734e-23
  28.7500000000    8.7256618451e-23    2.1292431421e-23
  29.0000000000    8.9011129316e-23    8.6768612974e-24
  29.2500000000    7.7284316394e-23   -6.1626549022e-25
  29.5000000000    9.8878492587e-23    2.6419876142e-24
  29.7500000000    7.8309422235e-23    3.5179198179e-23
  30.0000000000    9.4164545681e-23   -9.2135581449e-24
  30.2500000000    6.0237811394e-23    1.6493829901e-23
  30.5000000000    6.6784186992e-23    1.3689140930e-23
  30.7500000000    1.0213150271e-22    7.9079189815e-24
  31.0000000000    9.1324505898e-23   -2.1265444791e-23
  31.2500000000    8.6373637676e-23    2.5943272935e-23
  31.5000000000    7.8347685623e-23    7.6445479859e-24
  31.7500000000    7.7942487584e-23    1.1861622719e-23
  32.0000000000    7.6864326513e-23    9.6079230927e-24
  32.2500000000    8.2322713522e-23    2.4823722099e-23
  32.5000000000    8.5200334635e-23    1.6618364847e-23
  32.7500000000    7.9365763209e-23    2.1317683041e-23
  33.0000000000    1.0476427568e-22   -2.7227461353e-23
  33.2500000000    9.1079086876e-23    2.7586551285e-24
  33.5000000000    6.9472330590e-23    2.4880484457e-23
  33.7500000000    8.6568890046e-23    2.1903378482e-23
  34.0000000000    6.7988598163e-23    1.6299660812e-23
  34.2500000000    7.3862653785e-23    8.7504098956e-24
  34.5000000000    7.8211432803e-23    2.0994072599e-24
  34.7500000000    5.2028825297e-23    1.2261344880e-23
  35.0000000000    9.2355718540e-23    2.0556551674e-23
  35.2500000000    7.5026001352e-23   -1.9598997783e-24
  35.5000000000    7.9681073807e-23    3.3990476566e-24
  35.7500000000    7.8521219539e-23    1.4293289768e-23
  36.0000000000    9.8877921478e-23   -7.2076737575e-24
  36.2500000000    7.0585577671e-23    1.2442403456e-23
  36.5000000000    8.1935200745e-23   -9.0840158922e-24
  36.7500000000    9.0207144948e-23    1.2397068577e-23
  37.0000000000    8.2015774501e-23   -8.7943322515e-24
  37.2500000000    8.0554271041e-23    5.9392736876e-24
  37.5000000000    7.4131030881e-23    3.0876402580e-23
  37.7500000000    7.9440103493e-23    2.3621430481e-24
  38.0000000000    9.7424451174e-23    1.6761503606e-23
  38.2500000000    9.6364397945e-23    1.6605869517e-23
  38.5000000000    9.7669209705e-23    9.3628704934e-24
  38.7500000000    7.3958739937e-23    1.0274153459e-23
  39.0000000000    8.0211195244e-23    5.7985325079e-24
  39.2500000000    7.9867289000e-23    8.6996701925e-24
  39.5000000000    9.1270816689e-23    1.7593770633e-24
  39.7500000000    7.8765809383e-23    1.8748389543e-23
  40.0000000000    5.8487016855e-23    3.0079458327e-23
  40.2500000000    8.3839085009e-23   -1.0117790752e-24
  40.5000000000    8.7808408231e-23    1.9348707592e-23
  40.7500000000    7.6609316919e-23    1.2694203202e-23
  41.0000000000    8.3807512390e-23    6.1949183846e-24
  41.2500000000    8.0497487947e-23    2.3939296027e-23
  41.5000000000    6.9717957202e-23    7.6457914619e-24
  41.7500000000    6.4329648555e-23    1.3419584301e-23
  42.0000000000    6.3824703688e-23   -8.4752614606e-24
  42.2500000000    7.1762691213e-23    2.2185012252e-23
  42.5000000000    7.5568279101e-23   -9.5611020440e-24
  42.7500000000    7.9380246294e-23    1.1571878611e-23
  43.0000000000    7.7881633444e-23    1.3112199871e-23
  43.2500000000    5.3157346262e-23   -9.1076519556e-24
  43.5000000000    6.3997591556e-23   -1.3228193538e-23
  43.7500000000    8.0144134416e-23   -1.2141980091e-24
  44.0000000000    6.3094690253e-23   -8.9912290737e-24
  44.2500000000    8.5527726652e-23    6.1255754749e-24
  44.5000000000    6.3382107525e-23    1.8921797484e-23
  44.7500000000    6.8920667273e-23    6.0799305266e-24
  45.0000000000    6.9464609352e-23   -2.0956516065e-23
  45.2500000000    7.7321523296e-23    2.0659293825e-23
  45.5000000000    6.2338227697e-23    2.6098060820e-23
  45.7500000000    6.7757303000e-23    8.2969913573e-24
  46.0000000000    6.5035600403e-23    1.9772861128e-24
  46.2500000000    5.6394327133e-23   -3.5729718354e-23
  46.5000000000    8.5213432694e-23    1.5547800873e-23
  46.7500000000    6.2503153559e-23   -2.1390585406e-24
  47.0000000000    5.9684410123e-23    2.8578065215e-23
  47.2500000000    6.8231440610e-23    2.4625743227e-23
