#          time             L^2_Ham             L^2_Mom
   0.0000000000    1.7355047487e-06    1.9163167495e-06
   0.5000000000    8.7948424569e-07    1.9020860640e-06
   1.0000000000    7.6559758715e-07    1.8612901754e-06
   1.5000000000    6.3998426819e-07    1.8356328046e-06
   2.0000000000    5.3188264326e-07    1.8222131206e-06
   2.5000000000    4.6199139162e-07    1.8198941624e-06
   3.0000000000    4.2528731091e-07    1.8258861587e-06
   3.5000000000    4.0538652492e-07    1.8366054839e-06
   4.0000000000    3.9110608874e-07    1.8492121181e-06
   4.5000000000    3.7386718774e-07    1.8622919956e-06
   5.0000000000    3.5400660587e-07    1.8753187791e-06
   5.5000000000    3.3326805335e-07    1.8879339653e-06
   6.0000000000    3.1290766306e-07    1.9006937016e-06
   6.5000000000    2.9379961508e-07    1.9136131996e-06
   7.0000000000    2.7571491181e-07    1.9271027592e-06
   7.5000000000    2.5967822039e-07    1.9414023200e-06
   8.0000000000    2.4466733684e-07    1.9567106624e-06
   8.5000000000    2.3142068613e-07    1.9730896330e-06
   9.0000000000    2.1912166188e-07    1.9916686216e-06
   9.5000000000    2.0816668785e-07    2.0095677462e-06
  10.0000000000    1.9820812271e-07    2.0325420724e-06
  10.5000000000    1.8926767492e-07    2.0499570732e-06
  11.0000000000    1.8124392437e-07    2.0719308366e-06
  11.5000000000    1.7398703955e-07    2.0951901158e-06
  12.0000000000    1.6741376275e-07    2.1194765675e-06
  12.5000000000    1.6169673113e-07    2.1448848194e-06
  13.0000000000    1.5669296956e-07    2.1714082482e-06
  13.5000000000    1.5230646253e-07    2.1985969590e-06
  14.0000000000    1.4877017206e-07    2.2270245424e-06
  14.5000000000    1.4601758663e-07    2.2560282930e-06
  15.0000000000    1.4901299067e-07    2.2861968572e-06
  15.5000000000    1.4753669324e-07    2.3184464764e-06
  16.0000000000    1.4536472642e-07    2.3490693780e-06
  16.5000000000    1.4125124932e-07    2.3816346375e-06
  17.0000000000    1.5544077024e-07    2.4151661146e-06
  17.5000000000    1.7209882480e-07    2.4500610944e-06
  18.0000000000    1.6815037347e-07    2.4846412832e-06
  18.5000000000    1.7135446703e-07    2.5212557542e-06
  19.0000000000    1.5998981798e-07    2.5560163595e-06
  19.5000000000    1.8360799703e-07    2.5927601507e-06
  20.0000000000    1.8609137644e-07    2.6292965366e-06
  20.5000000000    1.8351725907e-07    2.6684805531e-06
  21.0000000000    1.5801721214e-07    2.7027775817e-06
  21.5000000000    1.3253265968e-07    2.7414281843e-06
  22.0000000000    1.2674440290e-07    2.7793302339e-06
  22.5000000000    1.2482274920e-07    2.8182821567e-06
  23.0000000000    1.2382729070e-07    2.8580618750e-06
  23.5000000000    1.2363297560e-07    2.8978725104e-06
  24.0000000000    1.2446317462e-07    2.9381894718e-06
  24.5000000000    1.2616196735e-07    2.9792580369e-06
  25.0000000000    1.3018515053e-07    3.0200944694e-06
