#          time         integral Re         integral Im
#          r =           140.000000          140.000000
   0.0000000000    1.8796496658e-22   -1.6774802685e-22
   0.2500000000    1.9363361043e-22   -1.9394584750e-22
   0.5000000000    2.0920037316e-22   -1.9402975942e-22
   0.7500000000    1.9457575197e-22   -1.9876373437e-22
   1.0000000000    1.9452235488e-22   -1.7778346399e-22
   1.2500000000    2.0799071196e-22   -2.0152610046e-22
   1.5000000000    1.8871797958e-22   -1.9789313270e-22
   1.7500000000    2.0045269459e-22   -1.6535149258e-22
   2.0000000000    1.9295981577e-22   -1.9699940897e-22
   2.2500000000    1.7020834259e-22   -1.7606469785e-22
   2.5000000000    1.8909295310e-22   -1.8018103467e-22
   2.7500000000    1.7989559776e-22   -1.7038114204e-22
   3.0000000000    1.7882943370e-22   -1.7332392114e-22
   3.2500000000    1.9033080168e-22   -1.7964908979e-22
   3.5000000000    1.8369110586e-22   -1.6805416379e-22
   3.7500000000    1.9773579120e-22   -1.8777512662e-22
   4.0000000000    1.8657264379e-22   -1.7895434060e-22
   4.2500000000    1.8893791247e-22   -1.7822701220e-22
   4.5000000000    1.9835181109e-22   -1.9167532946e-22
   4.7500000000    1.9904369488e-22   -1.9962441566e-22
   5.0000000000    1.8133795409e-22   -1.7671205298e-22
   5.2500000000    1.8733246456e-22   -1.8026075738e-22
   5.5000000000    1.8739190959e-22   -1.8738559942e-22
   5.7500000000    1.9630163431e-22   -1.8111992731e-22
   6.0000000000    2.0996825958e-22   -1.6342782846e-22
   6.2500000000    2.0568574606e-22   -1.7037168180e-22
   6.5000000000    1.8139591632e-22   -1.8978195081e-22
   6.7500000000    2.0764520285e-22   -1.7643945618e-22
   7.0000000000    1.9668010459e-22   -1.6385004077e-22
   7.2500000000    1.9876275389e-22   -1.8165417174e-22
   7.5000000000    2.0750397313e-22   -1.8166397264e-22
   7.7500000000    1.9922051134e-22   -1.7051709186e-22
   8.0000000000    1.9978924721e-22   -1.7407734391e-22
   8.2500000000    1.8773666402e-22   -1.7779221030e-22
   8.5000000000    1.8613645208e-22   -1.6952045416e-22
   8.7500000000    1.9221102837e-22   -1.6219205133e-22
   9.0000000000    1.8959244914e-22   -1.6060872861e-22
   9.2500000000    1.8918472961e-22   -1.7138395711e-22
   9.5000000000    1.9448653412e-22   -1.6913773692e-22
   9.7500000000    1.8519240888e-22   -1.5664355547e-22
  10.0000000000    1.7881600243e-22   -1.7131369225e-22
