#          time         integral Re         integral Im
#          r =           140.000000          140.000000
   0.0000000000   -4.6372303909e-06    0.0000000000e+00
   0.2500000000   -4.6251718662e-06    0.0000000000e+00
   0.5000000000   -4.6132238494e-06    0.0000000000e+00
   0.7500000000   -4.6013810441e-06    0.0000000000e+00
   1.0000000000   -4.5896385423e-06    0.0000000000e+00
   1.2500000000   -4.5779915674e-06    0.0000000000e+00
   1.5000000000   -4.5664357442e-06    0.0000000000e+00
   1.7500000000   -4.5549670630e-06    0.0000000000e+00
   2.0000000000   -4.5435813353e-06    0.0000000000e+00
   2.2500000000   -4.5322748804e-06    0.0000000000e+00
   2.5000000000   -4.5210441015e-06    0.0000000000e+00
   2.7500000000   -4.5098854715e-06    0.0000000000e+00
   3.0000000000   -4.4987957208e-06    0.0000000000e+00
   3.2500000000   -4.4877717353e-06    0.0000000000e+00
   3.5000000000   -4.4768105858e-06    0.0000000000e+00
   3.7500000000   -4.4659094387e-06    0.0000000000e+00
   4.0000000000   -4.4550657510e-06    0.0000000000e+00
   4.2500000000   -4.4442769392e-06    0.0000000000e+00
   4.5000000000   -4.4335405669e-06    0.0000000000e+00
   4.7500000000   -4.4228543309e-06    0.0000000000e+00
   5.0000000000   -4.4122161096e-06    0.0000000000e+00
   5.2500000000   -4.4016237928e-06    0.0000000000e+00
   5.5000000000   -4.3910755263e-06    0.0000000000e+00
   5.7500000000   -4.3805692950e-06    0.0000000000e+00
   6.0000000000   -4.3701033678e-06    0.0000000000e+00
   6.2500000000   -4.3596760615e-06    0.0000000000e+00
   6.5000000000   -4.3492856842e-06    0.0000000000e+00
   6.7500000000   -4.3389307197e-06    0.0000000000e+00
   7.0000000000   -4.3286097185e-06    0.0000000000e+00
   7.2500000000   -4.3183212851e-06    0.0000000000e+00
   7.5000000000   -4.3080641400e-06    0.0000000000e+00
   7.7500000000   -4.2978370447e-06    0.0000000000e+00
   8.0000000000   -4.2876389516e-06    0.0000000000e+00
   8.2500000000   -4.2774688256e-06    0.0000000000e+00
   8.5000000000   -4.2673255845e-06    0.0000000000e+00
   8.7500000000   -4.2572079691e-06    0.0000000000e+00
   9.0000000000   -4.2471145955e-06    0.0000000000e+00
