#          time             L^2_Ham             L^2_Mom
   0.0000000000    4.1604015986e-06    3.9833521845e-06
   0.5000000000    1.2297081674e-06    3.9542066653e-06
   1.0000000000    1.0525804974e-06    3.9117953252e-06
   1.5000000000    9.0350259068e-07    3.8860215856e-06
   2.0000000000    7.6925737492e-07    3.8867416671e-06
   2.5000000000    6.5726261795e-07    3.9101888273e-06
   3.0000000000    5.8950402391e-07    3.9479158998e-06
   3.5000000000    5.5324809709e-07    3.9903176333e-06
   4.0000000000    5.3375216093e-07    4.0302766793e-06
   4.5000000000    5.2002273867e-07    4.0642528062e-06
   5.0000000000    5.0320232286e-07    4.0924077851e-06
   5.5000000000    4.8156598414e-07    4.1161663157e-06
   6.0000000000    4.5740141104e-07    4.1373549209e-06
   6.5000000000    4.3275919742e-07    4.1575540148e-06
   7.0000000000    4.0897444269e-07    4.1779708587e-06
   7.5000000000    3.8688956081e-07    4.1997810484e-06
   8.0000000000    3.6751419289e-07    4.2227030270e-06
   8.5000000000    3.5062869010e-07    4.2477651493e-06
   9.0000000000    3.3613092718e-07    4.2764926038e-06
   9.5000000000    3.2340353397e-07    4.3047343007e-06
  10.0000000000    3.1259563055e-07    4.3354932253e-06
  10.5000000000    3.0327390945e-07    4.3698299343e-06
  11.0000000000    2.9616739717e-07    4.4042221978e-06
  11.5000000000    2.8861989078e-07    4.4410681684e-06
  12.0000000000    2.8332986636e-07    4.4802869122e-06
  12.5000000000    2.7921767164e-07    4.5223888933e-06
  13.0000000000    2.7903921414e-07    4.5645823164e-06
  13.5000000000    2.7513519300e-07    4.6084436795e-06
  14.0000000000    2.8073398523e-07    4.6557219126e-06
  14.5000000000    2.8077390614e-07    4.7024539648e-06
  15.0000000000    2.7909023351e-07    4.7518142681e-06
  15.5000000000    2.7825965290e-07    4.8055351106e-06
  16.0000000000    2.7972805711e-07    4.8550339515e-06
  16.5000000000    2.9027171607e-07    4.9062263354e-06
  17.0000000000    3.1079796820e-07    4.9610450931e-06
  17.5000000000    3.0901961648e-07    5.0164175362e-06
  18.0000000000    3.0541417242e-07    5.0729357460e-06
  18.5000000000    3.0450945801e-07    5.1311259866e-06
  19.0000000000    3.0324136336e-07    5.1904102712e-06
  19.5000000000    3.0565190036e-07    5.2514904250e-06
  20.0000000000    3.1361160021e-07    5.3118843017e-06
  20.5000000000    2.9818309533e-07    5.3705050330e-06
  21.0000000000    2.9678969575e-07    5.4318612174e-06
  21.5000000000    3.0074990255e-07    5.4948484468e-06
  22.0000000000    3.0890602242e-07    5.5595836931e-06
  22.5000000000    3.1782613285e-07    5.6258456144e-06
  23.0000000000    3.2148011574e-07    5.6902372331e-06
  23.5000000000    3.2453988528e-07    5.7570094824e-06
  24.0000000000    3.2741931299e-07    5.8240606711e-06
  24.5000000000    3.3275947713e-07    5.8948932559e-06
  25.0000000000    3.4012620214e-07    5.9634147554e-06
  25.5000000000    3.4555979594e-07    6.0318796070e-06
  26.0000000000    3.4807313003e-07    6.0988178030e-06
  26.5000000000    3.3994941594e-07    6.1688203310e-06
  27.0000000000    3.4418469414e-07    6.2394783225e-06
  27.5000000000    3.4787107415e-07    6.3105252243e-06
  28.0000000000    3.5252175460e-07    6.3815028423e-06
  28.5000000000    3.5740148603e-07    6.4532763568e-06
  29.0000000000    3.6262659127e-07    6.5256283234e-06
  29.5000000000    3.6795967067e-07    6.5984401065e-06
  30.0000000000    3.7353411859e-07    6.6733642378e-06
  30.5000000000    3.7964753297e-07    6.7460191054e-06
  31.0000000000    3.8561402268e-07    6.8204217339e-06
  31.5000000000    3.9210082100e-07    6.8952459885e-06
  32.0000000000    3.9865512164e-07    6.9720211676e-06
  32.5000000000    4.0609515210e-07    7.0451514132e-06
  33.0000000000    4.1297665339e-07    7.1180524639e-06
  33.5000000000    4.2014038073e-07    7.1923778218e-06
  34.0000000000    4.2687110508e-07    7.2747655670e-06
  34.5000000000    4.3282640445e-07    7.3428516587e-06
  35.0000000000    4.3913037612e-07    7.4269161527e-06
  35.5000000000    4.4307178023e-07    7.4991551338e-06
  36.0000000000    4.4715480664e-07    7.5714299027e-06
  36.5000000000    4.5146266746e-07    7.6460132109e-06
  37.0000000000    4.5492613395e-07    7.7217578362e-06
  37.5000000000    4.5847254333e-07    7.7966127612e-06
  38.0000000000    4.6161129106e-07    7.8724300597e-06
  38.5000000000    4.6429260950e-07    7.9488812159e-06
  39.0000000000    4.6704455410e-07    8.0253985822e-06
  39.5000000000    4.6963832056e-07    8.1018792151e-06
  40.0000000000    4.7215425093e-07    8.1783433144e-06
  40.5000000000    4.7516632780e-07    8.2573685081e-06
  41.0000000000    4.7808036688e-07    8.3346630189e-06
  41.5000000000    4.8081465028e-07    8.4204314152e-06
  42.0000000000    4.8377956446e-07    8.4903101809e-06
  42.5000000000    4.8710217762e-07    8.5629494014e-06
  43.0000000000    4.9044740768e-07    8.6365214978e-06
  43.5000000000    4.9395913372e-07    8.7123068597e-06
  44.0000000000    4.9720596192e-07    8.7878412956e-06
  44.5000000000    5.0058252046e-07    8.8636769518e-06
  45.0000000000    5.0449035953e-07    8.9446670038e-06
  45.5000000000    5.0829028361e-07    9.0484066872e-06
  46.0000000000    5.1193382502e-07    9.1124476468e-06
  46.5000000000    5.1543077422e-07    9.1776568423e-06
  47.0000000000    5.1896695869e-07    9.2455283167e-06
  47.5000000000    5.2278895108e-07    9.3205050242e-06
  48.0000000000    5.2658087569e-07    9.3924009772e-06
  48.5000000000    5.3063053268e-07    9.4683209136e-06
  49.0000000000    5.3464770301e-07    9.5519964937e-06
  49.5000000000    5.3835543426e-07    9.6189461322e-06
  50.0000000000    5.4212218639e-07    9.6927123996e-06
  50.5000000000    5.4602278085e-07    9.7670489490e-06
  51.0000000000    5.5015475683e-07    9.8433569072e-06
  51.5000000000    5.5405249791e-07    9.9126565111e-06
  52.0000000000    5.5776333202e-07    9.9856693118e-06
  52.5000000000    5.6180598548e-07    1.0060281236e-05
  53.0000000000    5.6587458225e-07    1.0134913615e-05
  53.5000000000    5.6998485613e-07    1.0209015941e-05
  54.0000000000    5.7414298611e-07    1.0298709444e-05
  54.5000000000    5.7819432817e-07    1.0361766138e-05
  55.0000000000    5.8230753817e-07    1.0428553089e-05
  55.5000000000    5.8620609777e-07    1.0500109986e-05
  56.0000000000    5.8987620916e-07    1.0573281745e-05
  56.5000000000    5.9412222558e-07    1.0640405422e-05
  57.0000000000    5.9803621065e-07    1.0715359772e-05
  57.5000000000    6.0130418399e-07    1.0775096408e-05
  58.0000000000    6.0504467102e-07    1.0836515575e-05
  58.5000000000    6.0839391217e-07    1.0894932047e-05
  59.0000000000    6.1154527389e-07    1.0958249944e-05
  59.5000000000    6.1501985504e-07    1.1025481830e-05
  60.0000000000    6.1888675685e-07    1.1095363034e-05
  60.5000000000    6.2296412257e-07    1.1167053967e-05
  61.0000000000    6.2721124546e-07    1.1251488309e-05
  61.5000000000    6.3154523880e-07    1.1314622632e-05
  62.0000000000    6.3561094702e-07    1.1405420127e-05
  62.5000000000    6.3973173452e-07    1.1459287150e-05
  63.0000000000    6.4329604217e-07    1.1537195310e-05
  63.5000000000    6.4714161127e-07    1.1592773543e-05
  64.0000000000    6.5127378638e-07    1.1663025285e-05
  64.5000000000    6.5518801444e-07    1.1725498552e-05
  65.0000000000    6.5921528925e-07    1.1793764038e-05
  65.5000000000    6.6335277947e-07    1.1861149989e-05
  66.0000000000    6.6751962081e-07    1.1940668699e-05
  66.5000000000    6.7162124409e-07    1.1998539238e-05
  67.0000000000    6.7563959174e-07    1.2065013223e-05
  67.5000000000    6.7970180513e-07    1.2132976174e-05
  68.0000000000    6.8374409001e-07    1.2207348470e-05
  68.5000000000    6.8780001156e-07    1.2328481953e-05
  69.0000000000    6.9167304124e-07    1.2367830325e-05
  69.5000000000    6.9576328359e-07    1.2410779218e-05
  70.0000000000    6.9964293107e-07    1.2464598963e-05
  70.5000000000    7.0365684545e-07    1.2623505856e-05
  71.0000000000    7.0755717595e-07    1.2619485238e-05
  71.5000000000    7.1169729647e-07    1.2674250606e-05
  72.0000000000    7.1557670925e-07    1.2754831816e-05
  72.5000000000    7.1947681821e-07    1.2812033590e-05
  73.0000000000    7.2383048441e-07    1.2855390904e-05
  73.5000000000    7.2821706747e-07    1.2917139413e-05
  74.0000000000    7.3200836963e-07    1.2980786560e-05
  74.5000000000    7.3611721271e-07    1.3056592811e-05
  75.0000000000    7.4225706138e-07    1.3148592531e-05
  75.5000000000    7.4544804492e-07    1.3211232115e-05
  76.0000000000    7.4951646433e-07    1.3266266396e-05
  76.5000000000    7.5374336610e-07    1.3324519794e-05
  77.0000000000    7.5661799367e-07    1.3378214418e-05
  77.5000000000    7.5862052463e-07    1.3445570170e-05
  78.0000000000    7.6294953769e-07    1.3507034383e-05
  78.5000000000    7.6792269216e-07    1.3573327779e-05
  79.0000000000    7.7192277567e-07    1.3625945163e-05
  79.5000000000    7.7629652464e-07    1.3682147329e-05
  80.0000000000    7.7958006777e-07    1.3744315122e-05
  80.5000000000    7.8276628228e-07    1.3806377574e-05
  81.0000000000    7.8630814177e-07    1.3871536727e-05
  81.5000000000    7.9030432236e-07    1.3935896672e-05
  82.0000000000    7.9407065263e-07    1.3992824572e-05
  82.5000000000    7.9825788273e-07    1.4053700362e-05
  83.0000000000    8.0195400061e-07    1.4115377612e-05
  83.5000000000    8.0553118036e-07    1.4176847830e-05
  84.0000000000    8.0950870169e-07    1.4236713317e-05
  84.5000000000    8.1314240495e-07    1.4296443729e-05
  85.0000000000    8.1752328958e-07    1.4356777790e-05
  85.5000000000    8.2243011941e-07    1.4417112736e-05
  86.0000000000    8.2947657607e-07    1.4477172588e-05
  86.5000000000    8.3748641557e-07    1.4541332525e-05
  87.0000000000    8.4509658346e-07    1.4597986207e-05
  87.5000000000    8.5701550890e-07    1.4657222728e-05
  88.0000000000    8.7132177104e-07    1.4716491766e-05
  88.5000000000    8.8328516056e-07    1.4786222417e-05
  89.0000000000    8.9066343551e-07    1.4845563235e-05
  89.5000000000    9.0075405411e-07    1.4898711107e-05
  90.0000000000    9.0869969754e-07    1.4957444602e-05
  90.5000000000    9.1608480009e-07    1.5010618919e-05
  91.0000000000    9.2165559807e-07    1.5068490621e-05
  91.5000000000    9.2561826060e-07    1.5132997355e-05
  92.0000000000    9.2892715241e-07    1.5186552144e-05
  92.5000000000    9.3198945283e-07    1.5245268634e-05
  93.0000000000    9.3461193353e-07    1.5300205697e-05
  93.5000000000    9.3592468233e-07    1.5357639989e-05
  94.0000000000    9.3762240860e-07    1.5415500867e-05
  94.5000000000    9.4042528371e-07    1.5471543491e-05
  95.0000000000    9.4307839523e-07    1.5529149339e-05
  95.5000000000    9.4484293610e-07    1.5584295458e-05
  96.0000000000    9.4692201216e-07    1.5640904203e-05
  96.5000000000    9.5022085183e-07    1.5702403447e-05
  97.0000000000    9.5369260801e-07    1.5757985358e-05
  97.5000000000    9.5624247458e-07    1.5816090683e-05
  98.0000000000    9.5868688044e-07    1.5867780449e-05
  98.5000000000    9.6177074791e-07    1.5980689231e-05
  99.0000000000    9.6505569627e-07    1.5996564985e-05
  99.5000000000    9.6854355035e-07    1.6037494218e-05
 100.0000000000    9.7354445116e-07    1.6091108407e-05
 100.5000000000    9.7744818474e-07    1.6143721247e-05
 101.0000000000    9.7708232217e-07    1.6198335133e-05
 101.5000000000    9.7485127890e-07    1.6259766507e-05
 102.0000000000    9.7760090478e-07    1.6311089946e-05
 102.5000000000    9.8603533014e-07    1.6366219954e-05
 103.0000000000    9.9293624043e-07    1.6547946486e-05
 103.5000000000    9.9166967602e-07    1.6478428923e-05
 104.0000000000    9.8985076959e-07    1.6524592425e-05
 104.5000000000    9.9297542109e-07    1.6587731738e-05
 105.0000000000    9.9794250181e-07    1.6630791933e-05
 105.5000000000    1.0003808445e-06    1.6701956757e-05
 106.0000000000    1.0018289814e-06    1.6756806087e-05
 106.5000000000    1.0043706361e-06    1.6797833475e-05
 107.0000000000    1.0073436616e-06    1.6843442397e-05
 107.5000000000    1.0099899500e-06    1.6897665063e-05
 108.0000000000    1.0125304828e-06    1.6949824560e-05
 108.5000000000    1.0152632650e-06    1.7012013326e-05
 109.0000000000    1.0179090872e-06    1.7060203542e-05
 109.5000000000    1.0203803431e-06    1.7110002665e-05
 110.0000000000    1.0229943698e-06    1.7161503222e-05
 110.5000000000    1.0257158620e-06    1.7212706260e-05
 111.0000000000    1.0285148872e-06    1.7287344421e-05
 111.5000000000    1.0311616209e-06    1.7318641923e-05
 112.0000000000    1.0337467234e-06    1.7369906383e-05
 112.5000000000    1.0365076538e-06    1.7421675337e-05
 113.0000000000    1.0391252482e-06    1.7473187681e-05
 113.5000000000    1.0420391130e-06    1.7524604170e-05
 114.0000000000    1.0449272552e-06    1.7725067796e-05
 114.5000000000    1.0477006618e-06    1.7700550135e-05
 115.0000000000    1.0505116613e-06    1.7676670407e-05
 115.5000000000    1.0533887812e-06    1.7711031699e-05
 116.0000000000    1.0562729580e-06    1.7766148492e-05
 116.5000000000    1.0591094186e-06    1.7814661085e-05
 117.0000000000    1.0618712442e-06    1.7866578609e-05
 117.5000000000    1.0651307871e-06    1.7917502920e-05
 118.0000000000    1.0684200182e-06    1.7989089657e-05
 118.5000000000    1.0716670096e-06    1.8022019961e-05
 119.0000000000    1.0747575700e-06    1.8069332796e-05
 119.5000000000    1.0780600554e-06    1.8118890730e-05
 120.0000000000    1.0817083974e-06    1.8168718179e-05
 120.5000000000    1.0855420914e-06    1.8243673489e-05
 121.0000000000    1.0892605739e-06    1.8270830068e-05
 121.5000000000    1.0927927031e-06    1.8320118588e-05
 122.0000000000    1.0965295357e-06    1.8369982283e-05
 122.5000000000    1.1007427452e-06    1.8419514991e-05
 123.0000000000    1.1045757594e-06    1.8468872738e-05
 123.5000000000    1.1082123158e-06    1.8518134573e-05
 124.0000000000    1.1121048673e-06    1.8567256131e-05
 124.5000000000    1.1163602305e-06    1.8616269848e-05
 125.0000000000    1.1200357679e-06    1.8665221662e-05
 125.5000000000    1.1231064645e-06    1.8720282757e-05
 126.0000000000    1.1266931498e-06    1.8764909192e-05
 126.5000000000    1.1310078277e-06    1.8813900497e-05
 127.0000000000    1.1346579328e-06    1.8862794619e-05
 127.5000000000    1.1373346122e-06    1.8911365680e-05
 128.0000000000    1.1403951326e-06    1.8970638432e-05
 128.5000000000    1.1443979985e-06    1.9012748368e-05
 129.0000000000    1.1480043353e-06    1.9059342981e-05
 129.5000000000    1.1503827496e-06    1.9106855305e-05
 130.0000000000    1.1534010395e-06    1.9182307499e-05
 130.5000000000    1.1570471313e-06    1.9204976102e-05
 131.0000000000    1.1600654133e-06    1.9252476017e-05
 131.5000000000    1.1627171969e-06    1.9300846287e-05
 132.0000000000    1.1657096713e-06    1.9348867677e-05
 132.5000000000    1.1690609611e-06    1.9396685087e-05
 133.0000000000    1.1719191584e-06    1.9444390036e-05
 133.5000000000    1.1747448221e-06    1.9492131254e-05
 134.0000000000    1.1776085749e-06    1.9539800890e-05
 134.5000000000    1.1807157050e-06    1.9587319902e-05
 135.0000000000    1.1836296135e-06    1.9641642248e-05
 135.5000000000    1.1865066348e-06    1.9684333978e-05
 136.0000000000    1.1894103528e-06    1.9732214276e-05
 136.5000000000    1.1924789011e-06    1.9779867523e-05
 137.0000000000    1.1954522995e-06    1.9853207647e-05
 137.5000000000    1.1982262776e-06    1.9879985836e-05
 138.0000000000    1.2010171625e-06    1.9923944455e-05
 138.5000000000    1.2040463634e-06    1.9970456638e-05
 139.0000000000    1.2070435191e-06    2.0017384166e-05
 139.5000000000    1.2098566264e-06    2.0071548742e-05
 140.0000000000    1.2126297266e-06    2.0113425643e-05
 140.5000000000    1.2157025734e-06    2.0160933764e-05
 141.0000000000    1.2186520905e-06    2.0208231287e-05
 141.5000000000    1.2216297259e-06    2.0255221721e-05
 142.0000000000    1.2243200402e-06    2.0302103822e-05
 142.5000000000    1.2273129227e-06    2.0348950469e-05
 143.0000000000    1.2302179900e-06    2.0395772519e-05
 143.5000000000    1.2332450949e-06    2.0442558181e-05
 144.0000000000    1.2362697927e-06    2.0521498601e-05
 144.5000000000    1.2413747212e-06    2.0650129874e-05
 145.0000000000    1.2433158436e-06    2.0603076259e-05
 145.5000000000    1.2460042308e-06    2.0654784173e-05
 146.0000000000    1.2491787443e-06    2.0709664486e-05
 146.5000000000    1.2527362431e-06    2.0759697243e-05
 147.0000000000    1.2566513548e-06    2.0784372922e-05
 147.5000000000    1.2602961337e-06    2.0825549962e-05
 148.0000000000    1.2651745595e-06    2.0873604065e-05
 148.5000000000    1.2728484056e-06    2.1012446813e-05
 149.0000000000    1.2822895141e-06    2.0975718966e-05
 149.5000000000    1.2904771700e-06    2.1013000565e-05
 150.0000000000    1.2981471677e-06    2.1058811646e-05
 150.5000000000    1.3129833758e-06    2.1107634213e-05
 151.0000000000    1.3344622003e-06    2.1154626373e-05
 151.5000000000    1.3491214458e-06    2.1201367679e-05
 152.0000000000    1.3589758248e-06    2.1418592101e-05
 152.5000000000    1.3822348470e-06    2.1399523860e-05
 153.0000000000    1.4147065699e-06    2.1409050495e-05
 153.5000000000    1.4269960080e-06    2.1409496532e-05
 154.0000000000    1.4283177674e-06    2.1455131143e-05
 154.5000000000    1.4561670895e-06    2.1484203484e-05
 155.0000000000    1.4929705258e-06    2.1534808032e-05
 155.5000000000    1.4953063107e-06    2.1589620090e-05
 156.0000000000    1.4872552978e-06    2.1630379404e-05
 156.5000000000    1.5123850167e-06    2.1674764465e-05
 157.0000000000    1.5380153259e-06    2.1720965471e-05
 157.5000000000    1.5269195732e-06    2.1803770853e-05
 158.0000000000    1.5142977917e-06    2.1839756979e-05
 158.5000000000    1.5282712281e-06    2.1873813532e-05
 159.0000000000    1.5366302311e-06    2.1908545595e-05
 159.5000000000    1.5264058769e-06    2.2184453274e-05
 160.0000000000    1.5262347216e-06    2.2013364127e-05
 160.5000000000    1.5397620398e-06    2.2074725469e-05
 161.0000000000    1.5446460701e-06    2.2115169885e-05
 161.5000000000    1.5393743432e-06    2.2163537192e-05
 162.0000000000    1.5360388692e-06    2.2246757630e-05
 162.5000000000    1.5339756734e-06    2.2259091445e-05
 163.0000000000    1.5292681767e-06    2.2304232315e-05
 163.5000000000    1.5253601426e-06    2.2352567748e-05
 164.0000000000    1.5265068091e-06    2.2399143764e-05
 164.5000000000    1.5298814548e-06    2.2457813639e-05
 165.0000000000    1.5303980321e-06    2.2495868872e-05
