#          time             L^2_Ham             L^2_Mom
   0.0000000000    1.2078572369e-04    2.9295145091e-05
   0.5000000000    2.0274587063e-05    6.7457162553e-05
   1.0000000000    2.8615772207e-05    5.3371532987e-05
   1.5000000000    1.6547756586e-05    4.4985558468e-05
   2.0000000000    1.1713739726e-05    4.1962016374e-05
   2.5000000000    9.5299226129e-06    3.9540090309e-05
   3.0000000000    8.5023954277e-06    3.7777130065e-05
   3.5000000000    7.8592158269e-06    3.7883741898e-05
   4.0000000000    7.4100614750e-06    3.7929071073e-05
   4.5000000000    7.0336359846e-06    3.8043354388e-05
   5.0000000000    6.7434628020e-06    3.8103160702e-05
   5.5000000000    6.5455090120e-06    3.8164049350e-05
   6.0000000000    6.3368562519e-06    3.8197735860e-05
   6.5000000000    6.1673367652e-06    3.8249420094e-05
   7.0000000000    5.9208778413e-06    3.8339016839e-05
   7.5000000000    5.6807028396e-06    3.8483695216e-05
   8.0000000000    5.2615731191e-06    3.8581784380e-05
   8.5000000000    4.8156573439e-06    3.8755254412e-05
   9.0000000000    4.3538896605e-06    3.8895765055e-05
   9.5000000000    3.9273412731e-06    3.9083740079e-05
  10.0000000000    3.6510267381e-06    3.9280707141e-05
  10.5000000000    3.5616630054e-06    3.9486635230e-05
  11.0000000000    3.5304209171e-06    3.9718731045e-05
  11.5000000000    3.4069782880e-06    4.0009843738e-05
  12.0000000000    3.1177257805e-06    4.0399538794e-05
  12.5000000000    2.7496349702e-06    4.0925707922e-05
  13.0000000000    2.4932776526e-06    4.1621113282e-05
  13.5000000000    2.5034046290e-06    4.2513445236e-05
  14.0000000000    2.7856181889e-06    4.3678113418e-05
  14.5000000000    3.1651840119e-06    4.5220844568e-05
  15.0000000000    3.4769287918e-06    4.7311082880e-05
  15.5000000000    3.6520059689e-06    5.0206727463e-05
  16.0000000000    3.6874317226e-06    5.4311654511e-05
  16.5000000000    3.6563038136e-06    6.0178477302e-05
  17.0000000000    3.7218987670e-06    6.8600254620e-05
  17.5000000000    4.0457711631e-06    8.0706092138e-05
  18.0000000000    4.7013054707e-06    9.8144664577e-05
  18.5000000000    5.7278202465e-06    1.2336921957e-04
  19.0000000000    7.2746567799e-06    1.6015443025e-04
  19.5000000000    9.7191843798e-06    2.1437611153e-04
  20.0000000000    1.3502001732e-05    2.9531716054e-04
  20.5000000000    1.9289349831e-05    4.1751578400e-04
  21.0000000000    3.1354211582e-05    6.0275457525e-04
  21.5000000000    6.8130768149e-05    8.8221343752e-04
  22.0000000000    1.6922545334e-04    1.3007258536e-03
  22.5000000000    3.9470750663e-04    1.9393544531e-03
  23.0000000000    8.0723021478e-04    2.9700688682e-03
  23.5000000000    1.4201712761e-03    4.6412675117e-03
  24.0000000000    2.0899490283e-03    6.9890835406e-03
  24.5000000000    2.3151985349e-03    9.3385322373e-03
  25.0000000000    2.6858760936e-03    1.1348674459e-02
  25.5000000000    2.2710670124e-03    1.3203675357e-02
  26.0000000000    2.3039221721e-03    1.3455515603e-02
  26.5000000000    2.0786811578e-03    1.4159204835e-02
  27.0000000000    1.8739266583e-03    1.4614167502e-02
  27.5000000000    1.8858554664e-03    1.3453338769e-02
  28.0000000000    1.6037173751e-03    1.5001066753e-02
  28.5000000000    1.6914893996e-03    1.2803387576e-02
  29.0000000000    1.4337038957e-03    1.4975538983e-02
  29.5000000000    1.5104305803e-03    1.2635536958e-02
  30.0000000000    1.3269088087e-03    1.4750887952e-02
  30.5000000000    1.3772994277e-03    1.2869613966e-02
  31.0000000000    1.2748517364e-03    1.4409774273e-02
  31.5000000000    1.2966858792e-03    1.3368654882e-02
  32.0000000000    1.2622088108e-03    1.3932114725e-02
  32.5000000000    1.2470644624e-03    1.3934726625e-02
  33.0000000000    1.2679804250e-03    1.3293591750e-02
  33.5000000000    1.2127017818e-03    1.4391354161e-02
  34.0000000000    1.2777667050e-03    1.2583710407e-02
  34.5000000000    1.1897177467e-03    1.4666222110e-02
  35.0000000000    1.2825840116e-03    1.2037745757e-02
  35.5000000000    1.1764465233e-03    1.4758337208e-02
  36.0000000000    1.2746314938e-03    1.1923494021e-02
  36.5000000000    1.1711255644e-03    1.4675303613e-02
  37.0000000000    1.2511141107e-03    1.2313611751e-02
  37.5000000000    1.1736214814e-03    1.4401805594e-02
  38.0000000000    1.2176060478e-03    1.3003093484e-02
  38.5000000000    1.1841951342e-03    1.3902024197e-02
  39.0000000000    1.1827667240e-03    1.3704819186e-02
  39.5000000000    1.2002741144e-03    1.3166795559e-02
