#          time         integral Re         integral Im
#          r =           140.000000          140.000000
   0.0000000000   -3.3573155651e-29    2.8197028900e-29
   0.2500000000   -3.3067515565e-29    2.7563972636e-29
   0.5000000000   -2.4140597939e-29    2.4287282332e-29
   0.7500000000   -1.1777303143e-29    1.5620822311e-29
   1.0000000000    6.6279815364e-31   -4.5714363121e-30
   1.2500000000    8.9813388403e-30   -7.2934495329e-30
   1.5000000000    1.2848006891e-29   -9.4085761512e-30
   1.7500000000    1.3306966717e-29   -1.4514584951e-29
   2.0000000000    4.9150643453e-30   -4.2603407873e-30
   2.2500000000   -4.1386579076e-30    3.1717705252e-30
   2.5000000000   -7.7798431693e-30    1.0412277016e-29
   2.7500000000   -8.0611432878e-30    1.2616390356e-29
   3.0000000000   -1.1400863143e-29    7.3256626093e-30
   3.2500000000   -6.5582445209e-30    4.1772886328e-30
   3.5000000000   -5.7308472923e-30    2.1003270901e-30
   3.7500000000   -3.4317846683e-30    2.6710359286e-30
   4.0000000000   -4.1165216368e-31    8.1410350932e-31
   4.2500000000    1.7970487754e-30    2.3308794216e-30
   4.5000000000   -3.6379767405e-31    2.0118039788e-30
   4.7500000000    8.2089010903e-31    3.1405665286e-30
   5.0000000000   -3.6747140457e-30   -2.3287112448e-30
   5.2500000000   -1.2561279904e-30    3.9841273683e-30
   5.5000000000   -5.2221112234e-30    2.8327041589e-30
   5.7500000000   -3.3979250632e-30    4.1705749795e-30
   6.0000000000   -5.6065887244e-30    3.8022585345e-30
   6.2500000000   -3.7921273641e-30    5.5037732981e-30
   6.5000000000   -5.5200763982e-30    6.7851456759e-30
   6.7500000000   -7.7125080127e-30    4.3900102014e-30
   7.0000000000   -8.0432704237e-30    1.2509690840e-29
   7.2500000000   -1.0511954798e-29    1.1991058875e-29
   7.5000000000   -1.2212732376e-29    1.3308405595e-29
   7.7500000000   -1.0448085051e-29    1.5660518710e-29
   8.0000000000   -1.0260509613e-29    1.0328554513e-29
   8.2500000000    5.6583946654e-30   -1.2012952495e-29
   8.5000000000    2.8819155421e-29   -3.0179397014e-29
   8.7500000000    3.9964672770e-29   -5.9839943625e-29
   9.0000000000    5.0473839944e-29   -4.1281617096e-29
   9.2500000000    2.3087045607e-29   -2.0413575726e-29
   9.5000000000   -4.4333298068e-29    5.6237227170e-29
   9.7500000000   -1.4575472680e-28    2.1144815129e-28
  10.0000000000   -3.3905234621e-28    2.7302393621e-28
  10.2500000000   -4.0197473807e-28    3.3963630616e-28
  10.5000000000   -3.4494564955e-28    2.9177147784e-28
  10.7500000000   -6.3768775634e-29   -1.7661986251e-29
  11.0000000000    3.9559646769e-28   -5.9002841277e-28
  11.2500000000    1.1046248409e-27   -1.1286064598e-27
  11.5000000000    1.8201145877e-27   -1.7790209402e-27
  11.7500000000    2.5346875033e-27   -2.2891761189e-27
  12.0000000000    2.3920382694e-27   -2.1998370762e-27
  12.2500000000    1.5555821215e-27   -9.7084348531e-28
  12.5000000000   -2.9126861460e-28    1.9108184573e-28
  12.7500000000   -2.0231696757e-27    2.0399433060e-27
  13.0000000000   -4.7941626428e-27    5.5753242954e-27
  13.2500000000   -6.4704254105e-27    6.9028859958e-27
  13.5000000000   -7.7777411823e-27    8.1606050569e-27
  13.7500000000   -6.8297906791e-27    5.6251067136e-27
  14.0000000000   -5.5882441026e-27    4.1850339885e-27
  14.2500000000   -1.6902216698e-27    2.1329606389e-27
  14.5000000000    1.6849103175e-27   -3.5782756802e-27
  14.7500000000    7.0967969070e-27   -6.4399845339e-27
  15.0000000000    1.0168156920e-26   -6.7211406587e-27
  15.2500000000    8.5932288173e-27   -7.0965880572e-27
  15.5000000000    7.9346587983e-27   -4.4736158010e-27
  15.7500000000    4.4298252954e-27   -5.5058321502e-27
  16.0000000000    2.6110057180e-28    1.1944624792e-27
  16.2500000000   -4.0743551840e-27    5.0410519772e-27
  16.5000000000   -9.0527543692e-27    5.6487068043e-27
  16.7500000000   -9.4370644838e-27    6.9903986805e-27
  17.0000000000   -9.6541695669e-27    5.6805349330e-27
  17.2500000000   -6.7750865688e-27    3.5795783087e-27
  17.5000000000   -1.2275123851e-27   -1.4759764610e-27
  17.7500000000    4.2789183245e-27   -1.0038278233e-26
  18.0000000000    1.4444404240e-26   -8.9130455765e-27
  18.2500000000    1.4739685020e-26   -2.2596196977e-26
  18.5000000000    2.1026143939e-26   -2.7006582974e-26
  18.7500000000    2.6336645831e-26   -1.7359263958e-26
  19.0000000000    1.2418264818e-26   -9.0058325941e-27
  19.2500000000   -7.7622999275e-27    1.7074824105e-26
  19.5000000000   -1.2815056630e-26    4.4031456410e-26
  19.7500000000   -8.2709134025e-26    1.2603977994e-25
  20.0000000000   -1.7389169250e-25    2.0042678630e-25
  20.2500000000   -2.7138258235e-25    2.1443573294e-25
  20.5000000000   -3.4950235575e-25    3.2043401510e-25
  20.7500000000   -4.5420140096e-25    4.7463221907e-25
  21.0000000000   -5.6083799509e-25    5.1355588657e-25
  21.2500000000   -4.4315350175e-25    4.6014924847e-25
  21.5000000000   -4.9498452234e-25    3.9061630667e-25
  21.7500000000   -6.0502108132e-25    6.1977391643e-25
  22.0000000000   -5.7088728301e-25    4.6303915871e-25
  22.2500000000   -4.5381469844e-25    3.1282795430e-25
  22.5000000000   -2.8208015430e-25    2.6458083466e-25
  22.7500000000   -1.9029797229e-25    1.3077168168e-25
  23.0000000000   -1.4782575895e-25    1.4184449482e-25
  23.2500000000   -1.0227828737e-25    3.1835732223e-26
  23.5000000000   -1.1991365748e-27    5.2148038106e-26
  23.7500000000    8.7906624604e-26    7.7378231565e-27
  24.0000000000    1.0123012803e-25    9.8443793337e-26
  24.2500000000   -4.2014641024e-27    1.3590997328e-25
  24.5000000000    4.8727887054e-26    1.3161125863e-25
  24.7500000000   -1.3347772335e-25    1.4704132794e-25
  25.0000000000   -2.2628005347e-25    1.6689708994e-25
  25.2500000000   -2.8335688544e-25    2.9650142148e-25
  25.5000000000   -4.1998830374e-25    2.9088159126e-25
  25.7500000000   -2.6377239134e-25    2.4956184202e-25
  26.0000000000   -4.5825064793e-25    2.7405680888e-25
  26.2500000000   -4.1068406295e-25    3.0475883293e-25
  26.5000000000   -3.2633170940e-25    2.2650742384e-25
  26.7500000000   -2.2592846425e-25    2.5785617210e-25
  27.0000000000   -2.7478991500e-25    4.4821009861e-26
  27.2500000000   -1.6748979982e-25    5.9619583619e-26
  27.5000000000   -1.6084029671e-25    1.9032266239e-25
  27.7500000000   -1.2468681300e-25    4.4483235194e-26
  28.0000000000   -1.4827248069e-25    1.5672017315e-25
  28.2500000000   -1.0222432460e-25    1.5186300473e-25
  28.5000000000   -8.0974627402e-26    1.8831590224e-25
  28.7500000000   -1.3428358887e-25    9.7533815997e-26
  29.0000000000   -1.7234148366e-25    2.3143662269e-25
  29.2500000000   -1.8391468247e-25    2.2682048563e-25
  29.5000000000   -1.7635209808e-25    2.4296475893e-25
  29.7500000000   -1.7570767680e-25    2.5083610409e-25
  30.0000000000   -1.6494802717e-25    1.8688755960e-25
  30.2500000000   -1.8464183802e-25    1.0735209561e-25
  30.5000000000   -1.7709995313e-25    1.6717195326e-25
  30.7500000000   -7.4155624833e-26    2.4973037014e-26
  31.0000000000   -1.3511869601e-25    1.8989083951e-25
  31.2500000000   -1.0748950064e-25    8.5853151859e-26
  31.5000000000   -7.7946820305e-26    9.1644905239e-26
  31.7500000000   -1.1683177188e-25    6.7872238342e-26
  32.0000000000   -1.3719977269e-25    1.1980470468e-25
  32.2500000000   -1.5031668593e-25    7.2022566943e-26
  32.5000000000   -1.2127998064e-25    1.7312939501e-25
  32.7500000000   -2.0534167600e-25    1.7606231973e-25
  33.0000000000   -2.0927867302e-25    1.3430915849e-25
  33.2500000000   -1.2210749618e-25    1.9184445526e-25
  33.5000000000   -1.7265962292e-25    1.4309792906e-25
  33.7500000000   -1.7764970943e-25    1.7722423906e-25
  34.0000000000   -1.7787749464e-25    2.3687791239e-25
  34.2500000000   -1.3849335316e-25    2.1420350452e-25
  34.5000000000   -1.9066172379e-25    2.0708147420e-25
  34.7500000000   -1.4699033098e-25    1.8490435462e-25
  35.0000000000   -1.8710131756e-25    1.7684856086e-25
  35.2500000000   -1.6730692155e-25    1.5242311362e-25
  35.5000000000   -1.3511466404e-25    1.2219426240e-25
  35.7500000000   -8.2535750819e-26    1.5750334561e-25
  36.0000000000   -7.1156398785e-26    9.2179174026e-26
  36.2500000000   -9.3155927639e-26    5.9920484702e-26
  36.5000000000   -4.9222940303e-26    7.5829972698e-26
  36.7500000000   -1.0045437675e-25    8.6053288734e-26
  37.0000000000   -7.6092999649e-26    1.3537002363e-25
  37.2500000000   -1.0463494426e-25    8.7993121494e-26
  37.5000000000   -1.3364531245e-25    1.9246813723e-25
  37.7500000000   -1.5219153161e-25    1.5356539900e-25
  38.0000000000   -2.0779005354e-25    1.8745684665e-25
  38.2500000000   -1.6491688913e-25    1.9858444969e-25
  38.5000000000   -2.2709439805e-25    2.1285220913e-25
  38.7500000000   -2.1519608739e-25    2.1003271390e-25
  39.0000000000   -1.4352853322e-25    2.2482930185e-25
  39.2500000000   -1.5988772552e-25    1.2519663284e-25
  39.5000000000   -1.2746499653e-25    1.4375321968e-25
  39.7500000000   -6.5495690700e-26    1.0380082822e-25
  40.0000000000   -1.6907656446e-26    1.0908767605e-25
  40.2500000000   -2.5936932477e-26    1.0658280210e-25
  40.5000000000   -5.2047850667e-26    5.5085542796e-26
  40.7500000000    1.7199061288e-26   -1.1265522627e-26
  41.0000000000   -1.1142371667e-27    6.4341176493e-26
  41.2500000000   -5.8314952458e-27    6.1186844644e-26
  41.5000000000   -9.2662717853e-26    7.4570760562e-26
  41.7500000000   -1.0083078532e-25    1.0396192342e-25
  42.0000000000   -1.7522870656e-25    1.3416684573e-25
  42.2500000000   -1.7684734480e-25    1.6031800190e-25
  42.5000000000   -2.2583749528e-25    1.3643113289e-25
  42.7500000000   -2.1705640875e-25    2.4894186655e-25
  43.0000000000   -2.4698600585e-25    1.5879161761e-25
  43.2500000000   -2.0214312002e-25    2.0862669928e-25
  43.5000000000   -1.7697625860e-25    1.8746736830e-25
  43.7500000000   -1.4278203707e-25    1.4729237231e-25
  44.0000000000   -1.1333047867e-25    1.0715550274e-25
  44.2500000000   -9.5174443635e-26    2.5266402789e-26
  44.5000000000   -1.9670504848e-26    4.9552107043e-26
  44.7500000000   -6.6473646115e-26   -1.3615570879e-26
  45.0000000000   -4.1885622060e-26    1.2182179149e-26
