#          time             L^2_Ham             L^2_Mom
   0.0000000000    3.6794478665e-06    3.5909266975e-06
   0.5000000000    1.2028348079e-06    3.5535131681e-06
   1.0000000000    1.0436671776e-06    3.5224724231e-06
   1.5000000000    9.0217919596e-07    3.4990533898e-06
   2.0000000000    7.7061927253e-07    3.4953271093e-06
   2.5000000000    6.6289045632e-07    3.5107274069e-06
   3.0000000000    5.9201323979e-07    3.5394719948e-06
   3.5000000000    5.5246874512e-07    3.5743125832e-06
   4.0000000000    5.3049742016e-07    3.6093105926e-06
   4.5000000000    5.1630912091e-07    3.6407336875e-06
   5.0000000000    4.9977527948e-07    3.6679905592e-06
   5.5000000000    4.7893840213e-07    3.6916411071e-06
   6.0000000000    4.5557552530e-07    3.7131130144e-06
   6.5000000000    4.3139276490e-07    3.7332697035e-06
   7.0000000000    4.0776278058e-07    3.7534741602e-06
   7.5000000000    3.8565942379e-07    3.7745813532e-06
   8.0000000000    3.6575352504e-07    3.7968118031e-06
   8.5000000000    3.4848847505e-07    3.8209481911e-06
   9.0000000000    3.3308944880e-07    3.8468052551e-06
   9.5000000000    3.1968807333e-07    3.8748401050e-06
  10.0000000000    3.0792195230e-07    3.9044617943e-06
  10.5000000000    2.9788804831e-07    3.9372408926e-06
  11.0000000000    2.8940845018e-07    3.9704130209e-06
  11.5000000000    2.8311887503e-07    4.0074433867e-06
  12.0000000000    2.7544674161e-07    4.0430920573e-06
  12.5000000000    2.7040381065e-07    4.0830868314e-06
  13.0000000000    2.7025448588e-07    4.1228834060e-06
  13.5000000000    2.6366948957e-07    4.1647643167e-06
  14.0000000000    2.6136503800e-07    4.2100198953e-06
  14.5000000000    2.6549417741e-07    4.2539662211e-06
  15.0000000000    2.6611207227e-07    4.3017728516e-06
  15.5000000000    2.6500346694e-07    4.3540438395e-06
  16.0000000000    2.6548243056e-07    4.4007072798e-06
  16.5000000000    2.7694171137e-07    4.4498570859e-06
  17.0000000000    2.9797910157e-07    4.5035880761e-06
  17.5000000000    2.9863273251e-07    4.5562975123e-06
