#          time         integral Re         integral Im
#          r =           140.000000          140.000000
   0.0000000000    2.3607307149e-13    0.0000000000e+00
   0.2500000000    2.0476983561e-13    0.0000000000e+00
   0.5000000000    2.9875514800e-13    0.0000000000e+00
   0.7500000000    3.9110128903e-13    0.0000000000e+00
   1.0000000000    4.6862463631e-13    0.0000000000e+00
   1.2500000000    4.9929243633e-13    0.0000000000e+00
   1.5000000000    5.2511089269e-13    0.0000000000e+00
   1.7500000000    5.3372498115e-13    0.0000000000e+00
   2.0000000000    5.4832349813e-13    0.0000000000e+00
   2.2500000000    5.5389171287e-13    0.0000000000e+00
   2.5000000000    5.4700295505e-13    0.0000000000e+00
   2.7500000000    5.5481302196e-13    0.0000000000e+00
   3.0000000000    5.2539848988e-13    0.0000000000e+00
   3.2500000000    4.8751714150e-13    0.0000000000e+00
   3.5000000000    4.7198226424e-13    0.0000000000e+00
   3.7500000000    4.4022251914e-13    0.0000000000e+00
   4.0000000000    4.1821449569e-13    0.0000000000e+00
   4.2500000000    3.8825925865e-13    0.0000000000e+00
   4.5000000000    3.9997957197e-13    0.0000000000e+00
   4.7500000000    3.8738967953e-13    0.0000000000e+00
   5.0000000000    3.7981954659e-13    0.0000000000e+00
   5.2500000000    3.7819958142e-13    0.0000000000e+00
   5.5000000000    4.1701150467e-13    0.0000000000e+00
   5.7500000000    4.4256504787e-13    0.0000000000e+00
   6.0000000000    4.3413212695e-13    0.0000000000e+00
   6.2500000000    4.1372562675e-13    0.0000000000e+00
   6.5000000000    3.8436225946e-13    0.0000000000e+00
   6.7500000000    3.6805288919e-13    0.0000000000e+00
   7.0000000000    3.3489099858e-13    0.0000000000e+00
   7.2500000000    2.8860514620e-13    0.0000000000e+00
   7.5000000000    2.2681743598e-13    0.0000000000e+00
   7.7500000000    2.3749550398e-13    0.0000000000e+00
   8.0000000000    3.6393405255e-13    0.0000000000e+00
   8.2500000000    7.0079176967e-13    0.0000000000e+00
   8.5000000000    1.1370152745e-12    0.0000000000e+00
   8.7500000000    1.5782703633e-12    0.0000000000e+00
   9.0000000000    1.6695037161e-12    0.0000000000e+00
   9.2500000000    1.0150940930e-12    0.0000000000e+00
   9.5000000000   -6.6270727223e-13    0.0000000000e+00
   9.7500000000   -3.2793392595e-12    0.0000000000e+00
  10.0000000000   -6.1681094278e-12    0.0000000000e+00
  10.2500000000   -7.9419892491e-12    0.0000000000e+00
  10.5000000000   -6.7775329948e-12    0.0000000000e+00
  10.7500000000   -8.7287910511e-13    0.0000000000e+00
  11.0000000000    1.0480669088e-11    0.0000000000e+00
  11.2500000000    2.6109690129e-11    0.0000000000e+00
  11.5000000000    4.2329546955e-11    0.0000000000e+00
  11.7500000000    5.3291913114e-11    0.0000000000e+00
  12.0000000000    5.2360952025e-11    0.0000000000e+00
  12.2500000000    3.4388060239e-11    0.0000000000e+00
  12.5000000000   -1.8880988217e-12    0.0000000000e+00
  12.7500000000   -5.2202986579e-11    0.0000000000e+00
  13.0000000000   -1.0634474345e-10    0.0000000000e+00
  13.2500000000   -1.5010132742e-10    0.0000000000e+00
  13.5000000000   -1.6894929912e-10    0.0000000000e+00
  13.7500000000   -1.5268268855e-10    0.0000000000e+00
  14.0000000000   -9.9453252468e-11    0.0000000000e+00
  14.2500000000   -1.7710195306e-11    0.0000000000e+00
  14.5000000000    7.5048827523e-11    0.0000000000e+00
  14.7500000000    1.5652823585e-10    0.0000000000e+00
  15.0000000000    2.0581372984e-10    0.0000000000e+00
  15.2500000000    2.0956788203e-10    0.0000000000e+00
  15.5000000000    1.6595198228e-10    0.0000000000e+00
  15.7500000000    8.5231793744e-11    0.0000000000e+00
  16.0000000000   -1.3427681060e-11    0.0000000000e+00
  16.2500000000   -1.0699542037e-10    0.0000000000e+00
  16.5000000000   -1.7458834438e-10    0.0000000000e+00
  16.7500000000   -2.0167810416e-10    0.0000000000e+00
  17.0000000000   -1.8145979588e-10    0.0000000000e+00
  17.2500000000   -1.1421079421e-10    0.0000000000e+00
  17.5000000000   -5.3809407385e-12    0.0000000000e+00
  17.7500000000    1.3528942071e-10    0.0000000000e+00
  18.0000000000    2.9186031975e-10    0.0000000000e+00
  18.2500000000    4.3812893346e-10    0.0000000000e+00
  18.5000000000    5.3250028466e-10    0.0000000000e+00
  18.7500000000    5.1477235292e-10    0.0000000000e+00
  19.0000000000    3.0815793039e-10    0.0000000000e+00
  19.2500000000   -1.7135748428e-10    0.0000000000e+00
  19.5000000000   -9.9849702282e-10    0.0000000000e+00
  19.7500000000   -2.2173850954e-09    0.0000000000e+00
  20.0000000000   -3.8201852379e-09    0.0000000000e+00
  20.2500000000   -5.7316637622e-09    0.0000000000e+00
  20.5000000000   -7.8048260964e-09    0.0000000000e+00
  20.7500000000   -9.8307924146e-09    0.0000000000e+00
  21.0000000000   -1.1563614554e-08    0.0000000000e+00
  21.2500000000   -1.2756734315e-08    0.0000000000e+00
  21.5000000000   -1.3204750813e-08    0.0000000000e+00
  21.7500000000   -1.2783755254e-08    0.0000000000e+00
  22.0000000000   -1.1481113349e-08    0.0000000000e+00
  22.2500000000   -9.4087585298e-09    0.0000000000e+00
  22.5000000000   -6.7951689607e-09    0.0000000000e+00
  22.7500000000   -3.9566871633e-09    0.0000000000e+00
  23.0000000000   -1.2513787497e-09    0.0000000000e+00
  23.2500000000    9.7680176724e-10    0.0000000000e+00
  23.5000000000    2.4538038029e-09    0.0000000000e+00
  23.7500000000    3.0202877122e-09    0.0000000000e+00
  24.0000000000    2.6577354998e-09    0.0000000000e+00
  24.2500000000    1.4896955555e-09    0.0000000000e+00
  24.5000000000   -2.4153290184e-10    0.0000000000e+00
  24.7500000000   -2.2185383258e-09    0.0000000000e+00
  25.0000000000   -4.1042449744e-09    0.0000000000e+00
  25.2500000000   -5.5983709236e-09    0.0000000000e+00
  25.5000000000   -6.4848955487e-09    0.0000000000e+00
  25.7500000000   -6.6619606431e-09    0.0000000000e+00
  26.0000000000   -6.1505541970e-09    0.0000000000e+00
  26.2500000000   -5.0812906229e-09    0.0000000000e+00
  26.5000000000   -3.6642092206e-09    0.0000000000e+00
  26.7500000000   -2.1470756809e-09    0.0000000000e+00
  27.0000000000   -7.7127266610e-10    0.0000000000e+00
  27.2500000000    2.6759711385e-10    0.0000000000e+00
  27.5000000000    8.4815264530e-10    0.0000000000e+00
  27.7500000000    9.3679004272e-10    0.0000000000e+00
  28.0000000000    5.8528402462e-10    0.0000000000e+00
  28.2500000000   -8.6093898294e-11    0.0000000000e+00
  28.5000000000   -9.1575929128e-10    0.0000000000e+00
  28.7500000000   -1.7330404035e-09    0.0000000000e+00
  29.0000000000   -2.3891735947e-09    0.0000000000e+00
  29.2500000000   -2.7817908121e-09    0.0000000000e+00
  29.5000000000   -2.8686990987e-09    0.0000000000e+00
  29.7500000000   -2.6689724974e-09    0.0000000000e+00
  30.0000000000   -2.2528321231e-09    0.0000000000e+00
  30.2500000000   -1.7224392928e-09    0.0000000000e+00
  30.5000000000   -1.1890234867e-09    0.0000000000e+00
  30.7500000000   -7.5042240159e-10    0.0000000000e+00
  31.0000000000   -4.7387643919e-10    0.0000000000e+00
  31.2500000000   -3.8661095634e-10    0.0000000000e+00
  31.5000000000   -4.7505659564e-10    0.0000000000e+00
  31.7500000000   -6.9232258159e-10    0.0000000000e+00
  32.0000000000   -9.7071723316e-10    0.0000000000e+00
  32.2500000000   -1.2370469239e-09    0.0000000000e+00
  32.5000000000   -1.4273267211e-09    0.0000000000e+00
  32.7500000000   -1.4983825506e-09    0.0000000000e+00
  33.0000000000   -1.4342238231e-09    0.0000000000e+00
  33.2500000000   -1.2472882190e-09    0.0000000000e+00
  33.5000000000   -9.7427460681e-10    0.0000000000e+00
  33.7500000000   -6.6767191793e-10    0.0000000000e+00
  34.0000000000   -3.8536945020e-10    0.0000000000e+00
  34.2500000000   -1.7941488776e-10    0.0000000000e+00
  34.5000000000   -8.6761643581e-11    0.0000000000e+00
  34.7500000000   -1.2294064363e-10    0.0000000000e+00
  35.0000000000   -2.7975469372e-10    0.0000000000e+00
  35.2500000000   -5.2709022424e-10    0.0000000000e+00
  35.5000000000   -8.1876128728e-10    0.0000000000e+00
  35.7500000000   -1.1004181009e-09    0.0000000000e+00
  36.0000000000   -1.3188530892e-09    0.0000000000e+00
  36.2500000000   -1.4307871578e-09    0.0000000000e+00
  36.5000000000   -1.4097418505e-09    0.0000000000e+00
  36.7500000000   -1.2503818657e-09    0.0000000000e+00
  37.0000000000   -9.6931497981e-10    0.0000000000e+00
  37.2500000000   -6.0286744737e-10    0.0000000000e+00
  37.5000000000   -2.0179312338e-10    0.0000000000e+00
  37.7500000000    1.7620065089e-10    0.0000000000e+00
  38.0000000000    4.7454903947e-10    0.0000000000e+00
  38.2500000000    6.4668586259e-10    0.0000000000e+00
  38.5000000000    6.6269947411e-10    0.0000000000e+00
  38.7500000000    5.1455872665e-10    0.0000000000e+00
  39.0000000000    2.1823252083e-10    0.0000000000e+00
  39.2500000000   -1.8793871893e-10    0.0000000000e+00
  39.5000000000   -6.4765283090e-10    0.0000000000e+00
  39.7500000000   -1.0940102371e-09    0.0000000000e+00
  40.0000000000   -1.4587791372e-09    0.0000000000e+00
  40.2500000000   -1.6821553837e-09    0.0000000000e+00
  40.5000000000   -1.7218557806e-09    0.0000000000e+00
  40.7500000000   -1.5599364747e-09    0.0000000000e+00
  41.0000000000   -1.2064890790e-09    0.0000000000e+00
  41.2500000000   -6.9946176869e-10    0.0000000000e+00
  41.5000000000   -1.0037962197e-10    0.0000000000e+00
  41.7500000000    5.1336066336e-10    0.0000000000e+00
  42.0000000000    1.0588290447e-09    0.0000000000e+00
  42.2500000000    1.4593356304e-09    0.0000000000e+00
  42.5000000000    1.6550506396e-09    0.0000000000e+00
  42.7500000000    1.6123776267e-09    0.0000000000e+00
  43.0000000000    1.3292044186e-09    0.0000000000e+00
  43.2500000000    8.3628250382e-10    0.0000000000e+00
  43.5000000000    1.9386354175e-10    0.0000000000e+00
  43.7500000000   -5.1577202611e-10    0.0000000000e+00
  44.0000000000   -1.1991397659e-09    0.0000000000e+00
  44.2500000000   -1.7637388806e-09    0.0000000000e+00
  44.5000000000   -2.1308224339e-09    0.0000000000e+00
  44.7500000000   -2.2458528747e-09    0.0000000000e+00
  45.0000000000   -2.0862459502e-09    0.0000000000e+00
  45.2500000000   -1.6647351260e-09    0.0000000000e+00
  45.5000000000   -1.0279724477e-09    0.0000000000e+00
  45.7500000000   -2.5087988001e-10    0.0000000000e+00
  46.0000000000    5.7311557106e-10    0.0000000000e+00
  46.2500000000    1.3438358453e-09    0.0000000000e+00
  46.5000000000    1.9672926253e-09    0.0000000000e+00
  46.7500000000    2.3675254331e-09    0.0000000000e+00
  47.0000000000    2.4959120717e-09    0.0000000000e+00
  47.2500000000    2.3369217780e-09    0.0000000000e+00
  47.5000000000    1.9097541833e-09    0.0000000000e+00
  47.7500000000    1.2654685566e-09    0.0000000000e+00
  48.0000000000    4.8037890419e-10    0.0000000000e+00
  48.2500000000   -3.5351239466e-10    0.0000000000e+00
