#          time         integral Re         integral Im
#          r =           140.000000          140.000000
   0.0000000000    5.5558943797e-14    0.0000000000e+00
   0.2500000000    2.5565114473e-13    0.0000000000e+00
   0.5000000000    3.7841850227e-13    0.0000000000e+00
   0.7500000000    3.3186125947e-13    0.0000000000e+00
   1.0000000000    1.6174262321e-13    0.0000000000e+00
   1.2500000000   -3.7784139259e-14    0.0000000000e+00
   1.5000000000   -2.0763072986e-13    0.0000000000e+00
   1.7500000000   -2.3877333085e-13    0.0000000000e+00
   2.0000000000   -1.2330256971e-13    0.0000000000e+00
   2.2500000000    2.6654935414e-14    0.0000000000e+00
   2.5000000000    1.5905315719e-13    0.0000000000e+00
   2.7500000000    2.0876104340e-13    0.0000000000e+00
   3.0000000000    1.7084461648e-13    0.0000000000e+00
   3.2500000000    5.6286186463e-14    0.0000000000e+00
   3.5000000000   -1.0374970086e-13    0.0000000000e+00
   3.7500000000   -1.9697860931e-13    0.0000000000e+00
   4.0000000000   -2.2569001392e-13    0.0000000000e+00
   4.2500000000   -2.0479158310e-13    0.0000000000e+00
   4.5000000000   -1.1877018318e-13    0.0000000000e+00
   4.7500000000   -5.0080159352e-14    0.0000000000e+00
   5.0000000000   -1.9232231746e-14    0.0000000000e+00
   5.2500000000    6.7837606220e-15    0.0000000000e+00
   5.5000000000    4.3002041095e-14    0.0000000000e+00
   5.7500000000    5.7554973375e-14    0.0000000000e+00
   6.0000000000    6.0193163207e-14    0.0000000000e+00
   6.2500000000    5.8742499740e-14    0.0000000000e+00
   6.5000000000    3.0112109917e-14    0.0000000000e+00
   6.7500000000    3.9533930560e-14    0.0000000000e+00
   7.0000000000    6.7816239562e-14    0.0000000000e+00
   7.2500000000    9.7363058960e-14    0.0000000000e+00
   7.5000000000    1.5210708529e-13    0.0000000000e+00
   7.7500000000    1.5110093735e-13    0.0000000000e+00
   8.0000000000    6.0580389022e-14    0.0000000000e+00
   8.2500000000   -1.5817898860e-13    0.0000000000e+00
   8.5000000000   -5.4217565747e-13    0.0000000000e+00
   8.7500000000   -8.8879302613e-13    0.0000000000e+00
   9.0000000000   -9.5359753718e-13    0.0000000000e+00
   9.2500000000   -4.6261271923e-13    0.0000000000e+00
   9.5000000000    7.8921242591e-13    0.0000000000e+00
   9.7500000000    2.7569273123e-12    0.0000000000e+00
  10.0000000000    4.8472264414e-12    0.0000000000e+00
  10.2500000000    6.0523916996e-12    0.0000000000e+00
  10.5000000000    5.0490803088e-12    0.0000000000e+00
  10.7500000000    6.3303801689e-13    0.0000000000e+00
  11.0000000000   -7.6651189138e-12    0.0000000000e+00
  11.2500000000   -1.8793688469e-11    0.0000000000e+00
  11.5000000000   -3.0187688921e-11    0.0000000000e+00
  11.7500000000   -3.7696253365e-11    0.0000000000e+00
  12.0000000000   -3.6662801997e-11    0.0000000000e+00
  12.2500000000   -2.3473250138e-11    0.0000000000e+00
  12.5000000000    2.6291350614e-12    0.0000000000e+00
  12.7500000000    3.8462834554e-11    0.0000000000e+00
  13.0000000000    7.6654431089e-11    0.0000000000e+00
  13.2500000000    1.0713304580e-10    0.0000000000e+00
  13.5000000000    1.1980147265e-10    0.0000000000e+00
  13.7500000000    1.0763551731e-10    0.0000000000e+00
  14.0000000000    6.9756680471e-11    0.0000000000e+00
  14.2500000000    1.2335711716e-11    0.0000000000e+00
  14.5000000000   -5.2177415764e-11    0.0000000000e+00
  14.7500000000   -1.0820520675e-10    0.0000000000e+00
  15.0000000000   -1.4139142934e-10    0.0000000000e+00
  15.2500000000   -1.4276348281e-10    0.0000000000e+00
  15.5000000000   -1.1150991541e-10    0.0000000000e+00
  15.7500000000   -5.5110119063e-11    0.0000000000e+00
  16.0000000000    1.2803545413e-11    0.0000000000e+00
  16.2500000000    7.6349353267e-11    0.0000000000e+00
  16.5000000000    1.2105074435e-10    0.0000000000e+00
  16.7500000000    1.3693757808e-10    0.0000000000e+00
  17.0000000000    1.1928378744e-10    0.0000000000e+00
  17.2500000000    6.8302751528e-11    0.0000000000e+00
  17.5000000000   -1.1986266234e-11    0.0000000000e+00
  17.7500000000   -1.1385498795e-10    0.0000000000e+00
  18.0000000000   -2.2442575747e-10    0.0000000000e+00
  18.2500000000   -3.2261224445e-10    0.0000000000e+00
  18.5000000000   -3.7588863821e-10    0.0000000000e+00
  18.7500000000   -3.3858468336e-10    0.0000000000e+00
  19.0000000000   -1.5423734512e-10    0.0000000000e+00
  19.2500000000    2.3659730931e-10    0.0000000000e+00
  19.5000000000    8.8415072297e-10    0.0000000000e+00
  19.7500000000    1.8141157515e-09    0.0000000000e+00
  20.0000000000    3.0132724104e-09    0.0000000000e+00
  20.2500000000    4.4197046330e-09    0.0000000000e+00
  20.5000000000    5.9216889208e-09    0.0000000000e+00
  20.7500000000    7.3664080630e-09    0.0000000000e+00
  21.0000000000    8.5791919466e-09    0.0000000000e+00
  21.2500000000    9.3901588743e-09    0.0000000000e+00
  21.5000000000    9.6637737294e-09    0.0000000000e+00
  21.7500000000    9.3259629730e-09    0.0000000000e+00
  22.0000000000    8.3832166854e-09    0.0000000000e+00
  22.2500000000    6.9288784586e-09    0.0000000000e+00
  22.5000000000    5.1348840318e-09    0.0000000000e+00
  22.7500000000    3.2288431554e-09    0.0000000000e+00
  23.0000000000    1.4601881219e-09    0.0000000000e+00
  23.2500000000    6.0613016357e-11    0.0000000000e+00
  23.5000000000   -7.9366081705e-10    0.0000000000e+00
  23.7500000000   -1.0111547392e-09    0.0000000000e+00
  24.0000000000   -5.9989118413e-10    0.0000000000e+00
  24.2500000000    3.3512821812e-10    0.0000000000e+00
  24.5000000000    1.6117033369e-09    0.0000000000e+00
  24.7500000000    3.0029399698e-09    0.0000000000e+00
  25.0000000000    4.2769630655e-09    0.0000000000e+00
