#          time             L^2_Ham             L^2_Mom
   0.0000000000    3.3536828572e-06    3.3115471110e-06
   0.5000000000    1.1837068643e-06    3.2762357977e-06
   1.0000000000    1.0355929202e-06    3.2510092049e-06
   1.5000000000    9.0012279375e-07    3.2266203384e-06
   2.0000000000    7.7071397175e-07    3.2194168241e-06
   2.5000000000    6.6346220513e-07    3.2296175471e-06
   3.0000000000    5.9126034880e-07    3.2524247892e-06
   3.5000000000    5.4965454320e-07    3.2818845004e-06
   4.0000000000    5.2582344793e-07    3.3129721456e-06
   4.5000000000    5.1138151124e-07    3.3420467668e-06
   5.0000000000    4.9517385048e-07    3.3681008358e-06
   5.5000000000    4.7506749402e-07    3.3912888001e-06
   6.0000000000    4.5246431533e-07    3.4124503004e-06
   6.5000000000    4.2881448820e-07    3.4325768625e-06
   7.0000000000    4.0547205835e-07    3.4525769796e-06
   7.5000000000    3.8344937154e-07    3.4732754602e-06
   8.0000000000    3.6351294711e-07    3.4949127260e-06
   8.5000000000    3.4584865207e-07    3.5185113651e-06
   9.0000000000    3.3015355811e-07    3.5435064754e-06
   9.5000000000    3.1643570446e-07    3.5707638160e-06
  10.0000000000    3.0410215433e-07    3.5991875837e-06
  10.5000000000    2.9377363637e-07    3.6304825971e-06
  11.0000000000    2.8484404775e-07    3.6624355954e-06
  11.5000000000    2.7810949903e-07    3.6960550814e-06
  12.0000000000    2.6987161783e-07    3.7316761277e-06
  12.5000000000    2.6427541397e-07    3.7705897828e-06
  13.0000000000    2.6356445530e-07    3.8087685165e-06
  13.5000000000    2.5634073431e-07    3.8549362383e-06
  14.0000000000    2.5359984540e-07    3.8919040366e-06
  14.5000000000    2.5771503558e-07    3.9375079148e-06
  15.0000000000    2.5731234891e-07    3.9808276966e-06
  15.5000000000    2.5562778980e-07    4.0325763475e-06
  16.0000000000    2.5559492343e-07    4.0768428017e-06
  16.5000000000    2.6746567909e-07    4.1246802915e-06
  17.0000000000    2.8861848901e-07    4.1759008712e-06
  17.5000000000    2.8802821041e-07    4.2276951813e-06
  18.0000000000    2.8152630230e-07    4.2817093649e-06
  18.5000000000    2.7636151043e-07    4.3324179486e-06
  19.0000000000    2.7459064841e-07    4.3868619434e-06
  19.5000000000    2.7829236590e-07    4.4413735480e-06
  20.0000000000    2.6868537083e-07    4.4987766939e-06
  20.5000000000    2.5684490676e-07    4.5532764918e-06
  21.0000000000    2.5675674721e-07    4.6114183067e-06
  21.5000000000    2.5991605962e-07    4.6696617331e-06
  22.0000000000    2.6749389380e-07    4.7295687196e-06
  22.5000000000    2.7601990520e-07    4.7906515464e-06
  23.0000000000    2.7914079785e-07    4.8505209082e-06
  23.5000000000    2.8046740184e-07    4.9128642162e-06
  24.0000000000    2.8223407104e-07    4.9782721060e-06
  24.5000000000    2.8684533107e-07    5.0407924875e-06
  25.0000000000    2.9398012417e-07    5.1057565913e-06
  25.5000000000    2.9543735963e-07    5.1669700248e-06
  26.0000000000    2.8867617418e-07    5.2311678573e-06
  26.5000000000    2.8757917486e-07    5.2946072638e-06
  27.0000000000    2.8961373114e-07    5.3618122230e-06
  27.5000000000    2.9272605189e-07    5.4269118529e-06
  28.0000000000    2.9626834983e-07    5.4925535464e-06
  28.5000000000    3.0006761584e-07    5.5590109014e-06
  29.0000000000    3.0385437406e-07    5.6260001122e-06
  29.5000000000    3.0783144489e-07    5.6935475522e-06
  30.0000000000    3.1210185151e-07    5.7660581854e-06
  30.5000000000    3.1732729438e-07    5.8315920697e-06
  31.0000000000    3.2171089727e-07    5.9008331624e-06
  31.5000000000    3.2614029253e-07    5.9684522214e-06
  32.0000000000    3.3104993261e-07    6.0375905473e-06
  32.5000000000    3.3578741082e-07    6.1062443804e-06
  33.0000000000    3.3999696953e-07    6.1757645673e-06
  33.5000000000    3.4496366449e-07    6.2446915174e-06
  34.0000000000    3.4880857191e-07    6.3150896987e-06
  34.5000000000    3.5186130745e-07    6.3937943034e-06
  35.0000000000    3.5686483336e-07    6.4595891879e-06
  35.5000000000    3.5951097610e-07    6.5316742640e-06
  36.0000000000    3.6291578274e-07    6.5998104601e-06
  36.5000000000    3.6589653236e-07    6.6760054278e-06
  37.0000000000    3.6875721181e-07    6.7431582708e-06
  37.5000000000    3.7163863147e-07    6.8109482390e-06
  38.0000000000    3.7414242391e-07    6.8867445923e-06
  38.5000000000    3.7678512986e-07    6.9508410523e-06
  39.0000000000    3.7923597074e-07    7.0218250524e-06
  39.5000000000    3.8152263842e-07    7.0930256224e-06
  40.0000000000    3.8377340400e-07    7.1645554817e-06
  40.5000000000    3.8636644308e-07    7.2431993420e-06
  41.0000000000    3.8874447404e-07    7.3095845970e-06
  41.5000000000    3.9158073193e-07    7.3814457948e-06
  42.0000000000    3.9415530812e-07    7.4511632504e-06
  42.5000000000    3.9689381954e-07    7.5200153394e-06
  43.0000000000    3.9968678548e-07    7.5927061973e-06
  43.5000000000    4.0290232960e-07    7.6637024975e-06
  44.0000000000    4.0543072786e-07    7.7350032984e-06
  44.5000000000    4.0815719304e-07    7.8064441320e-06
  45.0000000000    4.1146440567e-07    7.8826095854e-06
  45.5000000000    4.1448759008e-07    7.9529737390e-06
  46.0000000000    4.1739375357e-07    8.0412567058e-06
  46.5000000000    4.2028123776e-07    8.1294556651e-06
  47.0000000000    4.2292199874e-07    8.1700429836e-06
  47.5000000000    4.2589127567e-07    8.2474361741e-06
  48.0000000000    4.2907836502e-07    8.3035097270e-06
  48.5000000000    4.3245746885e-07    8.3749283139e-06
  49.0000000000    4.3543255238e-07    8.4502333476e-06
  49.5000000000    4.3832181720e-07    8.5172510329e-06
  50.0000000000    4.4142686293e-07    8.5873683741e-06
  50.5000000000    4.4465140037e-07    8.6779173159e-06
  51.0000000000    4.4770966981e-07    8.7472471409e-06
  51.5000000000    4.5080516829e-07    8.8023770094e-06
  52.0000000000    4.5389381708e-07    8.8672469915e-06
  52.5000000000    4.5733956533e-07    8.9351076199e-06
  53.0000000000    4.6044692841e-07    9.0042557157e-06
  53.5000000000    4.6364652933e-07    9.0736910655e-06
  54.0000000000    4.6700826248e-07    9.1441339526e-06
  54.5000000000    4.7030202127e-07    9.2147401947e-06
  55.0000000000    4.7360059222e-07    9.2808740131e-06
  55.5000000000    4.7682078800e-07    9.3484138183e-06
  56.0000000000    4.7955629426e-07    9.4183004016e-06
  56.5000000000    4.8284609324e-07    9.4751258196e-06
  57.0000000000    4.8616376890e-07    9.5452526352e-06
  57.5000000000    4.8901194528e-07    9.6073595011e-06
  58.0000000000    4.9139010255e-07    9.6686342123e-06
  58.5000000000    4.9414842443e-07    9.7303582765e-06
  59.0000000000    4.9647722996e-07    9.7931903811e-06
  59.5000000000    4.9995958314e-07    9.8573548029e-06
  60.0000000000    5.0331913606e-07    9.9212474171e-06
  60.5000000000    5.0634085847e-07    9.9821428645e-06
  61.0000000000    5.0970184239e-07    1.0047920175e-05
  61.5000000000    5.1305723385e-07    1.0121226464e-05
  62.0000000000    5.1614390094e-07    1.0187829620e-05
  62.5000000000    5.1930852954e-07    1.0255109229e-05
  63.0000000000    5.2251567518e-07    1.0385125674e-05
  63.5000000000    5.2548821660e-07    1.0392649048e-05
  64.0000000000    5.2875589970e-07    1.0453912611e-05
  64.5000000000    5.3208007435e-07    1.0512796407e-05
  65.0000000000    5.3529709377e-07    1.0575485097e-05
  65.5000000000    5.3858328547e-07    1.0643108419e-05
  66.0000000000    5.4185403461e-07    1.0703656010e-05
  66.5000000000    5.4531519746e-07    1.0775227388e-05
  67.0000000000    5.4852960240e-07    1.0835236202e-05
  67.5000000000    5.5177754744e-07    1.0908303426e-05
  68.0000000000    5.5507578985e-07    1.0969140057e-05
  68.5000000000    5.5825928881e-07    1.1031403459e-05
  69.0000000000    5.6176839712e-07    1.1094775282e-05
  69.5000000000    5.6481652987e-07    1.1147077052e-05
  70.0000000000    5.6803634018e-07    1.1397152842e-05
  70.5000000000    5.7142781696e-07    1.1334968586e-05
  71.0000000000    5.7448521384e-07    1.1356590483e-05
  71.5000000000    5.7759271243e-07    1.1417253491e-05
  72.0000000000    5.8087041818e-07    1.1498558805e-05
  72.5000000000    5.8369310186e-07    1.1549863833e-05
  73.0000000000    5.8772028813e-07    1.1601555377e-05
  73.5000000000    5.9131004141e-07    1.1665606995e-05
  74.0000000000    5.9409168560e-07    1.1793814900e-05
  74.5000000000    5.9783013410e-07    1.1831577161e-05
  75.0000000000    6.0368587899e-07    1.2024189900e-05
  75.5000000000    6.0622573367e-07    1.1981027613e-05
  76.0000000000    6.0919503615e-07    1.2014891070e-05
  76.5000000000    6.1200155323e-07    1.2080120490e-05
  77.0000000000    6.1416188446e-07    1.2096793362e-05
  77.5000000000    6.1614163479e-07    1.2168597990e-05
  78.0000000000    6.2003407094e-07    1.2216914636e-05
  78.5000000000    6.2382775978e-07    1.2288229018e-05
  79.0000000000    6.2734309320e-07    1.2340321298e-05
  79.5000000000    6.3038801175e-07    1.2387712030e-05
  80.0000000000    6.3298076918e-07    1.2447790996e-05
  80.5000000000    6.3590935914e-07    1.2506042501e-05
  81.0000000000    6.3895633883e-07    1.2569152438e-05
  81.5000000000    6.4212687668e-07    1.2641907116e-05
  82.0000000000    6.4533812755e-07    1.2685699126e-05
  82.5000000000    6.4871683274e-07    1.2743596958e-05
  83.0000000000    6.5179136733e-07    1.2802725597e-05
  83.5000000000    6.5480715246e-07    1.2862434793e-05
  84.0000000000    6.5805256133e-07    1.2920198787e-05
  84.5000000000    6.6121432074e-07    1.2977427653e-05
  85.0000000000    6.6478613078e-07    1.3035426675e-05
  85.5000000000    6.6885426998e-07    1.3093662584e-05
  86.0000000000    6.7398448122e-07    1.3151826366e-05
  86.5000000000    6.7952226004e-07    1.3225044163e-05
  87.0000000000    6.8520066045e-07    1.3269184248e-05
  87.5000000000    6.9361922049e-07    1.3325542344e-05
  88.0000000000    7.0286865374e-07    1.3398185338e-05
  88.5000000000    7.1059535534e-07    1.3442684497e-05
  89.0000000000    7.1828081434e-07    1.3497033201e-05
  89.5000000000    7.2536836654e-07    1.3553083313e-05
  90.0000000000    7.3148866635e-07    1.3609495272e-05
  90.5000000000    7.3692736926e-07    1.3665902977e-05
  91.0000000000    7.4191123063e-07    1.3722178342e-05
  91.5000000000    7.4601386070e-07    1.3796924715e-05
  92.0000000000    7.4869945665e-07    1.3843959888e-05
  92.5000000000    7.5201952563e-07    1.3894890131e-05
  93.0000000000    7.5506061117e-07    1.3952019682e-05
  93.5000000000    7.5744579686e-07    1.4002070334e-05
  94.0000000000    7.5964880734e-07    1.4057369900e-05
  94.5000000000    7.6288999552e-07    1.4114558713e-05
  95.0000000000    7.6545214542e-07    1.4167744959e-05
  95.5000000000    7.6756945293e-07    1.4224088435e-05
  96.0000000000    7.6987925776e-07    1.4275745206e-05
  96.5000000000    7.7290930603e-07    1.4351123632e-05
  97.0000000000    7.7585248729e-07    1.4393056757e-05
  97.5000000000    7.7807923083e-07    1.4442099196e-05
  98.0000000000    7.8032710838e-07    1.4558637026e-05
  98.5000000000    7.8318351714e-07    1.4568021038e-05
  99.0000000000    7.8608600906e-07    1.4606840426e-05
  99.5000000000    7.8918055654e-07    1.4658878805e-05
 100.0000000000    7.9275096528e-07    1.4709863510e-05
 100.5000000000    7.9486570962e-07    1.4763250582e-05
 101.0000000000    7.9479088983e-07    1.4816344506e-05
 101.5000000000    7.9488690489e-07    1.4874496179e-05
 102.0000000000    7.9838214967e-07    1.4925615095e-05
 102.5000000000    8.0411326178e-07    1.4976857746e-05
 103.0000000000    8.0759712135e-07    1.5029715163e-05
 103.5000000000    8.0744420287e-07    1.5080914778e-05
 104.0000000000    8.0775173679e-07    1.5133595681e-05
 104.5000000000    8.1061965552e-07    1.5185792635e-05
 105.0000000000    8.1382684918e-07    1.5237591852e-05
 105.5000000000    8.1593755517e-07    1.5289686871e-05
 106.0000000000    8.1773497115e-07    1.5340928141e-05
 106.5000000000    8.1992560205e-07    1.5398040197e-05
 107.0000000000    8.2242935861e-07    1.5446461673e-05
 107.5000000000    8.2470206723e-07    1.5497487448e-05
 108.0000000000    8.2713635334e-07    1.5569400725e-05
 108.5000000000    8.2929962208e-07    1.5603489606e-05
 109.0000000000    8.3155473777e-07    1.5651855720e-05
 109.5000000000    8.3375426795e-07    1.5702203418e-05
 110.0000000000    8.3611518206e-07    1.5752798490e-05
 110.5000000000    8.3847543474e-07    1.5803499487e-05
 111.0000000000    8.4084108538e-07    1.5874134352e-05
 111.5000000000    8.4308692336e-07    1.5907043103e-05
 112.0000000000    8.4538274040e-07    1.5956694749e-05
 112.5000000000    8.4788803357e-07    1.6079921093e-05
 113.0000000000    8.5139788926e-07    1.6202185550e-05
 113.5000000000    8.5336113607e-07    1.6200758196e-05
 114.0000000000    8.5536292244e-07    1.6153267494e-05
 114.5000000000    8.5833802459e-07    1.6386109825e-05
 115.0000000000    8.6030456831e-07    1.6256991849e-05
 115.5000000000    8.6280952808e-07    1.6301373735e-05
 116.0000000000    8.6513955261e-07    1.6363105734e-05
 116.5000000000    8.6756698564e-07    1.6396817023e-05
 117.0000000000    8.7007552233e-07    1.6456413725e-05
 117.5000000000    8.7266418742e-07    1.6494786696e-05
 118.0000000000    8.7562527911e-07    1.6558355596e-05
 118.5000000000    8.7833208332e-07    1.6600136107e-05
 119.0000000000    8.8096452412e-07    1.6645705295e-05
 119.5000000000    8.8381673043e-07    1.6694866171e-05
 120.0000000000    8.8687230096e-07    1.6741249901e-05
 120.5000000000    8.9009031287e-07    1.6812147942e-05
 121.0000000000    8.9314893087e-07    1.6840333170e-05
 121.5000000000    8.9613319838e-07    1.6887939384e-05
 122.0000000000    8.9938332527e-07    1.6936167359e-05
 122.5000000000    9.0264878327e-07    1.6983905931e-05
 123.0000000000    9.0591460295e-07    1.7031820520e-05
 123.5000000000    9.0887400887e-07    1.7079423048e-05
 124.0000000000    9.1218277365e-07    1.7127067970e-05
 124.5000000000    9.1567835009e-07    1.7174546202e-05
 125.0000000000    9.1862907741e-07    1.7221918668e-05
 125.5000000000    9.2119721597e-07    1.7274910650e-05
 126.0000000000    9.2428480512e-07    1.7318634653e-05
 126.5000000000    9.2782867087e-07    1.7365882601e-05
 127.0000000000    9.3085072230e-07    1.7413063745e-05
 127.5000000000    9.3301430870e-07    1.7485928439e-05
 128.0000000000    9.3574667281e-07    1.7512081040e-05
 128.5000000000    9.3896747669e-07    1.7555637655e-05
 129.0000000000    9.4185602154e-07    1.7601779130e-05
 129.5000000000    9.4391850525e-07    1.7648227385e-05
 130.0000000000    9.4660653105e-07    1.7718930351e-05
